x-axis,y-axis,z-axis
-2.18,9.92,0.15
-2.56,9.23,-1.38
-0.15,11.99,-0.95
0.04,9.77,0.19
-1.8,7.82,1.14
-0.53,11.14,-0.42
-0.31,11.96,-0.89
3.49,14.06,0.15
3.15,14.41,0.3
0.61,15.83,8.47
1.69,15.79,-3.49
-0.93,11.22,-6.21
-3.45,7.12,-4.94
1.53,8.5,-0.65
-0.69,3.45,-0.11
0.46,1.95,-0.23
-0.8,2.07,1.18
-5.41,3.3,8.58
-5.48,9.0,-1.76
-3.49,18.73,3.21
4.29,12.45,1.14
1.73,11.18,1.12
3.41,9.62,1.04
3.64,7.4,1.42
2.26,7.82,0.65
0.5,6.78,1.31
0.27,7.82,-0.76
1.99,10.23,-0.76
4.1,12.37,1.5
4.99,15.13,-1.61
0.08,14.67,7.7
2.96,13.63,-1.33
0.8,10.27,-9.15
0.89,9.28,-2.91
1.69,7.4,0.91
-0.57,4.86,-0.19
1.38,2.41,0.11
-0.19,1.76,2.03
-4.6,3.3,7.63
-6.13,9.11,5.24
1.23,14.44,-1.18
6.05,16.09,5.18
0.27,9.15,2.03
0.04,10.8,0.23
2.07,10.19,0.04
4.21,7.93,0.72
3.11,6.7,0.91
0.0,6.89,1.38
-0.65,7.55,-0.04
1.27,9.66,-0.5
4.29,11.88,0.04
6.43,13.21,-1.5
6.17,15.7,1.18
-0.27,15.83,4.71
1.46,13.76,-6.89
1.46,13.76,-6.89
-0.99,8.47,-0.34
1.57,6.32,-0.84
1.8,2.22,-0.84
0.99,-0.15,0.15
-1.61,0.15,1.99
-8.58,5.56,5.86
-0.95,12.03,-3.41
6.4,16.55,1.53
5.6,11.11,2.18
2.83,11.56,2.22
1.95,8.12,0.5
1.95,8.12,0.5
1.65,5.67,0.65
-1.38,6.47,0.95
-1.73,8.39,0.3
2.07,8.85,0.27
6.63,10.92,-0.72
4.25,15.21,-1.61
0.99,15.36,0.27
-0.69,14.75,3.36
4.86,10.73,-4.9
6.28,8.08,2.72
6.28,8.08,2.72
6.28,8.08,2.72
-1.8,5.28,-3.57
-2.11,4.71,-0.93
-0.38,4.29,-1.12
-0.89,4.33,-1.69
-1.76,6.55,-0.19
-1.23,7.4,2.72
7.27,17.2,16.04
17.05,12.95,2.49
-6.17,11.3,5.9
1.46,10.42,-1.69
2.14,6.66,-1.65
1.04,6.82,-0.27
6.63,8.69,-0.65
3.83,6.89,-1.84
1.61,8.05,-2.76
0.46,9.3,-1.46
2.18,8.43,-0.93
3.76,7.59,-1.31
4.9,8.2,-1.23
5.67,9.85,-0.95
6.93,11.88,2.34
6.97,12.45,2.79
4.1,12.45,-0.72
5.63,12.11,-5.75
8.16,6.85,-2.26
7.93,11.5,-1.57
4.75,11.73,-0.31
4.33,11.18,-0.61
1.95,9.72,-0.42
-0.89,5.41,1.31
-1.92,3.3,3.6
-3.02,2.18,5.6
-0.31,2.56,7.31
-4.25,9.85,12.07
1.95,10.27,6.05
0.23,9.62,-1.18
-2.56,9.89,-0.95
6.85,9.34,1.65
3.15,5.01,1.08
1.88,5.18,0.42
4.59,6.85,0.46
5.24,7.7,0.65
2.64,6.93,-0.57
-0.8,10.88,1.04
0.15,11.54,-0.46
6.85,10.46,1.12
8.24,12.98,-2.11
6.93,16.02,-0.57
0.95,13.29,1.99
3.6,12.18,-2.26
2.75,9.7,-4.48
-0.61,8.96,-1.42
1.14,8.08,2.03
0.72,2.96,-0.8
0.27,0.46,0.72
-1.69,0.93,3.45
-3.38,1.38,5.33
-2.53,8.77,6.63
6.47,19.23,-0.08
6.78,10.88,4.9
-0.46,3.02,1.46
0.46,16.13,-0.89
4.48,12.34,0.38
4.75,6.4,0.42
4.86,5.86,0.08
2.64,6.97,0.89
1.57,7.4,1.73
2.53,10.31,1.04
3.53,9.34,-0.84
4.14,11.69,1.88
7.86,14.29,-1.57
2.87,14.33,1.33
-1.46,14.21,3.64
1.61,14.44,1.88
3.34,11.96,-6.78
-0.61,9.11,1.69
3.72,6.74,1.18
2.96,4.67,-0.08
0.5,0.8,-0.23
-3.15,0.04,6.13
-4.86,2.56,8.35
-3.6,6.28,-2.26
3.06,18.01,2.41
2.45,5.63,2.53
0.04,8.01,0.89
1.42,11.35,-0.15
3.57,8.5,0.3
4.82,6.97,0.42
1.31,6.85,0.3
-1.31,8.24,1.42
0.23,10.73,0.08
6.13,11.5,1.53
8.24,12.07,-0.53
6.24,14.37,-1.23
0.34,13.67,1.23
3.91,13.14,0.84
3.02,10.27,-7.93
1.23,9.34,-1.61
-1.27,9.15,2.75
1.42,4.29,-1.12
0.42,1.61,0.04
-1.33,0.5,2.34
-1.92,-0.08,5.33
-3.3,8.05,-3.49
6.09,18.89,3.3
9.23,10.46,1.08
1.31,6.97,2.41
1.27,10.5,0.19
3.21,8.54,0.34
4.29,7.01,0.99
4.79,6.44,0.38
0.65,7.78,0.91
0.08,10.04,1.27
2.91,12.37,-0.15
7.55,12.3,-0.38
6.78,15.09,0.08
1.8,13.72,1.95
-0.57,13.06,4.18
3.68,14.29,-0.89
2.91,11.35,1.76
-1.8,9.34,0.23
3.36,7.08,1.38
0.65,2.79,-0.42
-0.76,-0.84,1.33
-1.8,-0.08,5.13
-0.65,3.26,6.63
-3.99,12.98,-2.45
6.85,5.94,1.61
-0.19,6.4,1.84
-0.46,11.8,0.34
1.69,11.6,0.11
4.21,6.89,0.61
2.45,6.47,0.42
-0.93,7.63,2.64
0.61,9.62,0.72
7.25,11.92,1.57
7.04,14.25,2.96
-1.04,14.25,2.96
-1.04,14.25,2.96
2.68,12.83,-3.11
1.88,10.99,-4.1
-0.65,9.23,-0.8
3.64,8.92,2.96
1.27,2.72,-0.8
-0.69,-0.3,0.8
-1.12,1.12,3.45
-2.34,1.12,7.93
-4.86,4.94,7.93
9.92,17.5,7.16
2.91,5.56,0.8
-1.27,6.74,2.22
-1.23,10.57,-0.19
3.98,9.77,0.3
6.97,6.74,-0.08
6.17,5.75,0.42
2.53,7.35,-0.46
0.08,8.77,0.69
4.4,8.58,-1.12
3.53,9.53,-0.95
3.98,10.84,-0.57
6.13,13.29,-1.23
4.06,17.39,-1.23
3.15,12.76,1.8
3.76,10.19,3.72
3.57,8.81,-3.72
1.46,6.63,-4.37
-0.15,6.85,-3.95
-0.34,6.97,-2.6
4.52,5.48,-1.54
1.95,6.21,-1.12
1.8,7.06,1.12
1.8,7.89,0.84
1.31,8.43,0.91
0.84,6.7,1.38
0.69,5.09,1.8
-0.15,5.67,-0.08
7.63,14.6,8.92
4.63,9.89,-0.38
-1.65,13.02,2.14
2.18,13.63,-3.99
6.7,2.98,-0.76
4.21,5.75,-0.08
2.07,12.26,-0.31
-0.65,11.88,-0.38
4.33,8.31,-3.41
3.17,9.23,0.5
1.88,9.11,0.08
3.91,7.89,-1.46
4.1,8.05,-0.69
3.98,8.2,-2.03
7.16,11.22,-1.54
7.44,14.41,0.15
6.09,15.7,1.42
5.37,11.41,1.31
5.48,11.54,-0.84
4.02,9.28,-5.18
2.96,9.0,-2.6
4.18,13.21,2.98
0.11,5.48,-1.14
0.42,3.87,-0.5
0.53,2.79,0.5
-1.65,1.84,2.98
0.3,1.12,9.89
-2.96,8.12,2.3
1.73,18.2,-1.46
5.05,12.18,1.53
2.22,10.92,0.65
