x-axis,y-axis,z-axis
-2.26,9.28,4.2495484
-1.61,8.12,1.6889231
-1.92,7.08,1.56634
-1.27,9.08,4.399372
-2.64,12.64,6.3198414
-5.13,7.35,4.2086873
-6.28,13.1,-0.14982383
-4.86,9.89,-3.5276701
-2.14,6.28,-0.9942854
-5.56,10.27,-0.84446156
-4.63,9.58,0.6537767
-0.34,9.15,0.7627395
-0.5,9.34,0.46309182
-2.91,10.5,0.50395286
-4.79,13.06,0.95342433
-7.04,13.95,2.070293
-5.13,13.72,2.7921712
-3.72,9.0,0.5720546
-3.21,4.99,-4.5628166
-5.9,6.24,-2.4516625
-12.3,8.54,3.6774938
-3.49,14.86,0.61291564
-5.24,-1.38,-0.7218784
-1.33,3.21,2.7649305
4.71,2.11,4.862464
-2.79,6.63,8.812365
-10.92,7.01,2.6832085
-10.15,15.83,2.6423476
-5.09,8.54,2.5606253
-2.6,7.97,2.5606253
-0.38,10.57,-4.140586
-0.23,7.82,-3.8273177
-1.04,4.79,-2.5333846
-2.87,6.32,-0.9125633
-4.99,10.42,2.1792557
-9.96,18.16,4.862464
-7.04,16.13,4.7535014
-3.34,8.77,0.38136974
-3.95,6.32,-1.9477097
-4.02,5.41,-1.3075534
-7.55,8.08,5.175732
-5.2,8.69,3.173541
-6.4,9.19,-0.46309182
-1.73,-0.11,0.313268
0.65,-1.27,9.915613
-2.72,1.04,4.671779
-12.03,7.35,13.143636
-11.69,15.09,1.0760075
-2.98,8.77,6.851035
-0.65,7.63,-4.7126403
-1.31,7.44,-3.8681788
-1.65,5.24,-4.099725
-3.11,6.89,0.313268
-7.35,11.73,3.1463003
-7.31,15.17,6.4015636
-5.01,11.8,3.3778462
-4.02,8.39,0.50395286
-6.13,6.63,-4.2086873
-4.82,8.89,-1.7297841
-5.2,7.93,3.1054392
-5.75,4.71,0.42223078
-7.08,6.32,-3.255263
-5.09,6.36,-1.4165162
-4.29,6.09,-0.27240697
-5.09,7.86,-0.14982383
-4.79,7.89,0.5720546
-4.67,8.28,1.1441092
-3.95,8.16,1.1168685
-3.41,7.44,0.92618364
-3.6,7.44,1.0760075
-3.83,8.08,1.1168685
-4.06,7.74,0.7627395
-3.98,8.54,1.56634
-2.98,6.28,2.0294318
-4.59,8.92,4.7535014
-5.82,13.87,-1.1849703
-4.25,12.41,-2.070293
-2.64,11.11,0.50395286
-3.06,9.85,0.5720546
-2.96,9.11,1.0760075
-3.21,9.72,1.3756552
-2.98,9.3,1.1168685
-2.98,8.39,1.2258313
-3.64,8.31,1.6480621
-4.4,8.58,1.6889231
-3.6,7.31,8.281172
-6.59,9.51,1.0351465
-4.52,8.81,1.4165162
-3.91,6.44,1.4982382
-4.86,6.36,1.7297841
-4.63,7.7,2.7921712
-4.44,8.35,3.636633
-4.25,8.73,1.920469
-2.64,5.22,0.7218784
-1.5,3.49,-0.19068487
-8.05,9.66,-0.19068487
