x-axis,y-axis,z-axis
4.29,6.47,-1.9477097
6.63,8.66,-4.3312707
6.78,9.34,-1.4573772
5.83,9.81,-1.607201
4.14,10.31,-0.23154591
3.34,9.47,1.0760075
1.12,10.53,-1.2666923
1.18,10.12,-0.9125633
2.34,9.51,0.92618364
0.15,7.01,0.5720546
5.43,6.82,1.2258313
4.33,9.11,0.6946377
3.91,8.92,0.08172209
2.15,7.7,-0.0
1.27,10.19,1.5390993
2.79,8.66,-0.19068487
0.8,8.01,0.313268
6.97,12.49,1.7978859
3.41,8.28,4.2904096
2.41,10.23,1.1441092
5.09,13.25,4.372132
5.41,17.2,5.407278
-0.5,16.74,1.4165162
2.45,12.45,4.7126403
5.98,9.47,2.3426998
1.12,7.5,4.0180025
-0.08,1.99,1.4165162
0.84,3.6,1.920469
-1.14,3.6,4.2904096
0.19,4.14,5.243834
1.12,6.02,8.689782
0.65,9.43,7.0553403
3.68,13.02,6.469665
2.41,9.85,4.671779
0.15,9.23,3.2961242
1.8,8.81,2.0294318
4.37,9.85,-1.4982382
1.57,7.44,3.486809
-1.04,5.13,3.2961242
1.65,6.24,-0.42223078
-0.57,13.44,3.1054392
0.42,14.9,0.19068487
-2.96,10.99,2.6423476
-0.04,11.73,3.5957718
-1.8,19.11,3.718355
-4.59,15.17,2.5606253
1.61,19.46,9.615966
2.15,10.53,0.23154591
-3.83,-4.86,-6.701211
-1.65,-4.37,-6.701211
0.61,-0.3,-3.173541
-1.42,7.27,0.92618364
-3.91,19.42,2.6423476
3.79,15.36,2.5606253
-1.27,14.75,-0.0
-0.08,12.45,2.070293
-2.3,6.4,3.214402
-6.13,4.71,5.284695
0.93,10.65,1.9477097
-0.11,17.43,1.3756552
-7.5,17.77,-3.1054392
-1.84,15.36,7.246025
2.76,8.47,-0.84446156
-0.99,2.53,-1.4573772
-2.75,-3.21,-1.334794
0.8,2.18,0.46309182
-0.34,4.14,5.7477865
-4.06,6.74,3.1054392
-6.02,17.92,6.5513873
