x-axis,y-axis,z-axis
1.65,4.25,1.53
3.34,4.94,1.33
7.08,5.13,4.4
8.31,4.56,7.4
10.5,0.42,11.3
11.56,3.91,11.56
17.35,8.31,8.08
15.01,8.05,7.55
7.63,10.95,6.7
3.95,7.25,4.1
2.83,6.85,0.57
3.64,6.59,-1.08
4.59,5.52,0.84
4.75,5.43,-1.57
2.45,2.41,-1.99
3.64,2.49,0.23
6.24,8.12,2.11
10.61,11.54,3.87
7.27,9.7,1.04
5.67,6.93,1.69
4.33,6.59,1.33
3.87,3.41,2.96
3.95,4.33,2.79
6.24,4.56,1.18
8.81,5.41,1.99
1.99,3.26,-1.14
1.23,6.32,0.3
5.01,8.89,-0.76
8.58,13.38,-4.9
9.81,10.88,2.45
4.4,8.16,1.14
6.7,7.08,0.69
7.7,5.94,0.76
6.28,6.97,1.53
4.02,5.83,3.17
3.68,5.56,1.23
2.26,6.02,0.42
4.63,4.9,0.95
7.63,10.61,1.18
-0.34,8.16,3.02
-0.34,8.16,3.02
-2.26,4.75,2.91
-1.92,8.5,0.53
-1.14,5.75,-0.11
-1.57,2.72,1.8
0.5,10.19,0.11
1.14,11.84,4.29
-0.15,12.34,4.21
-1.12,10.0,3.53
6.05,7.01,1.46
6.05,7.01,0.04
2.98,9.0,0.04
2.98,9.0,0.04
2.98,9.0,0.04
1.33,11.84,0.53
8.27,9.62,2.6
1.42,8.69,-1.76
-2.11,4.37,1.5
-3.06,4.18,1.33
-1.04,6.02,3.53
1.42,14.18,-0.42
6.51,17.88,3.45
2.18,12.68,4.1
-1.18,12.18,3.53
-6.66,7.08,2.79
-2.98,8.69,0.19
-3.91,6.97,-1.65
-3.21,9.92,-0.84
-0.95,8.12,3.21
2.45,1.57,0.72
3.6,9.51,1.61
2.53,14.52,5.71
-1.04,10.84,3.91
-3.76,6.13,2.45
-3.15,11.11,-2.53
9.96,16.74,2.22
0.57,7.55,-2.53
-3.34,8.39,0.72
-2.56,10.53,2.83
-0.89,7.08,2.64
0.0,6.93,3.02
0.53,6.66,2.96
0.89,6.47,1.27
4.79,7.46,1.33
1.61,14.86,3.45
0.04,18.92,3.6
-6.4,17.69,5.28
-1.46,3.57,3.45
-0.65,4.86,3.76
-0.84,7.44,2.64
-2.11,5.01,2.6
-2.68,2.98,2.22
3.06,8.77,0.04
3.06,8.77,0.04
3.06,8.77,0.04
0.76,13.48,9.66
-1.69,10.12,3.41
-5.05,7.59,2.56
2.98,18.35,-2.53
8.01,15.64,-0.27
3.87,9.58,-1.18
-0.46,7.7,-1.42
0.95,10.61,1.57
-1.14,7.93,0.61
-0.08,7.59,0.23
1.61,8.2,0.5
1.69,8.58,1.5
-0.34,6.78,1.88
-0.72,4.94,0.11
1.69,6.02,1.12
4.06,7.25,1.04
4.52,11.69,1.08
3.68,19.8,3.64
-0.46,16.21,3.95
-0.5,9.11,1.42
1.04,8.01,0.72
-0.93,7.21,0.57
-3.17,5.71,0.46
-1.31,4.75,0.65
-0.72,5.43,-0.04
-0.93,6.51,0.15
0.65,13.87,5.52
4.75,7.25,0.61
-2.37,7.01,-4.18
-4.71,11.14,0.69
-0.99,6.78,-1.14
-0.46,6.02,-1.73
1.5,10.46,-1.69
1.99,8.62,-0.76
-0.27,8.43,-0.34
-0.84,9.3,-0.95
0.89,9.15,-1.14
1.31,9.08,-1.27
1.27,8.5,-0.93
3.11,9.85,-1.61
4.56,9.72,-1.27
2.14,10.23,-1.04
-3.79,11.75,1.23
-5.24,14.41,-1.18
-3.15,12.37,-0.95
-2.26,8.43,-3.17
0.57,7.31,-0.99
1.31,8.35,0.46
-2.18,7.74,0.3
-2.37,7.06,1.04
-2.87,6.47,1.73
-2.22,6.59,1.8
0.57,6.4,1.8
1.5,7.01,2.26
2.6,8.58,2.45
2.45,9.0,1.95
-1.5,7.25,3.21
-2.3,7.97,2.26
-1.69,10.04,2.87
1.23,13.4,0.3
1.76,13.95,-1.88
1.31,11.26,-1.42
1.61,8.31,-0.53
0.65,10.19,1.33
-0.04,7.7,1.46
0.84,7.59,2.6
-0.11,7.7,2.83
-2.45,6.47,1.42
0.15,6.32,0.42
4.14,7.21,1.12
3.64,10.88,4.33
0.3,18.92,4.94
-7.82,13.29,3.06
-2.56,3.91,2.14
0.89,2.79,1.76
-1.88,3.79,0.42
-0.89,3.34,0.46
-0.19,4.86,1.04
1.65,10.73,1.61
5.79,15.6,6.7
-4.56,7.25,-0.34
-8.62,14.18,0.23
-2.68,14.41,-3.26
10.08,17.92,2.11
2.34,8.69,-2.72
-1.31,6.85,-0.99
-2.26,8.43,0.91
-0.53,8.01,1.5
0.76,6.74,2.11
0.8,5.98,2.03
1.23,7.86,1.57
0.84,17.24,4.06
-1.23,17.24,4.06
-1.23,17.24,4.06
-4.9,14.98,3.17
-2.83,8.31,2.07
-0.69,3.49,1.8
-0.61,3.17,1.18
-0.61,4.21,-0.19
-0.69,4.71,0.84
-0.19,7.08,0.72
3.6,10.95,0.76
-0.23,11.35,7.86
-3.87,6.28,0.69
-7.16,10.31,-1.14
-5.28,15.83,-0.5
7.82,16.02,0.34
-0.8,7.08,-2.15
-2.87,9.43,0.11
-1.38,9.92,3.21
-0.76,6.36,1.27
0.08,7.55,0.84
-0.53,7.08,1.33
-1.04,6.74,1.12
0.61,7.01,1.04
0.27,9.7,2.83
-1.31,17.77,6.05
-0.27,16.86,3.6
-4.37,12.07,3.34
-0.08,3.99,2.49
-0.15,4.56,1.42
-1.12,4.86,0.04
-1.31,4.82,0.57
-0.72,7.25,1.5
2.98,11.41,1.61
2.79,13.48,7.44
-2.3,10.84,6.51
-2.64,7.31,-1.46
0.53,13.4,-2.91
2.83,12.76,-1.27
2.68,17.2,3.53
-1.14,5.75,-1.73
-2.53,6.78,1.46
0.0,9.34,3.3
0.5,7.4,1.76
-0.31,6.51,0.89
1.31,7.89,-0.38
4.14,9.04,2.11
0.15,11.54,4.33
-1.76,14.52,4.86
-3.99,12.87,4.52
-1.76,7.16,1.73
-1.08,3.38,2.53
-1.95,2.91,1.14
-1.23,4.06,1.57
0.11,4.75,1.84
0.72,8.31,1.38
-1.73,12.3,7.63
-4.99,8.39,3.98
-6.36,9.3,2.68
-0.34,13.99,-2.37
3.41,17.47,-3.76
-0.11,7.59,-2.22
-1.65,7.44,0.76
-0.57,8.47,2.49
0.61,7.93,1.5
2.49,8.2,2.6
2.11,7.78,2.6
-0.31,6.59,1.27
0.46,8.16,1.73
0.08,9.58,3.49
-0.04,14.52,6.82
-0.93,18.92,0.99
-3.76,3.72,2.83
-2.11,1.95,1.99
-0.69,2.07,0.42
-0.15,2.64,-1.46
1.84,13.59,6.43
6.21,11.22,3.95
1.33,7.55,4.21
-2.41,15.32,1.42
-1.12,14.21,-1.46
5.13,9.19,-2.49
4.67,6.78,-1.27
2.56,7.86,-0.38
-1.42,7.78,2.49
-0.69,7.27,1.95
0.46,7.31,1.33
1.31,5.71,1.12
2.75,6.4,0.65
3.26,7.46,-0.19
3.57,13.76,2.98
1.18,19.0,6.47
-4.18,18.09,6.4
-2.03,7.25,2.6
-1.33,6.7,2.91
0.42,5.75,0.27
0.15,2.79,0.11
-2.79,2.37,2.53
-2.3,5.67,2.03
-1.23,14.14,4.86
6.13,19.34,9.66
0.5,6.63,2.87
0.5,6.63,2.87
-2.11,15.24,-4.29
-2.45,2.6,-0.11
-3.68,6.36,-0.93
-2.87,14.37,-1.95
-1.18,10.5,-1.08
-0.99,7.59,-2.45
0.38,8.62,-2.56
2.45,9.7,-2.53
2.41,8.89,-1.46
1.65,9.23,-0.89
2.22,8.85,1.18
3.79,10.57,3.02
0.8,10.53,-0.04
-2.79,13.29,1.18
-4.21,12.49,-1.8
-5.56,10.38,-3.91
-5.56,8.31,0.11
1.12,5.71,1.23
0.69,4.94,0.53
-0.69,5.52,0.99
-1.99,6.44,1.61
-2.45,7.31,3.02
0.0,8.01,1.38
2.14,6.63,1.5
1.5,7.27,1.99
-1.92,9.3,2.98
-3.83,8.58,3.3
-1.88,9.7,-0.08
3.49,14.06,-2.83
-2.3,15.28,0.95
-4.21,11.96,0.8
-1.95,8.62,2.68
-0.89,6.36,1.8
-1.14,4.14,-0.19
-0.76,5.24,1.18
2.41,9.7,3.45
-2.45,8.85,2.98
-2.45,8.85,2.98
-2.45,8.85,2.98
-1.8,6.66,2.87
-0.89,4.06,0.61
-1.84,2.6,1.92
-1.31,4.75,2.26
1.61,12.49,3.41
4.33,12.53,5.24
-3.02,7.82,1.12
-6.44,17.97,-2.45
-2.83,17.27,-1.14
6.7,15.24,-0.8
-0.65,9.28,2.75
-0.72,9.51,3.17
-0.72,7.16,2.72
-1.42,5.63,2.64
-0.46,6.09,2.75
0.34,9.19,4.02
1.88,12.22,4.02
0.5,18.92,3.76
-4.9,7.5,2.07
-5.41,6.09,3.26
-2.79,4.14,1.04
-1.99,2.83,-1.33
0.27,8.58,2.18
1.76,8.66,5.2
2.22,11.14,5.37
0.19,8.12,4.02
-5.24,18.16,-1.42
-0.11,16.86,-0.53
3.79,14.63,-0.61
0.04,8.58,-1.46
-0.31,7.16,2.83
0.08,6.85,3.26
-1.23,6.05,2.22
-1.84,5.56,2.91
3.3,7.46,2.53
5.05,12.57,3.26
2.98,19.72,3.95
-2.18,13.53,3.91
-4.06,5.33,1.27
-3.95,3.72,2.45
-3.53,4.56,0.76
-2.37,4.67,-0.5
0.15,5.09,1.57
3.11,9.66,3.72
3.95,13.87,7.35
-1.33,9.28,4.06
-12.6,14.9,1.92
-1.76,13.8,-5.41
6.32,16.21,-0.27
4.02,9.47,0.19
0.34,9.0,3.72
-1.38,6.97,2.3
-1.04,5.67,3.26
-1.27,5.05,2.72
-0.72,5.13,0.95
4.82,8.66,1.08
4.79,10.57,3.11
-0.57,19.08,5.67
-4.1,14.82,1.18
-3.64,7.74,1.57
-1.57,4.9,1.12
-1.92,3.72,0.15
-0.57,4.56,-0.99
0.53,5.9,0.42
1.31,9.3,3.02
-0.15,15.02,9.49
-6.09,10.15,-2.26
-10.88,17.88,2.18
5.9,13.91,-8.12
8.2,12.26,1.76
-0.99,9.62,1.38
-1.95,7.35,2.79
-3.83,6.55,3.45
-3.38,6.36,3.11
0.99,5.37,0.8
2.26,6.97,0.34
5.52,9.62,2.49
2.45,19.27,3.79
-3.06,19.27,3.79
-5.48,6.78,2.75
-2.98,5.79,1.99
-1.61,4.71,0.8
-0.95,2.96,0.38
-0.72,2.41,1.38
0.42,6.4,1.14
2.98,13.76,1.95
-0.53,15.89,9.96
-8.2,11.84,-1.76
-8.73,14.37,-2.18
1.99,16.44,-5.09
1.08,8.12,-2.53
-1.5,8.89,-1.31
-2.03,9.43,0.61
-1.8,9.19,2.6
-0.53,6.13,0.08
1.27,7.4,1.95
2.22,6.74,1.73
-0.27,4.67,0.57
3.49,7.82,0.84
4.59,10.08,1.33
2.45,19.42,3.79
-0.76,17.27,5.48
-4.21,9.81,2.3
-1.88,8.24,1.99
-0.76,8.16,0.76
-1.31,5.94,-0.19
-2.07,3.76,1.23
-1.42,5.24,0.89
0.3,7.21,-0.11
3.45,12.07,1.8
6.24,16.89,11.07
-3.11,9.38,3.64
-6.44,8.81,-3.21
-3.57,10.15,-3.6
-2.6,6.89,-1.23
-1.31,11.22,-2.6
2.26,10.61,-0.95
-0.69,8.81,-1.8
1.23,9.58,-2.15
0.04,10.04,-1.8
0.76,7.67,-2.3
1.69,7.89,-1.38
5.43,8.62,-0.76
4.75,7.74,-1.92
4.02,7.44,-1.33
5.01,8.5,-0.65
-0.93,15.66,3.06
-3.34,16.28,0.23
-5.41,12.64,-0.61
-3.21,8.05,-1.46
2.68,7.12,1.12
0.69,5.86,1.04
-0.89,6.13,1.99
-1.08,6.66,2.56
-0.31,6.59,1.92
1.8,10.57,5.41
1.8,10.57,5.41
1.8,10.57,5.41
1.8,10.57,5.41
1.8,10.57,5.41
-2.3,12.07,3.41
3.02,15.55,-0.38
1.88,14.37,-2.76
3.57,16.55,-1.33
1.12,9.11,0.61
2.07,10.65,2.72
0.19,7.97,1.61
-0.53,7.4,2.41
-0.84,5.6,2.37
0.04,4.75,-0.23
4.06,4.94,1.99
3.6,5.48,2.64
3.45,18.77,6.85
0.76,18.24,1.69
-5.63,10.84,1.08
-2.37,3.15,1.5
-0.15,3.99,-0.38
-0.93,3.72,-0.38
-0.11,2.79,0.65
1.69,7.44,1.42
0.53,12.91,7.65
-2.37,6.85,2.3
-7.31,11.75,2.26
-9.51,16.74,0.27
8.35,17.58,2.6
2.14,8.39,-2.49
-0.38,7.35,-2.03
0.57,7.08,3.72
-4.21,7.06,2.22
-4.52,4.82,3.34
-2.03,5.41,1.08
0.69,6.24,-1.18
7.27,11.54,4.25
0.46,19.11,5.2
-3.79,17.62,2.49
-6.05,11.88,0.08
-0.76,4.14,1.92
-0.76,3.34,0.5
-1.27,3.76,-0.46
-1.33,4.02,-0.8
-0.31,4.6,0.08
1.31,14.52,8.35
-1.5,9.53,4.71
-4.99,15.75,-2.72
-5.01,16.36,0.3
3.11,7.74,-1.84
0.3,8.05,-1.42
0.04,10.04,3.21
-2.26,8.43,1.95
-1.61,5.6,2.87
-0.72,6.21,2.45
-0.27,7.06,1.61
0.11,7.93,1.04
2.14,17.2,4.06
-1.04,16.7,3.36
-6.7,15.02,2.64
-5.79,8.5,1.69
-0.57,3.87,0.38
-1.12,4.56,-1.57
-1.69,5.28,-0.99
-1.14,5.22,0.46
1.57,13.4,8.58
0.5,9.47,6.28
-2.26,6.74,-1.54
-8.73,16.89,-0.38
7.21,17.73,0.19
1.14,6.55,-2.41
-1.5,7.89,-0.95
-0.42,9.15,3.02
-3.02,6.44,3.11
-2.03,4.99,3.3
-1.12,5.83,1.08
0.23,6.78,-0.27
6.24,12.18,5.33
0.61,19.95,4.21
-5.75,13.95,1.53
-8.24,9.11,2.6
-3.95,5.98,2.37
-1.54,3.17,-0.93
-0.84,4.06,-1.42
0.46,3.76,-0.27
0.91,7.55,0.08
-1.27,12.64,10.57
-4.33,8.08,-0.42
-10.31,15.51,1.23
1.31,14.56,-5.83
0.42,8.62,-1.5
-1.04,7.27,-1.54
-0.31,9.15,3.26
-0.31,9.15,3.26
-1.92,5.05,2.45
-0.38,6.66,1.92
-0.27,7.67,1.42
1.76,7.97,1.12
-0.84,19.57,4.06
-4.56,13.53,3.72
-6.89,12.26,3.76
-2.79,8.01,2.41
-1.54,3.38,0.69
-2.34,3.87,0.34
-1.92,2.87,0.08
-1.33,3.17,0.04
2.07,13.14,2.41
2.11,13.4,8.2
-0.89,7.74,6.55
-6.05,12.18,1.18
-0.19,13.1,-5.28
7.16,17.24,-0.08
4.86,10.61,-1.69
-0.23,9.04,-1.54
-2.53,8.16,1.65
-2.76,6.93,-0.23
-1.12,6.74,-0.08
0.65,6.7,0.8
4.48,5.48,1.08
2.96,5.86,-1.08
3.79,9.96,1.46
3.64,15.79,1.84
-0.04,19.95,4.48
-7.86,17.39,2.22
0.65,7.93,-0.42
-1.38,5.79,-0.19
-2.41,4.21,0.04
-1.33,4.02,0.0
-0.65,3.95,-1.04
0.95,5.48,-1.61
5.24,16.36,4.33
14.02,18.7,10.57
2.91,11.84,1.84
-5.79,4.94,-1.38
-4.14,4.29,-0.89
-4.79,9.04,-2.49
-1.12,9.96,-2.56
0.53,9.23,-2.68
3.06,8.5,-0.42
3.06,8.5,-0.42
2.83,9.47,0.76
2.11,9.28,2.79
0.61,8.58,-0.42
1.31,9.66,-1.33
0.95,10.53,1.5
-0.72,13.1,3.17
-2.37,13.82,2.22
-4.02,13.14,-0.23
-2.96,10.53,-2.83
3.11,8.12,-0.08
0.91,4.56,1.04
0.3,3.87,0.53
-1.5,4.71,0.27
-1.69,3.64,1.61
-1.46,4.14,1.99
2.22,9.89,1.46
2.07,10.0,4.9
-4.06,9.28,4.33
-4.4,12.26,-2.49
-3.49,14.44,-0.31
1.99,12.22,-1.42
0.65,4.86,-1.31
-0.19,6.09,2.41
-0.23,8.85,2.53
-0.89,6.78,2.18
-0.46,6.51,2.07
1.12,6.36,1.42
1.53,8.2,1.84
-2.03,19.72,5.33
-1.54,13.95,0.72
-4.02,9.92,1.95
-2.3,5.71,2.11
-1.65,3.21,1.12
-2.11,3.45,-1.31
-0.72,3.68,-0.11
0.69,6.44,1.61
2.79,14.41,8.12
-1.8,9.3,1.12
-8.54,15.75,-1.33
-5.05,13.02,-2.87
3.34,8.16,-1.54
-0.76,6.44,-0.42
-0.95,6.78,2.56
-1.84,7.21,1.5
-1.76,4.79,1.18
-1.04,7.21,3.21
0.3,8.96,2.22
3.3,15.17,4.99
-0.11,18.66,2.79
-5.24,8.31,2.26
-3.11,5.6,2.87
-1.23,4.71,2.6
-1.65,3.21,-0.53
-0.84,4.48,-0.72
-0.34,6.66,1.5
1.33,10.46,4.67
0.65,15.85,9.92
-7.93,16.97,-2.76
-6.05,13.14,-0.27
5.2,18.96,-0.42
5.48,8.39,-0.99
-0.72,8.62,2.98
-1.31,7.35,2.37
-1.31,6.05,1.92
-0.27,4.52,1.38
1.18,8.31,2.41
3.79,10.46,3.68
2.79,17.47,7.4
-0.69,16.93,0.23
-3.45,5.6,2.49
-0.65,5.33,1.92
-1.73,5.43,0.72
-1.73,4.29,-0.95
-0.72,4.99,-1.12
0.69,8.92,1.04
0.23,17.16,13.17
-1.73,8.69,5.24
-9.72,17.05,1.18
4.18,15.83,-6.4
9.72,12.34,1.31
3.72,6.63,-1.5
-0.89,9.15,4.44
-0.76,7.01,1.18
1.73,6.89,2.53
1.65,6.24,2.26
1.04,7.21,1.92
3.41,8.66,0.53
4.56,11.41,3.02
1.23,19.11,5.63
-5.01,10.12,1.42
-2.15,6.74,1.46
0.0,5.13,1.92
-1.8,4.82,1.14
-1.84,4.75,-0.95
-0.19,6.59,0.19
2.22,8.69,2.07
2.41,11.84,6.02
-2.45,6.78,1.76
-5.63,16.74,-0.31
0.04,13.21,-4.37
11.69,15.6,2.96
-0.42,9.34,-0.84
-2.34,10.04,2.03
-0.84,8.47,0.99
0.38,7.12,2.98
0.8,7.12,3.06
-1.23,7.06,3.06
4.48,6.82,-0.11
4.21,7.08,0.5
0.95,9.85,2.49
-1.5,19.31,5.75
-6.51,10.31,2.49
-3.21,9.04,2.11
-0.42,4.6,1.38
-0.72,3.21,0.04
-0.93,3.53,-0.23
0.04,4.37,0.91
2.79,10.46,1.61
4.14,14.18,7.12
1.18,10.92,8.01
-5.9,18.05,2.34
0.61,10.69,-4.75
5.24,11.35,-1.95
3.02,10.31,-1.84
-1.08,9.66,2.41
-1.95,8.01,0.11
-0.84,7.01,0.23
0.91,7.06,1.38
5.24,5.98,0.19
7.04,6.09,1.69
3.45,7.7,1.04
-0.27,9.85,1.95
