x-axis,y-axis,z-axis
3.68,-6.28,1.95
1.69,-5.82,2.41
2.14,-2.45,0.23
19.91,14.75,0.38
18.77,17.58,-2.6
4.67,8.73,-0.84
-1.73,7.12,-2.79
-3.64,2.68,-3.45
-4.14,-0.95,-0.69
-2.18,-2.03,-1.18
-2.15,0.15,1.99
2.18,6.21,-2.34
19.53,18.09,-7.55
14.48,5.01,-2.22
17.67,-1.23,1.33
17.73,-3.95,-1.69
5.56,-9.0,2.45
1.04,-11.41,2.41
0.8,-6.97,0.65
17.31,10.31,-2.68
19.91,19.5,1.8
10.31,14.86,-4.1
-0.34,12.18,-5.13
-0.76,4.99,-13.72
-3.95,0.57,-6.82
-8.12,-1.27,2.68
-8.08,3.83,7.89
7.21,10.08,-6.85
19.23,19.99,3.36
19.84,19.53,-4.63
17.62,8.62,-4.1
19.76,-4.48,-0.23
13.72,-10.53,-0.27
14.67,-18.07,7.16
1.53,-10.69,18.62
9.72,12.68,-4.48
19.91,16.13,5.48
18.24,18.12,-4.94
3.98,12.76,-4.56
1.61,5.6,-19.0
-4.71,-2.37,-14.25
-7.44,-1.92,0.34
-14.48,5.18,15.89
5.9,7.08,-9.34
18.35,19.11,-5.28
19.91,19.76,-0.42
19.08,9.72,-3.38
19.89,-1.95,-0.5
13.33,-4.82,-3.83
8.16,-14.44,0.53
5.63,-17.62,-0.5
9.49,7.35,-5.43
19.91,16.25,-2.45
18.01,18.39,-2.68
4.71,13.76,-3.49
3.79,9.62,-14.9
-2.15,1.76,-16.02
-5.71,-1.38,-4.29
-10.27,1.69,11.54
2.75,4.86,-7.67
17.67,18.7,-2.41
19.91,19.42,-3.11
17.01,7.21,-4.14
17.82,0.0,-0.42
19.91,-2.41,0.53
11.99,-15.75,2.18
3.57,-13.33,10.95
0.57,5.13,1.5
14.82,9.28,-10.76
14.52,16.13,-3.6
1.53,14.06,-3.3
1.46,15.79,-7.67
2.26,8.2,-14.37
-6.02,-0.95,-3.17
-12.6,-0.65,11.75
4.79,3.91,-8.54
17.39,15.36,-6.82
19.91,20.04,2.11
18.62,11.96,-5.63
19.42,-1.84,-3.68
15.7,-3.15,-3.45
10.84,-8.69,-1.92
13.1,-17.01,1.99
0.53,7.55,0.04
13.72,15.85,-4.79
19.91,16.78,1.5
10.04,14.33,-4.56
0.19,8.85,-7.08
0.99,4.18,-16.04
-5.01,-2.11,-0.84
-7.01,2.76,9.89
-0.53,3.99,-0.04
4.82,4.37,-7.89
19.91,19.99,-3.06
15.4,9.23,-5.28
14.02,-0.27,-3.72
19.91,-1.46,-3.41
13.21,-15.94,-4.79
10.19,-17.92,3.41
-3.91,0.8,6.05
8.16,10.84,-5.86
19.91,17.16,-2.91
11.6,16.17,-5.98
4.56,11.07,-17.2
-2.3,2.83,-19.42
-7.46,-2.91,-8.24
-12.6,-0.76,13.99
2.83,3.41,-6.51
14.4,13.99,-8.08
19.91,20.04,-1.18
19.91,18.28,-6.66
19.91,-0.42,-2.18
19.61,-3.45,-3.17
15.7,-11.33,-1.27
19.3,-19.15,7.82
-0.8,3.91,1.33
12.49,16.47,-10.76
19.91,19.99,-1.5
9.08,16.02,-3.21
-1.92,18.85,-1.61
-3.87,19.93,-6.02
-7.46,3.15,0.23
1.14,5.05,10.42
3.83,5.01,-1.46
5.56,8.62,-2.87
19.91,20.04,0.42
19.91,17.35,-7.12
19.91,5.09,-2.83
19.91,-0.95,-1.04
18.66,-15.24,-0.23
12.76,-18.01,11.8
-3.53,5.24,13.76
6.55,10.42,-4.79
19.89,18.47,-4.37
11.88,14.33,-2.34
6.97,17.54,-4.44
10.0,12.83,-14.6
-10.65,-7.08,-4.44
1.31,10.34,-1.46
12.11,15.24,-2.79
19.65,3.3,7.7
8.81,3.3,7.7
8.81,3.3,7.7
8.81,3.3,7.7
4.99,0.38,6.97
3.11,0.31,3.34
1.42,4.63,2.64
5.28,7.63,-2.76
19.23,18.5,-11.26
19.38,12.37,-8.39
-0.15,-7.86,1.88
-1.54,-0.19,-1.33
-4.21,0.08,3.83
0.95,-2.34,-0.04
3.98,-0.23,1.61
13.4,14.63,2.3
16.44,18.66,2.11
19.7,11.41,-1.65
13.59,1.12,2.53
8.58,-4.44,9.0
6.28,-2.34,1.84
3.06,-1.92,0.11
-0.38,-2.26,0.5
1.57,-0.69,-0.31
11.8,3.26,-2.96
19.91,13.91,-4.02
-2.11,6.44,7.31
-2.03,4.33,-1.14
-3.64,1.57,-3.57
-5.13,-1.31,-1.73
-0.46,-1.95,-1.08
0.84,3.76,-3.06
16.28,16.17,-10.19
18.96,17.86,-5.05
12.07,3.64,-1.76
11.75,1.08,-1.5
8.16,-2.98,2.98
2.49,-7.08,5.71
1.38,-4.9,0.3
0.69,-4.48,1.42
16.02,0.08,-4.1
19.91,15.02,-4.99
15.43,10.8,-3.79
2.68,7.5,-3.02
-3.64,5.33,-4.56
-4.6,1.92,-4.1
-4.44,-1.31,0.38
-4.82,-2.3,7.12
11.6,14.21,-7.67
19.91,20.04,-7.35
19.11,13.99,-5.24
