x-axis,y-axis,z-axis
1.69,9.53,2.2609777
-4.44,11.56,-2.1792557
-2.18,9.58,2.2609777
-5.43,7.16,-1.6480621
2.22,14.06,-0.6537767
0.61,10.84,-1.6480621
-1.33,7.46,-1.920469
-6.09,6.02,-0.88532263
0.19,11.37,-2.4925237
-0.08,11.35,-1.4573772
-0.61,9.81,-0.88532263
-0.99,9.58,-1.607201
-1.46,9.96,-3.0645783
-1.46,9.96,-3.0645783
3.34,12.64,3.718355
-0.76,13.1,0.46309182
-0.76,13.1,0.46309182
-6.05,12.83,-2.6832085
-1.88,9.23,-3.336985
-0.34,7.97,-0.38136974
-0.8,7.01,-0.5720546
-1.99,6.05,-1.525479
-3.15,5.86,0.84446156
4.6,15.64,5.829509
5.56,10.8,3.405087
-0.8,11.03,-1.8387469
-0.69,10.99,0.5720546
-6.02,5.71,-0.10896278
-5.09,9.85,-3.2961242
-0.91,12.41,-3.173541
1.14,11.11,-2.6423476
2.87,9.96,-1.7570249
1.95,9.47,-1.920469
-0.53,9.19,-1.56634
1.99,9.81,1.6480621
6.66,9.62,4.7943625
4.06,12.37,1.0351465
-2.6,18.35,-2.070293
-2.53,18.58,-4.944186
-1.04,13.59,0.23154591
-2.41,8.12,-2.9147544
-5.01,2.64,-1.0760075
-3.79,-2.03,3.1463003
1.88,0.72,-1.607201
-7.31,16.47,-4.5900574
-4.29,9.47,-2.2609777
-0.5,10.34,-1.1168685
2.15,18.28,-4.3312707
2.26,8.81,-2.6832085
5.18,5.56,6.4015636
5.18,5.56,6.4015636
7.67,2.07,5.5571017
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.46,-3.95,6.238119
1.27,-0.95,-3.5276701
-10.5,15.17,-4.2904096
-4.48,5.98,-1.7978859
-5.13,13.99,-0.040861044
-0.53,16.97,-2.7513103
2.3,8.54,-1.879608
2.34,3.3,-1.879608
2.34,3.3,-1.879608
2.34,3.3,-1.879608
2.34,3.3,-1.879608
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.6,-1.5,2.070293
1.18,6.93,0.3405087
-12.72,15.36,-3.5276701
-2.79,0.57,-0.61291564
-5.48,18.2,-0.95342433
0.53,17.97,-3.8273177
4.9,6.89,10.61025
7.59,3.6,-2.2609777
4.6,-1.18,0.14982383
4.6,-1.18,0.14982383
5.05,17.5,-7.246025
-1.27,17.54,-2.1383946
-1.27,17.54,-2.1383946
-1.27,17.54,-2.1383946
-1.27,17.54,-2.1383946
-4.56,4.4,-2.982856
0.0,0.0,0.0
-13.78,14.37,-2.0294318
-13.78,14.37,-2.0294318
-8.5,19.57,-3.568531
1.5,12.37,9.507003
4.14,5.9,3.8273177
6.89,1.54,-0.19068487
4.21,1.04,-0.14982383
1.5,15.4,-2.8738933
-5.75,19.46,-10.310603
-7.89,9.66,-1.334794
-10.15,1.31,3.255263
-3.95,-3.79,-3.718355
-2.26,-11.22,8.349273
-0.91,2.79,-5.012288
-18.69,19.11,-7.1234417
-5.56,10.73,-1.879608
-3.57,19.57,-9.493382
1.04,19.38,-4.630918
8.92,11.22,8.539958
7.27,0.53,-1.879608
2.76,-1.42,2.6423476
3.02,7.97,-0.23154591
-9.85,19.57,-11.75436
-9.85,19.57,-11.75436
0.0,0.0,0.0
0.0,0.0,0.0
-4.4,0.72,-4.0180025
-4.4,0.72,-4.0180025
0.0,0.0,0.0
0.0,0.0,0.0
-11.3,16.78,0.5720546
-4.9,18.35,-3.405087
4.75,10.15,-0.61291564
7.4,4.14,6.932757
7.4,4.14,6.932757
7.4,4.14,6.932757
4.86,0.15,-0.46309182
0.0,0.0,0.0
-4.25,0.5,-5.366417
-4.25,0.5,-5.366417
5.22,-10.76,9.997335
0.42,2.53,-7.205164
-18.85,17.01,-8.349273
-7.27,4.02,1.56634
-18.54,17.2,2.6832085
-7.74,14.02,-1.6889231
5.05,7.46,4.6036777
2.18,4.67,2.7921712
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.89,7.74,-1.0351465
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.17,-8.27,9.343558
-2.3,0.5,-5.938472
-17.39,10.23,-5.175732
-10.38,3.68,4.671779
-19.11,14.06,0.6946377
-8.96,15.98,-2.070293
1.14,7.27,9.915613
4.9,3.26,2.8330324
7.4,1.95,-0.9125633
-9.53,11.73,-1.9885708
-19.61,17.31,-5.243834
-6.66,-4.1,14.47843
-2.64,-2.3,-2.982856
1.61,-2.53,-4.7943625
9.58,-3.36,10.119919
-1.27,-0.11,-11.795221
-19.0,6.24,-8.076866
-7.78,-0.11,4.2495484
-7.78,-0.11,4.2495484
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-11.88,10.27,-5.012288
-19.61,11.03,-2.1383946
-6.13,-6.63,13.484144
-4.71,-4.48,-5.6660647
3.02,-5.37,-3.1463003
12.83,-6.36,12.53072
12.83,-6.36,12.53072
0.0,0.0,0.0
0.0,0.0,0.0
-12.11,4.75,2.2609777
-4.37,5.05,0.14982383
-4.37,5.05,0.14982383
4.48,5.28,3.9499009
-3.45,0.31,-0.9942854
-3.45,0.31,-0.9942854
0.0,0.0,0.0
0.0,0.0,0.0
-0.19,-4.75,-5.5162406
-0.19,-4.75,-5.5162406
7.4,-7.89,5.7886477
-2.98,5.37,-4.3312707
-17.77,9.89,-1.7978859
-7.78,-7.63,4.7943625
-19.34,-1.53,2.1111538
-18.62,5.09,-1.334794
-5.37,7.12,1.8387469
-2.79,8.16,8.812365
3.91,4.21,2.4925237
3.26,0.5,0.14982383
3.26,0.5,0.14982383
-13.21,8.5,-2.1383946
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.6,-6.13,-6.973618
6.66,0.46,15.826844
-14.52,-0.04,-15.28203
-16.28,0.72,8.894087
-16.24,-9.85,-6.0201936
-19.04,-2.03,-12.639683
-14.1,8.58,3.5957718
-2.91,1.84,-1.6480621
1.57,5.67,-2.1792557
5.28,9.47,7.8589406
-2.6,1.31,-5.243834
-18.16,8.66,5.6660647
-19.38,0.65,-8.662541
-7.89,-1.84,7.5456724
-3.72,-3.06,-5.175732
-0.53,-3.49,-6.5922484
6.93,1.42,11.686258
-2.18,-1.04,-2.3018389
-16.89,-5.98,1.334794
-18.01,-6.43,1.6889231
-12.37,2.6,2.3699405
-6.28,1.54,5.9793324
-5.56,-0.08,2.4925237
5.98,5.56,-2.8330324
-15.94,0.53,4.0180025
-19.5,-15.17,0.92618364
-19.34,-8.16,-2.2201166
-8.96,-13.21,10.228881
0.69,-5.41,-1.7978859
7.74,2.79,0.040861044
9.15,3.3,4.671779
-3.95,0.15,4.0180025
-12.11,-15.83,-2.1383946
0.0,0.0,0.0
0.0,0.0,0.0
-2.83,-10.42,-0.5720546
-1.12,-0.61,5.9793324
-1.12,-0.61,5.9793324
-1.12,-0.61,5.9793324
-2.53,-6.59,-2.8738933
0.0,0.0,0.0
-4.52,-18.54,9.847511
1.33,-12.68,-0.10896278
-2.3,-2.87,-2.5606253
6.05,6.09,-0.5720546
7.06,5.94,-2.070293
-2.64,-13.02,14.7916975
0.76,-15.09,-15.745122
-1.12,-17.35,-0.88532263
2.83,-17.69,-6.2789803
-7.86,-10.88,3.336985
-9.77,3.15,-0.84446156
-4.52,-0.91,4.1814466
1.08,7.16,2.1792557
-15.94,-5.82,-0.6537767
-19.61,-19.61,-0.6537767
-10.92,-18.07,-7.3549876
-2.14,-13.53,1.7570249
0.38,1.42,-1.6480621
7.27,-1.27,-0.46309182
3.91,1.54,4.0180025
-9.58,-0.3,0.313268
-18.96,2.87,-7.504812
-18.96,2.87,-7.504812
-18.96,2.87,-7.504812
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.42,6.24,8.499097
0.42,6.24,8.499097
0.0,0.0,0.0
-13.02,19.57,-3.8273177
-10.65,9.53,-1.607201
-4.14,7.16,4.671779
-4.71,6.74,-6.0474343
-4.9,-4.14,-3.759216
-4.9,-4.14,-3.759216
6.78,-1.18,6.973618
6.78,-1.18,6.973618
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.31,2.76,5.8567495
1.38,-1.33,2.4108016
3.17,10.23,-1.4573772
-8.66,19.57,-0.14982383
-6.21,19.46,-1.879608
-3.91,11.96,-2.5606253
0.27,-0.04,-4.9850473
-5.09,-6.43,-3.1463003
-5.63,-3.95,11.495573
8.01,13.21,-9.847511
-6.66,19.53,-3.336985
-11.14,19.5,-1.3756552
-1.33,18.28,-5.407278
4.25,13.57,4.7126403
5.28,3.6,5.597963
5.98,3.57,3.0645783
2.79,-3.64,-1.4982382
3.72,7.06,1.4982382
0.53,19.57,4.099725
-7.35,18.58,-8.076866
-5.98,6.02,1.4165162
-1.42,-0.57,-3.9771416
-1.12,-2.75,-2.3426998
-3.49,-4.59,7.5456724
9.0,9.58,-3.405087
-12.91,19.15,-1.9885708
-2.64,18.81,-9.697687
0.04,18.01,8.499097
4.56,11.73,3.173541
9.58,4.29,3.1463003
9.34,-0.72,3.6774938
0.65,-1.12,1.8387469
1.5,1.99,-0.84446156
1.5,1.99,-0.84446156
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.91,5.33,7.8589406
-0.69,14.25,-5.8976107
-4.56,19.57,-8.853226
-4.56,19.57,-8.853226
2.83,14.33,11.141444
7.55,3.99,10.337844
7.55,3.99,10.337844
7.55,3.99,10.337844
2.07,-0.69,1.7297841
0.0,0.0,0.0
14.29,19.57,2.6832085
14.29,19.57,2.6832085
0.0,0.0,0.0
0.0,0.0,0.0
0.89,14.29,-1.56634
-6.93,18.12,-10.378705
-6.93,18.12,-10.378705
8.35,15.83,4.862464
10.04,7.46,9.847511
11.84,-1.95,5.9793324
11.84,-1.95,5.9793324
1.04,2.53,0.5720546
1.04,2.53,0.5720546
16.93,19.46,0.9942854
16.93,19.46,0.9942854
16.93,19.46,0.9942854
16.93,19.46,0.9942854
0.0,0.0,0.0
0.34,-7.35,9.915613
8.73,10.92,3.3778462
-3.17,19.46,-11.563675
2.11,19.38,-4.944186
1.38,18.73,7.668256
9.3,10.76,11.34575
11.03,0.08,7.273266
11.03,0.08,7.273266
11.03,0.08,7.273266
0.0,0.0,0.0
0.0,0.0,0.0
-1.57,19.57,2.3426998
-1.57,19.57,2.3426998
0.69,16.13,-1.607201
0.0,0.0,0.0
-6.13,-5.28,0.50395286
4.33,5.6,14.015338
6.63,13.29,-6.851035
-11.33,16.97,-12.489859
4.56,19.57,-6.8237944
13.18,13.53,14.628253
6.21,4.18,-1.607201
7.74,-1.95,1.5390993
3.06,-0.84,1.4165162
1.99,1.76,1.0351465
8.58,15.79,5.2165933
8.58,15.79,5.2165933
0.0,0.0,0.0
0.0,0.0,0.0
-3.34,6.89,-1.2666923
0.0,0.0,0.0
-1.31,-1.38,-3.759216
-2.6,-0.76,6.782933
5.6,3.21,3.405087
-1.14,16.86,-1.879608
-3.57,19.5,-13.906375
7.63,19.38,0.08172209
11.18,12.45,15.595298
9.04,2.11,0.6537767
9.04,2.11,0.6537767
6.74,0.31,2.152015
0.0,0.0,0.0
0.0,0.0,0.0
14.98,18.5,1.5390993
14.98,18.5,1.5390993
-0.89,-0.53,-4.440233
-5.28,-0.72,-2.1383946
1.8,0.65,8.921328
6.7,6.7,0.38136974
-10.34,19.53,-11.495573
-10.34,19.53,-11.495573
11.26,15.4,13.906375
1.61,9.92,2.4925237
7.89,1.23,1.4573772
7.89,1.23,1.4573772
-0.5,1.04,-2.3699405
0.0,0.0,0.0
0.0,0.0,0.0
-0.91,18.96,-0.0
-0.91,18.96,-0.0
0.0,0.0,0.0
-4.82,-4.56,0.313268
4.37,6.44,13.565866
-2.64,12.07,-7.082581
-4.59,19.57,-13.565866
2.03,19.53,0.88532263
-0.3,14.9,7.9270425
2.3,9.72,9.724928
6.7,1.8,1.7978859
6.7,1.8,1.7978859
6.7,1.8,1.7978859
0.0,0.0,0.0
0.0,0.0,0.0
-6.43,11.14,-1.879608
-6.43,11.14,-1.879608
0.0,0.0,0.0
1.04,-6.4,-6.428804
-0.11,6.55,-0.50395286
-5.24,19.34,8.430995
1.12,19.15,-9.615966
1.73,19.57,0.5720546
6.13,9.96,14.2877445
6.44,2.07,7.164303
7.16,1.27,0.6946377
0.38,-1.12,0.8036005
0.46,5.43,-0.61291564
0.46,5.43,-0.61291564
0.0,0.0,0.0
0.0,0.0,0.0
-1.61,11.5,-1.2666923
0.0,0.0,0.0
-4.25,-3.11,-2.5333846
-4.25,-3.11,-2.5333846
-0.23,15.02,-14.137921
-1.84,18.47,-9.152874
7.01,19.57,-8.158588
4.4,13.25,17.079916
2.49,7.59,0.19068487
9.3,1.12,3.6774938
9.3,1.12,3.6774938
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
