x-axis,y-axis,z-axis
7.89,10.23,-0.84446156
-5.28,16.36,-5.012288
4.67,11.8,5.434519
1.57,13.57,3.0645783
3.38,11.73,-2.1383946
2.72,0.31,-1.2258313
4.9,2.22,0.6946377
4.67,6.78,3.336985
3.95,15.7,-3.336985
9.11,11.99,-0.08172209
4.48,7.59,-0.19068487
5.43,7.89,-1.7297841
5.48,8.66,-1.0351465
7.06,8.39,-1.9477097
6.02,9.11,-3.568531
4.29,13.02,-2.6832085
-5.67,9.96,1.2258313
-0.61,8.58,-2.0294318
0.89,14.56,-4.7943625
3.06,7.67,-4.5219555
3.95,8.08,-1.6480621
3.02,9.72,-1.7978859
1.92,8.16,-1.9477097
2.22,8.28,-2.2609777
3.72,9.04,-2.7513103
5.41,12.26,-2.2609777
5.41,12.26,-2.2609777
6.4,11.65,-1.2666923
8.73,8.5,0.7218784
3.6,16.21,-1.7570249
0.11,15.79,-6.701211
3.99,4.52,-0.27240697
1.04,6.66,1.6480621
0.38,4.37,-3.1054392
6.13,5.56,1.9477097
13.87,8.01,-1.1849703
9.04,7.46,-1.4165162
5.67,9.3,-2.4925237
0.99,5.94,-2.1111538
2.34,2.41,3.2961242
-0.57,11.92,-3.9090397
6.66,19.15,-6.2789803
8.35,18.35,-4.372132
10.88,17.2,-3.173541
13.33,8.89,-0.38136974
9.51,-1.76,3.214402
9.51,-1.76,3.214402
9.51,-1.76,3.214402
9.51,-1.76,3.214402
0.0,0.0,0.0
3.11,8.35,12.571581
3.11,8.35,12.571581
3.11,8.35,12.571581
-1.65,-8.24,-5.053149
0.8,1.76,8.499097
3.68,13.72,-1.6480621
1.73,19.31,-9.575105
9.47,19.15,-3.1463003
9.47,19.15,-3.1463003
9.81,5.48,-0.040861044
8.5,-2.34,5.938472
18.39,-11.18,5.09401
8.39,9.04,2.6832085
13.33,19.57,-8.730643
13.33,19.57,-8.730643
-3.83,4.52,0.95342433
-3.83,4.52,0.95342433
-4.33,-1.73,0.23154591
0.0,0.0,0.0
1.69,4.67,-0.8036005
3.57,15.47,-1.6480621
7.4,19.5,-5.053149
7.4,19.5,-5.053149
16.74,4.79,5.5162406
16.74,4.79,5.5162406
12.37,-10.0,9.615966
12.37,-10.0,9.615966
16.86,19.57,-6.6331096
16.86,19.57,-6.6331096
16.86,19.57,-6.6331096
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.72,19.57,-0.84446156
5.52,19.57,-5.5571017
12.15,18.28,-10.038197
13.95,4.56,7.1234417
13.95,4.56,7.1234417
13.95,4.56,7.1234417
0.0,0.0,0.0
9.62,19.57,-8.008764
-3.98,9.51,5.47538
-3.98,9.51,5.47538
0.0,0.0,0.0
-4.79,-8.43,-9.997335
2.26,-0.91,3.0645783
2.64,13.59,-1.525479
-2.68,19.57,-2.7513103
-2.68,19.57,-2.7513103
-2.68,19.57,-2.7513103
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.37,-7.74,14.056199
12.37,-7.74,14.056199
0.0,0.0,0.0
0.0,0.0,0.0
-3.45,3.26,2.5606253
-3.45,3.26,2.5606253
-3.45,3.26,2.5606253
3.49,1.92,-1.334794
0.0,0.0,0.0
3.17,17.58,-2.8330324
-1.31,18.12,-1.6480621
0.34,17.39,-0.0
9.58,19.53,-14.246883
7.44,12.41,-3.8273177
7.44,12.41,-3.8273177
11.35,-4.59,16.08563
9.96,16.66,0.27240697
5.01,19.57,-13.211738
5.01,19.57,-13.211738
5.01,19.57,-13.211738
-2.96,2.03,0.19068487
0.0,0.0,0.0
0.0,0.0,0.0
4.29,19.57,-1.879608
4.29,19.57,-1.879608
0.72,17.58,-0.9942854
8.24,19.23,-5.5162406
8.24,19.23,-5.5162406
10.12,1.99,3.636633
10.12,1.99,3.636633
10.12,1.99,3.636633
10.12,1.99,3.636633
2.11,5.33,13.402422
0.0,0.0,0.0
0.0,0.0,0.0
-3.06,0.04,-0.3405087
-3.06,0.04,-0.3405087
-3.06,0.04,-0.3405087
0.0,0.0,0.0
-0.61,19.57,2.1111538
-6.13,18.47,-1.4573772
-0.46,19.46,-5.7477865
4.33,18.96,-9.084772
11.56,11.54,4.862464
13.44,-4.06,-3.568531
10.31,0.11,14.410328
4.37,13.82,1.4165162
-5.75,19.57,-9.656827
-7.86,16.63,0.19068487
-7.86,16.63,0.19068487
-7.86,16.63,0.19068487
-2.22,2.3,1.1849703
0.0,0.0,0.0
0.93,18.58,1.0760075
-9.19,18.54,-1.525479
-4.86,16.63,-1.1168685
2.68,19.57,-14.818938
3.79,16.63,-1.334794
11.75,4.06,11.495573
18.28,-6.89,-3.718355
0.93,10.88,9.084772
1.08,19.57,-6.3607025
-12.6,19.57,-4.372132
-7.82,12.03,1.7570249
-2.34,-0.38,1.334794
-1.08,-4.94,3.3778462
4.9,-1.31,3.255263
0.38,13.21,-0.5720546
-7.01,17.73,-9.493382
-7.01,17.73,-9.493382
-7.01,17.73,-9.493382
0.15,18.01,-11.413852
-3.53,14.71,-6.428804
-3.53,14.71,-6.428804
0.0,0.0,0.0
-4.56,5.22,10.61025
-1.12,16.59,-7.5456724
-3.06,19.57,-6.701211
-9.81,18.16,-1.0351465
0.53,7.55,3.568531
0.84,-3.53,1.334794
1.23,-1.69,1.4573772
2.26,5.33,3.336985
-0.04,13.8,0.7218784
-12.11,19.57,-16.08563
-5.05,19.23,-4.2495484
-2.79,18.35,-0.7627395
-1.31,14.33,1.4165162
11.14,7.01,8.580819
17.08,0.5,8.921328
0.69,6.32,4.862464
-3.49,19.38,-7.014479
-9.62,19.04,-1.607201
-3.11,5.63,0.61291564
-3.11,5.63,0.61291564
-3.11,5.63,0.61291564
-2.98,-0.5,1.56634
-2.98,-0.5,1.56634
-2.98,-0.5,1.56634
0.0,0.0,0.0
-2.64,18.09,-7.3141265
-1.08,17.47,-2.3699405
10.08,7.59,6.1700177
7.01,-0.61,2.5606253
7.01,-0.61,2.5606253
7.01,-0.61,2.5606253
7.01,-0.61,2.5606253
0.0,0.0,0.0
0.0,0.0,0.0
-4.1,8.24,0.7627395
-4.1,8.24,0.7627395
-4.1,8.24,0.7627395
0.0,0.0,0.0
4.94,10.61,-1.9477097
