x-axis,y-axis,z-axis
7.59,6.82,5.71
3.64,6.7,-1.18
1.65,9.0,-2.56
2.79,7.46,3.95
-0.76,6.55,5.09
2.07,2.56,5.13
3.6,4.1,6.02
4.21,3.21,3.17
6.05,1.65,4.86
10.88,0.31,11.6
8.28,3.91,15.7
9.7,7.97,10.19
14.98,12.76,-7.89
14.06,12.76,2.91
5.24,11.41,3.15
3.21,3.26,4.18
1.5,-1.42,-0.91
2.56,2.98,-0.3
11.35,14.94,-8.58
8.81,17.92,-1.18
11.5,11.35,2.98
11.5,11.35,2.98
4.4,2.07,-0.99
-2.75,-0.8,0.42
2.87,-0.65,3.57
2.87,-0.65,3.57
11.11,15.6,-3.49
15.32,13.1,-6.85
3.06,11.6,-0.65
3.6,6.47,2.26
0.89,-1.8,1.5
2.34,3.38,-1.14
7.93,15.75,-9.58
-3.06,19.5,-4.67
7.21,14.44,2.07
5.43,8.01,3.17
0.46,-0.69,-0.38
-2.18,-0.27,1.23
2.45,3.17,2.98
7.21,15.21,-2.68
11.6,9.34,0.0
8.81,13.87,-2.41
4.6,15.4,3.6
2.68,5.37,2.37
2.11,-0.69,0.72
1.73,2.22,0.0
6.28,15.83,-3.53
1.92,19.23,0.27
6.4,13.18,5.33
5.09,7.97,1.69
0.95,0.72,1.42
-2.26,-0.5,2.26
1.08,4.44,1.95
6.17,15.24,-2.41
9.7,13.63,-4.02
5.41,14.79,0.31
1.8,9.96,0.15
0.84,9.28,3.15
1.46,-1.04,-0.5
-1.04,0.57,2.03
7.16,16.44,-4.44
-0.38,19.57,0.27
8.43,15.64,4.1
4.44,4.02,1.84
4.44,4.02,1.84
-1.76,-1.04,-1.18
0.89,2.91,3.91
0.11,9.47,-0.08
4.86,5.79,-0.27
11.45,17.54,1.84
3.83,15.17,2.83
3.68,9.96,4.48
3.53,-0.72,3.11
-0.3,1.31,1.92
4.56,13.67,-3.26
2.56,18.58,-1.65
7.01,16.51,4.63
8.05,10.57,3.6
8.05,10.57,3.6
1.54,0.15,1.84
3.3,1.46,4.37
4.29,15.4,-1.31
4.29,15.4,-1.31
4.29,15.4,-1.31
12.95,13.76,1.08
3.17,10.57,3.15
4.52,2.26,3.91
1.76,-0.95,2.18
6.17,10.76,-2.14
3.34,19.57,-1.73
9.11,18.31,3.41
11.99,6.32,3.79
-0.42,0.38,1.23
-3.36,-1.61,-0.91
1.57,5.01,6.74
-4.21,2.22,-4.52
7.7,10.69,1.23
8.77,10.61,-1.53
9.92,14.63,3.49
4.63,12.18,4.67
4.06,1.92,4.75
7.7,-0.42,2.53
