x-axis,y-axis,z-axis
-0.46,6.89,-0.23
-1.38,4.44,0.91
-0.34,3.72,1.69
-4.21,1.04,4.1
-10.04,8.47,-1.08
-7.82,8.08,-0.76
-7.93,10.69,-0.95
-10.04,18.35,-0.15
-1.99,12.79,9.08
0.3,7.44,-0.99
0.84,1.99,-1.88
3.68,0.19,1.92
3.72,2.34,-1.61
4.1,17.62,-4.67
-11.54,19.76,2.64
-16.09,15.98,1.42
-5.94,4.18,-0.46
-3.06,2.41,-2.18
-0.95,1.14,-1.46
0.42,0.53,-0.5
-1.99,3.26,-1.99
-16.59,17.67,-0.93
-9.34,9.34,-0.19
-9.77,12.15,-3.26
-9.7,18.35,3.17
-4.21,10.95,-0.19
0.5,4.29,0.19
1.27,0.95,-0.5
4.59,-0.95,-0.11
3.83,1.12,-1.46
4.82,15.24,-4.37
-17.58,19.42,0.53
-7.16,3.3,1.14
-4.79,1.54,-2.45
-2.15,-0.61,-1.42
-0.65,-1.61,-0.69
-0.31,-0.27,-0.53
-5.28,3.79,-2.15
-18.09,15.66,-2.56
-8.73,4.79,-0.93
-15.05,17.69,-0.72
-11.45,19.34,7.01
-6.24,12.76,-1.99
4.1,4.29,1.92
6.4,2.18,0.91
6.36,0.5,0.23
2.91,1.95,-0.5
-4.21,14.52,-1.57
-15.94,13.95,5.86
-10.38,0.53,6.66
-5.86,0.38,-2.03
-2.6,-3.17,-2.76
-0.95,-3.17,-1.23
-0.89,-0.57,0.15
-2.68,-0.46,1.76
-17.69,13.33,-4.1
-12.22,8.89,-2.6
-18.35,18.73,-4.6
-13.44,19.7,6.97
-6.28,15.7,0.38
4.29,7.7,2.26
6.09,0.93,-1.88
7.55,-0.42,-1.38
2.37,-0.27,-0.76
-2.56,13.59,-2.11
-15.6,13.18,4.56
-11.65,-2.22,7.4
-7.16,-0.76,-3.06
-2.98,-4.06,-2.83
-0.5,-2.98,-1.38
-0.15,-0.72,0.57
-6.93,-0.57,3.98
-16.25,4.4,-10.23
-17.43,13.8,-3.6
-18.39,19.42,-2.11
-12.83,19.72,6.21
-0.27,16.04,0.95
8.73,2.56,0.27
11.11,1.38,-0.65
3.36,-0.91,0.0
1.08,2.72,-1.65
-19.23,19.57,-1.27
-15.17,5.83,8.08
-9.47,-3.64,2.6
-6.13,-1.53,-2.83
-1.61,-4.21,-2.87
-0.38,-1.5,-0.42
-0.38,-0.61,-0.11
-3.64,-0.46,-1.42
-18.96,12.53,-3.87
-18.92,15.28,-7.06
-17.88,19.76,-3.57
-8.12,18.89,8.24
2.18,11.07,-4.37
12.53,0.42,-0.38
5.43,-2.68,0.8
1.12,-1.42,-0.23
1.84,6.02,-5.22
-18.2,16.28,4.4
-10.04,-2.64,10.88
-6.32,-0.76,-1.12
-1.95,-2.72,-1.76
-0.72,-2.75,-1.76
-0.72,-0.99,-0.69
-6.24,0.15,-3.53
-19.11,9.58,-5.22
-19.19,10.73,-0.34
-16.09,18.54,-6.4
-9.72,19.76,4.63
-2.22,16.02,1.84
5.6,2.3,-1.18
10.5,1.73,-0.5
3.3,-0.91,0.15
2.03,4.82,-1.73
-10.92,19.65,-3.53
-10.34,0.31,10.04
-7.97,-1.12,-0.46
-3.21,-3.95,-2.49
-1.54,-3.53,-2.3
-1.42,-1.18,-0.93
-2.72,-0.84,-1.14
-16.86,6.17,-5.09
-19.08,14.18,-6.13
-18.73,19.72,-6.97
-10.73,19.65,2.87
-1.73,16.93,2.37
10.23,1.95,0.69
12.53,-1.12,0.89
3.53,-2.03,0.72
0.5,0.15,-1.14
-19.23,19.76,2.14
-13.95,10.46,4.67
-10.46,-2.64,6.02
-7.12,-0.5,-2.87
0.0,-4.94,-3.53
0.27,-2.56,-1.54
-0.46,-0.19,2.49
-3.41,-1.69,-0.8
-19.23,16.78,-6.93
-19.23,16.78,-6.93
-16.59,19.76,-6.05
-7.27,19.53,3.02
6.09,8.05,-1.31
16.89,2.53,6.97
9.23,-2.22,2.11
1.88,-0.46,-0.38
-1.8,12.03,-5.86
-17.5,15.98,1.23
-14.14,-1.88,8.47
-8.2,-0.23,-4.63
-3.49,-3.79,-5.05
0.23,-2.34,-4.37
-0.31,-0.99,0.46
-4.02,-2.26,-0.19
-16.86,2.07,-5.24
-19.23,19.31,-5.43
-17.62,19.76,-12.22
-5.75,19.53,-1.84
1.84,17.01,2.72
8.85,3.15,1.5
10.84,0.19,1.8
1.69,-1.65,1.46
3.57,4.1,-1.46
-8.12,19.46,-0.95
-12.98,-1.5,10.88
-9.51,-0.11,-2.03
-4.48,-2.07,-3.26
-2.6,-4.33,-4.79
-0.27,-0.89,-3.17
-1.8,-1.92,-1.73
-10.34,-2.45,-3.87
-17.27,8.92,-4.21
-19.19,19.76,-8.69
-11.37,19.76,-1.31
6.09,19.53,-0.23
7.89,7.97,-0.69
14.33,-0.04,2.98
4.1,-1.95,0.91
1.14,0.34,-1.14
-3.45,14.06,-6.66
-11.96,13.59,-1.42
-11.54,-2.98,8.92
-9.58,-2.49,-5.94
-8.05,-5.9,-8.2
-1.8,-4.71,-6.32
1.53,-2.79,-1.5
-0.95,-4.48,0.89
-7.82,-1.88,0.65
-19.23,19.42,-4.48
-18.39,19.76,-5.28
-3.68,19.76,-9.96
8.96,19.15,2.22
8.08,3.76,2.03
11.95,3.87,2.3
4.48,-0.69,1.99
4.14,5.83,-2.79
-19.11,19.57,0.19
-13.91,4.56,2.49
-14.29,-4.29,-3.87
-13.44,-8.73,-11.88
-3.34,-4.71,-10.12
3.02,-6.28,3.91
4.1,-10.84,6.24
-9.11,2.96,-10.65
-19.23,17.27,-8.62
-19.23,19.76,-10.38
-10.19,19.76,-11.45
5.05,19.76,5.43
17.73,7.35,8.73
13.33,0.11,6.85
3.11,-0.84,0.3
2.56,2.34,-3.11
-19.0,19.76,-0.42
-19.04,18.7,-3.83
-15.75,4.44,0.53
-17.08,-3.95,-8.12
-7.7,-7.63,-11.96
-2.34,-4.4,-8.24
5.18,-8.81,8.27
-2.79,-8.24,8.16
-12.18,1.88,-7.5
-19.23,18.09,-8.12
-18.96,19.76,-10.53
-7.59,19.76,-8.16
11.26,15.85,0.46
12.37,7.01,6.36
11.56,3.64,1.84
4.06,-0.91,0.15
2.79,1.54,-2.56
-19.23,19.76,-0.38
-15.64,13.02,2.37
-11.92,-3.45,3.79
-7.01,-6.51,-8.2
-4.75,-4.52,-9.92
-1.33,-2.41,-5.71
0.72,-3.98,1.27
-8.92,0.93,-8.58
-18.43,12.34,-10.65
-19.23,19.76,-4.99
-16.13,19.76,-9.92
5.71,19.08,-1.88
13.82,6.09,5.86
13.38,2.72,4.4
7.08,-1.84,3.36
1.27,-1.65,0.61
-8.24,18.58,-5.56
-19.23,19.76,-1.61
-16.02,8.12,5.9
-13.87,-2.41,-0.08
-5.41,-6.51,-8.16
-2.37,-3.76,-7.35
0.23,-1.99,-1.04
0.53,-3.53,0.91
-14.02,9.08,-7.27
-19.23,17.77,-7.01
-19.15,19.76,-9.15
-8.58,19.76,-10.08
9.11,16.93,-1.23
14.98,6.21,7.12
11.54,-0.57,4.75
5.79,-1.61,1.46
-1.92,12.76,-7.89
-19.11,19.76,0.19
-16.28,16.74,-0.38
-12.22,-2.41,8.73
-7.01,2.03,-2.53
-0.04,-4.59,-5.6
0.3,-2.75,-4.67
-0.11,-0.8,-1.18
-12.03,3.26,-6.21
-18.2,16.82,-1.65
-18.96,19.76,-3.02
-11.6,19.76,-7.25
3.68,17.82,-2.72
7.74,8.01,-0.38
12.79,0.08,-0.65
11.26,-3.41,0.65
0.91,-0.38,0.15
3.76,12.22,-6.55
-18.58,19.76,-0.11
-14.41,13.63,4.02
-11.11,-3.76,8.54
-2.34,-4.79,-3.79
-0.8,0.65,0.61
-6.63,0.65,0.61
-6.63,0.65,0.61
-18.2,12.98,-8.5
-19.23,18.96,-1.95
-15.09,16.86,-6.63
-10.57,19.72,-6.66
2.37,16.21,1.14
8.24,5.05,-0.53
9.34,-1.04,1.88
5.37,-2.03,0.19
2.26,3.11,-3.72
-8.96,18.96,-3.41
-18.73,19.72,1.27
-9.0,0.31,0.15
-5.75,-1.57,-3.02
-2.07,-5.6,-4.33
-0.61,-4.37,-3.34
-1.04,-0.91,0.19
-11.18,0.57,-1.42
-19.11,14.86,-8.47
