x-axis,y-axis,z-axis
1.33,14.06,5.829509
1.61,9.89,2.3699405
2.03,15.43,3.1054392
-0.5,12.91,-1.1441092
-7.25,19.38,6.3198414
5.9,19.57,7.164303
3.45,16.82,3.6774938
-0.11,-1.04,-3.718355
-0.76,-4.67,-5.47538
-0.76,-4.67,-5.47538
-0.65,-3.6,-4.1814466
-1.61,10.19,5.9793324
-1.8,7.93,-4.5900574
-3.41,5.98,-14.941522
-7.65,19.57,-5.7886477
7.55,18.28,10.079058
-3.87,4.48,10.501288
7.01,3.91,6.469665
-3.3,-0.42,7.9679036
4.1,2.11,-2.3018389
1.73,10.8,-0.10896278
-4.48,19.57,9.425281
-0.23,19.57,5.5162406
7.25,11.54,-4.2086873
-3.49,-8.54,-11.495573
-1.99,-6.02,-9.915613
-1.38,0.57,-4.099725
0.95,11.3,4.671779
-7.31,4.56,-13.947236
-7.31,4.56,-13.947236
-12.6,19.57,-8.390134
14.25,19.57,11.958665
-3.72,5.67,7.5865335
6.05,2.3,5.325556
-0.04,2.41,7.3549876
0.23,-0.23,-3.336985
1.84,11.96,0.7218784
-5.18,19.57,10.732834
3.6,19.57,7.082581
6.28,7.27,-7.014479
-5.05,-8.77,-11.876944
-0.27,-3.91,-8.117727
-0.08,2.18,-1.7570249
-0.27,17.2,17.774553
1.31,-3.15,-14.1787815
-14.14,19.57,-11.073342
5.52,19.57,4.9850473
-1.69,18.77,8.117727
2.91,5.13,8.076866
3.15,3.34,6.1700177
2.79,2.37,3.990762
-0.23,-0.61,-3.9771416
0.89,7.25,1.334794
0.38,19.57,10.337844
-2.75,19.57,6.6331096
8.05,13.76,-5.6252036
-6.21,-9.38,-13.375181
-1.31,-8.05,-9.656827
1.23,0.46,-6.6331096
0.27,8.58,5.6660647
-0.65,11.14,5.7886477
-11.41,12.83,-9.724928
-5.63,19.57,-5.6660647
8.73,19.57,10.378705
-2.79,10.19,9.534244
9.34,3.45,8.281172
3.45,3.76,0.88532263
-2.64,-0.38,-3.636633
0.5,7.12,4.1814466
-0.3,18.43,12.871228
-4.67,19.57,9.00305
8.92,8.01,-3.445948
-5.82,-3.45,-9.847511
-1.31,-5.9,-9.384419
0.23,-1.27,-5.407278
1.14,7.27,0.23154591
-1.65,18.81,9.697687
-5.98,2.83,-13.756551
-11.07,17.47,-7.6546354
10.46,19.57,12.217452
-5.67,9.85,7.3549876
5.33,0.34,5.597963
5.33,0.34,5.597963
5.33,0.34,5.597963
5.33,0.34,5.597963
-2.26,-1.14,6.0201936
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.84,-8.69,-10.528529
0.08,-0.84,-7.205164
-0.19,7.21,0.50395286
-0.76,8.85,7.0553403
-10.0,11.14,-11.304889
-0.84,19.57,-1.0760075
2.34,19.19,9.425281
1.27,7.46,7.082581
6.36,3.38,7.246025
1.54,1.61,4.7943625
-0.46,0.15,-7.7363577
-1.18,9.38,4.4810944
-1.73,19.53,14.601013
4.37,19.53,5.325556
5.48,6.05,-9.384419
-5.43,-9.77,-12.762266
-3.36,-3.45,-9.656827
-0.57,-0.23,-5.7477865
1.84,11.73,6.701211
-1.53,11.5,-4.862464
-10.42,11.18,-13.252599
0.46,19.57,-0.23154591
-5.09,17.12,12.598822
2.87,1.5,5.2165933
9.85,4.21,1.1168685
-3.68,-0.8,6.2108784
-1.76,2.91,3.0237172
2.07,15.66,3.9090397
-7.63,19.57,10.378705
9.04,19.08,0.7627395
2.83,-2.41,-11.75436
-3.83,-9.11,-13.565866
-2.07,-4.29,-8.308413
1.04,3.26,-3.636633
-2.07,17.2,17.311462
-4.25,10.38,-16.358038
-10.76,13.44,-13.783792
-10.76,13.44,-13.783792
-7.21,15.05,12.912089
4.94,-0.3,3.990762
6.82,4.44,1.2258313
-5.63,-2.07,0.88532263
-0.8,5.75,4.862464
-0.8,5.75,4.862464
-0.8,5.75,4.862464
-0.8,5.75,4.862464
-0.8,5.75,4.862464
0.0,0.0,0.0
0.0,0.0,0.0
-1.57,-5.71,-8.662541
-3.26,17.16,16.358038
-3.72,3.64,-10.61025
-9.08,16.63,-12.026767
9.08,19.57,5.5162406
-9.7,14.86,13.293459
7.78,1.18,3.6774938
7.78,1.18,3.6774938
7.78,1.18,3.6774938
0.0,0.0,0.0
0.0,0.0,0.0
1.18,9.92,1.9477097
1.18,9.92,1.9477097
0.0,0.0,0.0
-3.3,-6.43,-11.454713
-2.45,-4.79,-8.689782
0.84,3.41,-6.428804
-1.38,17.08,12.721405
-1.84,5.33,-11.686258
-9.28,11.45,-9.493382
9.43,19.57,9.765789
9.43,19.57,9.765789
-0.04,9.66,7.668256
8.96,4.14,7.8589406
1.95,1.31,10.119919
-0.5,1.5,-3.759216
0.31,8.01,0.92618364
2.87,19.57,13.6748295
-1.23,19.57,3.9499009
3.95,2.3,-7.6954966
-4.63,-8.69,-10.038197
-1.27,-5.67,-9.00305
-0.61,4.44,-5.8158884
-0.76,17.47,18.087822
-6.24,2.53,-15.213928
-11.18,13.95,-9.615966
10.12,19.57,4.6036777
-9.58,13.82,12.340035
8.28,2.3,4.944186
5.41,5.09,3.336985
-5.48,0.11,2.152015
2.96,8.05,2.5606253
2.96,8.05,2.5606253
-3.06,19.57,10.228881
-3.06,19.57,10.228881
0.0,0.0,0.0
-3.34,-4.75,-7.205164
2.34,6.44,-3.445948
0.65,15.64,14.328606
-6.24,1.57,-11.223166
-11.22,19.42,-4.671779
11.88,19.57,10.56939
-2.6,11.8,9.275456
8.24,0.38,6.0201936
8.24,0.38,6.0201936
8.24,0.38,6.0201936
8.24,0.38,6.0201936
8.24,0.38,6.0201936
8.24,0.38,6.0201936
0.0,0.0,0.0
-1.88,-5.52,-11.876944
-3.02,-5.63,-10.419566
-0.95,-2.72,-6.3198414
-0.27,10.23,6.4424243
-3.11,9.08,0.50395286
-8.05,13.25,-11.727119
5.6,19.57,3.7864566
-5.28,15.75,11.032481
3.06,1.57,4.6036777
5.9,5.37,3.445948
-1.76,-1.65,4.099725
-0.11,5.79,4.0180025
2.49,17.69,8.689782
-5.09,19.57,6.510526
3.72,17.92,-1.7570249
2.64,-3.91,-11.604536
-4.29,-10.19,-13.402422
1.12,-3.17,-6.66035
1.38,7.67,4.5628166
-4.56,11.56,10.501288
-10.08,7.35,-11.223166
-9.08,18.28,-10.760075
12.68,19.57,9.915613
-4.52,10.84,9.234595
6.63,-0.38,4.7943625
5.41,5.05,6.5513873
-2.72,0.04,-3.3642259
