x-axis,y-axis,z-axis
5.05,17.88,1.18
-0.61,16.78,1.73
0.95,16.21,3.11
-1.38,0.38,0.08
1.31,-2.26,0.11
1.08,1.88,-1.46
3.76,12.26,-4.52
0.69,10.92,-3.11
0.84,15.51,2.79
-2.75,19.57,3.02
-4.86,13.67,-1.33
0.84,4.25,-2.26
4.56,-0.99,-1.65
1.65,-0.69,-1.65
2.98,5.63,-5.52
4.37,19.53,-2.14
-0.38,18.5,0.84
-2.68,18.5,0.84
-1.31,6.66,0.69
2.56,-5.2,-0.11
0.69,3.26,-3.26
4.14,0.57,-3.53
-0.61,18.01,-0.04
-1.46,13.18,1.23
-1.31,18.5,2.98
-4.56,18.16,1.95
-2.07,4.18,-2.37
6.4,-3.26,-0.84
0.08,4.6,-1.88
0.95,1.14,-9.47
5.86,17.77,-0.61
-3.79,18.77,-3.36
-4.29,16.44,0.42
-0.53,8.77,1.88
3.15,-5.75,-0.53
-1.5,2.11,-3.57
4.37,2.45,-3.91
-0.65,17.43,-0.46
-2.68,13.87,-2.79
-1.99,19.5,1.73
-3.83,16.04,0.08
1.95,-0.23,-2.03
3.53,1.23,-0.65
-1.46,1.76,-2.41
0.53,4.67,-9.66
5.22,19.57,-2.49
-4.48,13.38,-1.33
-5.75,15.32,0.8
-1.76,4.71,1.38
3.3,-4.67,-2.14
0.08,1.99,-2.3
7.55,4.86,-7.31
-7.65,17.86,-1.92
-3.06,13.53,2.64
-4.02,19.5,2.45
-6.7,14.21,-0.99
4.48,-0.72,-1.42
2.87,2.34,-0.08
-2.45,-1.27,-1.04
-0.34,2.91,-10.46
0.42,19.57,-0.95
-5.33,13.4,-0.95
-5.41,12.64,0.53
-0.53,4.48,-0.27
3.53,-3.02,-1.92
-0.04,1.8,-2.56
6.63,4.52,-6.43
-11.07,18.28,-4.82
-1.76,13.63,4.56
-4.37,19.31,1.99
-5.82,10.84,-1.31
2.91,-2.26,-0.61
2.41,2.64,-0.08
-0.42,-0.76,-10.15
0.95,13.63,1.08
-4.25,19.57,-2.91
-7.78,14.25,-0.34
-3.26,12.45,0.95
1.04,-2.22,0.65
0.27,0.5,-3.11
2.34,2.15,-3.34
3.3,14.1,-2.14
-7.65,13.06,-5.48
-2.87,16.44,3.49
-5.98,18.12,1.8
-3.45,3.06,-1.57
4.21,1.5,-1.69
-0.08,2.96,-1.57
1.04,-1.69,-12.37
0.76,18.01,0.99
-6.36,16.25,-3.87
-7.65,12.26,0.34
-3.49,10.76,0.89
2.45,-4.14,-0.08
0.84,1.33,-3.02
2.6,2.15,-5.52
-7.16,18.73,1.5
-4.63,10.5,-2.53
-5.43,16.74,2.49
-6.17,15.89,0.57
-0.42,1.69,-1.27
3.15,1.69,-1.08
-0.99,2.79,-1.23
0.69,-0.53,-12.34
-1.95,18.28,2.3
-9.85,16.82,-2.14
-8.31,9.15,0.8
-4.18,7.31,0.69
4.21,-1.88,-0.69
-1.08,1.42,-2.64
6.97,5.9,-6.97
-14.37,17.16,-1.61
-3.79,11.03,2.72
-6.51,18.7,3.45
-7.35,9.47,-1.31
1.65,0.27,0.11
2.37,6.02,-2.14
-1.57,-0.46,-3.06
-1.57,-0.46,-3.06
-0.89,13.25,2.26
-8.05,18.81,-2.96
