x-axis,y-axis,z-axis
-1.23,3.45,-0.38136974
-0.95,5.01,1.6480621
-1.61,5.28,0.5720546
-3.17,7.5,-0.040861044
-0.46,18.09,-1.1168685
7.16,17.43,0.42223078
3.99,13.63,3.173541
1.54,11.96,0.88532263
2.45,8.77,1.607201
1.31,5.01,0.6946377
0.31,2.49,-1.4573772
1.99,2.76,0.9942854
3.91,8.58,2.3426998
6.36,10.65,1.5390993
-3.57,19.53,1.1168685
-1.88,16.93,7.5456724
2.96,12.26,1.9477097
0.15,7.63,2.070293
-1.42,3.79,0.040861044
0.53,2.18,0.9942854
-0.84,5.22,2.152015
-1.38,8.5,1.920469
-1.69,6.51,1.0760075
-4.29,17.24,1.3756552
4.14,9.66,-1.4982382
8.5,14.21,2.9147544
4.21,15.02,3.2961242
2.68,13.44,1.6480621
-0.8,7.59,1.1849703
-1.69,-0.89,-2.9556155
-0.8,-0.69,0.10896278
1.18,4.21,-1.525479
1.08,2.64,3.0645783
7.63,16.97,8.812365
-3.02,17.43,7.1234417
-0.76,12.26,2.1111538
0.19,10.61,-1.1849703
4.25,17.58,2.7921712
-1.14,8.96,-1.4165162
-1.23,8.12,0.040861044
2.07,2.45,0.50395286
1.5,2.83,3.0645783
5.28,8.47,1.2258313
4.37,7.82,0.6946377
-3.68,18.66,2.2201166
-1.18,18.09,6.469665
6.17,10.88,4.1814466
-0.08,4.29,1.2258313
-0.23,2.22,1.4573772
0.0,0.57,0.7627395
1.14,10.95,2.6423476
-3.26,15.47,4.0588636
-0.19,9.43,-7.7772183
3.53,17.27,-0.84446156
0.57,12.68,0.27240697
1.88,10.57,0.38136974
-1.14,8.5,-0.040861044
0.89,7.06,1.7978859
5.09,7.16,0.88532263
5.18,9.72,1.2258313
2.22,8.58,0.6946377
0.23,16.17,-0.9125633
-3.3,19.5,0.3405087
0.31,12.91,2.6423476
3.21,8.35,0.08172209
0.11,4.71,-0.6537767
0.8,1.08,1.2258313
1.04,5.33,2.5333846
1.04,14.67,7.43671
-1.12,13.91,4.3312707
0.08,9.34,-0.46309182
2.34,10.76,-2.8738933
1.57,10.76,-0.9942854
-1.04,7.5,0.88532263
-1.12,8.31,-2.6014864
2.79,8.2,0.27240697
4.82,8.85,1.0351465
3.87,11.45,0.46309182
3.15,13.76,0.23154591
0.61,11.11,-1.1168685
-4.44,15.32,-1.4982382
-1.33,16.17,3.1463003
2.41,9.81,1.1441092
2.64,5.48,-0.42223078
0.23,3.26,0.6537767
1.76,5.01,2.5333846
0.5,7.89,3.1463003
0.72,8.69,5.8976107
-1.27,10.42,5.597963
3.38,13.72,-2.8738933
3.11,5.94,-2.4925237
-1.65,15.83,-0.42223078
-0.69,8.69,1.2258313
-1.31,6.55,-0.19068487
1.54,4.79,-0.53119355
4.02,3.95,1.879608
5.94,9.34,4.0180025
5.01,7.67,0.42223078
-1.76,14.21,2.5333846
-5.01,19.34,3.8273177
-5.01,19.34,3.8273177
6.05,12.68,6.932757
3.57,5.94,1.4573772
-0.91,1.54,-0.14982383
-0.34,0.04,1.0351465
1.84,3.17,4.6036777
-3.02,15.17,1.7570249
-7.01,17.58,-2.6423476
7.01,15.7,-0.6946377
2.07,12.57,1.5390993
-0.53,9.85,2.2609777
1.92,5.79,0.88532263
1.14,4.33,1.607201
2.41,2.72,0.9942854
3.34,8.39,3.486809
2.91,10.38,0.88532263
-5.79,19.46,7.43671
3.15,14.21,6.2108784
6.51,8.66,3.9499009
0.57,4.44,0.7218784
-2.14,1.69,1.1168685
0.89,1.76,1.4573772
1.12,4.1,3.636633
-2.56,11.5,2.7921712
-7.01,14.82,1.2666923
3.57,12.22,-4.0180025
4.67,18.05,1.3756552
1.95,11.56,1.5390993
-1.27,8.54,-0.7218784
0.27,4.33,-0.6537767
2.91,3.02,-0.040861044
4.56,4.99,2.2609777
7.25,11.14,2.1111538
2.37,14.63,2.982856
-5.09,19.57,2.6423476
4.79,15.79,5.5571017
3.6,10.8,3.405087
-1.18,4.14,0.38136974
0.19,-0.23,0.313268
1.99,-0.61,0.9942854
1.04,5.71,3.5957718
-1.18,12.49,5.8976107
-6.17,12.15,3.445948
0.8,12.11,-6.469665
5.79,14.86,-0.5720546
0.38,11.75,-0.0
-1.88,8.01,-0.61291564
0.99,5.48,0.14982383
1.23,5.33,0.9942854
7.16,7.67,1.607201
3.3,7.5,2.5333846
-2.72,16.74,0.23154591
-4.02,19.46,3.445948
8.62,12.57,5.47538
1.99,8.92,3.173541
0.0,2.11,0.14982383
0.34,-2.37,-0.6946377
2.68,-0.89,1.2258313
-1.27,13.91,4.0180025
-3.64,3.57,5.5571017
-1.14,16.09,-3.9499009
4.21,16.97,-0.8036005
1.42,14.29,0.9942854
0.38,10.92,0.7218784
0.99,8.73,0.61291564
0.38,4.82,-0.19068487
2.87,5.28,0.50395286
5.22,5.9,1.607201
5.9,9.04,2.5333846
4.44,12.18,0.38136974
-8.05,17.69,-0.5720546
0.95,19.46,5.243834
6.28,11.8,3.5276701
0.93,7.35,0.19068487
-0.84,0.89,-1.0351465
1.14,-0.8,-0.8036005
1.84,0.76,0.84446156
-1.46,12.34,6.0882955
-3.57,9.15,5.366417
-5.33,18.39,6.0474343
3.91,6.02,-7.3958488
2.45,12.07,-0.50395286
1.95,13.44,-1.2666923
0.38,6.74,0.6537767
-2.34,7.78,-2.8738933
3.21,7.93,1.7570249
5.24,9.19,0.313268
4.25,11.73,-0.040861044
2.07,14.82,0.46309182
1.23,11.75,-1.525479
-3.53,15.24,-0.88532263
-2.37,15.89,2.7240696
2.37,10.38,0.10896278
2.34,4.14,0.46309182
1.27,2.6,0.42223078
0.34,2.96,0.7218784
1.95,7.74,4.2904096
1.95,17.47,7.7772183
1.88,9.7,7.43671
-1.33,14.21,2.0294318
-0.34,5.63,-1.1849703
3.11,13.4,-2.4925237
-1.65,7.27,1.3075534
1.46,6.17,-1.9885708
0.84,9.28,0.5720546
2.49,7.55,-0.8036005
1.65,10.04,1.1168685
4.21,10.69,-0.9942854
1.84,15.79,-1.9885708
-1.53,15.75,-0.42223078
-3.95,12.22,-0.9125633
-2.79,15.36,1.334794
0.31,10.73,-0.7218784
1.5,4.71,-0.0
1.27,2.91,0.5720546
0.5,4.18,1.4573772
1.57,6.24,4.944186
5.79,12.95,8.008764
5.79,12.95,8.008764
-3.3,14.56,0.8036005
1.65,9.3,-0.42223078
1.95,9.66,-2.2609777
-2.11,8.54,0.50395286
1.92,6.13,-0.29964766
0.15,8.2,-0.7627395
3.57,8.35,-0.0
1.46,10.38,0.84446156
4.06,11.35,-0.27240697
0.61,15.79,-0.38136974
1.04,11.41,-0.9125633
-2.3,14.63,-0.040861044
-2.22,13.63,1.7570249
1.46,8.81,-0.53119355
1.33,4.48,0.6946377
0.11,3.64,1.56634
1.61,4.71,2.3699405
1.8,11.07,4.0588636
4.86,9.43,8.62168
0.08,13.29,4.671779
-1.33,13.48,1.0351465
1.31,7.59,-1.525479
-0.46,10.12,-1.3756552
0.61,9.28,1.6889231
0.89,5.28,-1.2258313
0.76,7.12,-0.6946377
2.6,9.47,-0.0
2.91,11.11,1.5390993
5.09,11.03,-0.9125633
-0.65,16.74,-0.88532263
-1.31,10.84,-0.50395286
-3.76,15.83,-0.14982383
-0.99,13.21,0.27240697
2.87,7.59,0.23154591
1.08,4.18,1.4165162
-0.53,2.6,0.10896278
-0.53,5.13,2.7649305
4.75,10.31,6.2108784
5.41,11.69,10.269742
-2.18,13.14,2.6832085
-0.5,10.12,1.1441092
3.15,12.03,-0.6537767
-0.04,7.25,-1.0351465
0.57,8.58,0.6946377
0.42,6.47,-2.2201166
0.65,8.08,0.53119355
2.15,9.08,0.27240697
3.83,11.45,0.7218784
4.21,11.92,-0.29964766
-1.14,16.86,-0.10896278
-0.76,9.58,-0.29964766
-3.6,14.71,0.10896278
-0.8,14.18,-0.0
2.98,6.59,1.3756552
1.46,4.1,1.4573772
-0.38,2.34,0.040861044
0.42,4.94,3.1054392
5.28,11.11,6.3198414
0.15,14.02,9.80665
-0.99,13.67,2.2609777
0.19,7.25,0.08172209
3.72,10.34,-1.7570249
-0.69,8.73,0.14982383
0.53,8.05,0.50395286
0.95,7.35,-1.3756552
2.18,7.35,0.8036005
1.23,9.23,0.50395286
1.95,11.3,0.95342433
3.91,11.92,-0.46309182
3.91,11.92,-0.46309182
0.5,15.79,-0.27240697
-1.76,12.34,-0.23154591
-3.72,14.67,1.4982382
1.04,10.19,0.313268
3.49,4.56,1.56634
1.23,2.91,1.4165162
-0.15,3.99,1.1849703
2.64,7.4,3.5276701
2.96,15.09,8.19945
0.11,12.15,8.049625
-2.41,13.18,0.7218784
1.31,5.9,-1.8387469
3.68,11.11,-0.9125633
-0.8,9.28,1.7978859
1.99,5.94,-1.2258313
-0.53,7.7,-0.19068487
2.3,6.74,-0.14982383
1.14,11.65,1.4573772
3.41,12.15,-0.5720546
-0.65,17.88,-0.7218784
-0.04,10.99,0.7627395
