x-axis,y-axis,z-axis
6.21,16.89,-1.46
-1.42,10.15,4.06
-1.76,5.09,-0.42
-0.15,2.98,2.98
3.3,2.49,1.38
6.17,6.24,-4.79
7.27,10.73,-0.34
4.33,6.02,0.76
4.33,6.02,0.76
2.98,6.4,0.57
7.08,9.11,-0.61
3.79,5.41,-2.18
3.72,6.47,-0.95
2.68,4.9,0.11
4.75,4.1,0.08
8.05,5.41,-0.72
10.11,5.28,-0.65
9.62,3.02,0.38
8.39,12.98,0.04
11.8,19.0,-1.95
7.21,16.63,-3.49
1.8,9.89,-0.93
1.8,6.66,-0.53
1.88,5.37,1.12
2.98,4.44,2.07
4.59,3.99,0.76
8.92,2.37,-4.18
14.25,2.64,-1.27
6.82,2.76,0.0
8.77,10.34,-0.08
2.53,12.11,2.03
2.91,8.16,-2.68
7.44,10.46,-6.36
6.36,6.47,-5.75
5.75,6.21,-2.11
5.24,5.83,-0.76
6.32,5.94,2.37
5.6,3.72,3.21
6.05,6.02,-2.79
6.09,4.67,-2.11
7.35,4.75,-2.34
9.89,6.17,0.38
8.58,1.65,3.26
9.08,12.15,-0.04
16.13,19.34,-4.48
9.43,16.44,-3.79
7.35,3.83,2.18
-0.34,7.08,4.79
-1.76,6.93,-0.93
-1.38,4.9,0.61
6.93,5.05,0.42
14.33,4.86,-6.93
15.85,1.14,-2.72
8.5,3.06,0.53
10.5,9.96,-0.53
7.93,11.73,0.61
5.98,10.57,-1.8
6.36,11.75,-6.74
1.88,5.43,-0.65
2.07,4.67,0.34
3.34,3.3,2.07
3.49,3.02,0.57
8.69,5.37,-1.08
10.95,5.18,-1.33
12.3,3.53,-0.53
11.3,2.72,0.11
12.6,15.7,-3.6
13.21,19.53,-6.32
3.98,15.36,-6.89
1.8,6.47,4.25
-0.04,6.17,-0.89
-0.34,5.13,-1.27
-0.84,5.63,0.23
3.53,5.67,3.91
17.24,-0.99,-7.01
14.9,-1.8,-2.3
7.12,7.06,3.6
16.02,14.6,1.14
0.3,14.41,-4.4
-1.65,10.46,-3.53
2.87,8.89,-3.26
7.21,7.5,-1.65
6.66,3.45,6.05
6.24,4.79,-2.03
5.28,5.9,-1.57
7.74,6.02,1.65
9.08,4.82,-4.48
13.06,3.76,-1.57
11.18,4.94,-1.12
14.33,16.09,-2.49
-1.14,12.87,0.0
0.95,5.83,3.15
1.73,3.38,-0.57
2.11,1.46,-0.99
-1.08,7.82,-1.23
1.95,8.12,3.21
8.47,4.52,0.15
14.56,0.93,-8.2
4.37,-0.42,-0.04
4.71,8.05,0.91
16.74,18.31,-2.6
16.74,18.31,-2.6
0.11,6.85,-6.66
3.72,10.38,-4.4
1.08,6.4,-2.22
3.53,7.44,-1.92
6.21,6.21,-0.57
6.85,5.79,-1.08
7.74,7.63,-1.12
7.35,7.12,-1.12
9.38,7.74,-2.53
9.81,4.86,2.07
7.55,5.18,0.8
11.11,13.95,-2.15
2.49,8.58,-5.33
2.87,6.55,6.13
1.69,5.79,1.88
2.03,5.67,-2.6
0.19,8.39,0.15
2.14,5.79,2.14
5.79,4.9,-0.53
13.33,2.53,-6.85
5.71,-1.04,0.84
8.85,9.43,0.3
12.45,15.02,1.31
-1.27,7.46,3.76
3.06,9.28,-5.83
3.64,7.55,-4.06
3.68,5.22,-2.3
6.13,7.01,-0.93
5.75,6.47,-0.76
6.4,6.85,0.23
6.97,6.55,0.99
6.85,6.97,-1.5
8.05,7.74,-3.38
8.39,7.89,-4.02
7.78,5.94,-1.04
7.59,6.24,2.56
9.28,12.15,-2.98
4.86,9.58,-4.1
3.3,8.54,-0.27
3.41,6.66,2.37
0.27,5.9,-2.37
1.12,5.79,-0.8
1.69,5.63,-0.69
7.86,4.33,0.34
16.66,-0.61,-1.99
7.93,5.6,2.14
13.29,13.21,-1.92
-1.69,7.16,4.33
3.11,10.04,-3.06
5.56,8.12,-2.53
5.28,4.99,-2.79
5.6,5.86,-1.8
5.79,7.21,-0.08
5.18,6.89,-0.27
