x-axis,y-axis,z-axis
5.28,6.09,3.6
5.28,6.09,3.6
9.08,8.85,3.99
8.58,8.62,7.16
8.24,11.69,-3.45
7.31,6.21,-2.07
8.62,4.79,-0.61
7.16,7.46,0.46
7.16,7.46,0.46
4.67,6.47,-1.27
6.4,5.75,-1.04
7.78,7.86,0.99
7.01,7.16,0.31
8.35,7.78,0.23
8.47,9.66,-2.75
5.05,14.14,-0.69
4.71,13.18,0.5
4.71,13.18,0.5
5.63,7.5,-0.04
2.07,4.6,0.99
2.18,3.68,0.69
2.98,4.06,4.67
5.9,11.18,5.13
4.86,11.37,7.06
5.79,16.13,0.99
2.68,7.86,1.14
7.63,7.93,-0.89
4.86,7.44,0.11
3.76,8.28,-0.38
4.1,6.7,-0.19
4.33,7.08,0.42
5.37,6.82,-0.99
6.17,8.62,0.8
7.31,8.73,0.99
8.54,9.51,0.95
5.52,10.73,-2.45
2.6,14.9,-1.76
2.79,12.68,1.46
4.18,10.8,0.76
2.53,6.47,0.65
0.31,3.41,0.31
1.18,3.6,0.89
4.06,6.7,3.6
4.86,10.69,5.52
4.56,13.1,8.01
0.95,14.25,3.06
5.24,7.31,-1.8
7.46,6.89,-3.64
2.79,9.89,1.61
2.3,7.16,0.08
2.64,7.59,0.8
4.14,6.74,-0.72
4.75,8.96,-0.23
4.99,9.28,1.69
7.01,9.62,0.93
8.77,10.57,0.61
4.56,11.75,-2.68
1.08,17.39,-0.27
3.64,12.07,0.27
3.95,7.67,0.93
1.42,4.82,1.33
1.42,4.82,1.33
0.99,3.21,0.23
1.31,5.41,2.37
2.49,9.34,6.17
4.02,13.63,8.54
2.49,14.6,3.87
2.49,14.6,3.87
3.11,8.73,-0.57
6.32,7.27,-2.41
4.02,4.75,0.65
4.06,7.67,-1.08
4.06,7.67,-1.08
3.53,9.3,0.61
4.21,9.81,0.42
4.21,9.81,0.42
7.93,9.58,0.99
10.34,11.5,0.38
3.3,11.88,-1.84
1.08,17.54,-1.46
1.08,17.54,-1.46
1.08,17.54,-1.46
5.09,12.07,-0.08
-0.08,3.21,0.46
1.5,4.48,1.14
1.92,6.78,4.1
4.21,11.75,9.72
4.21,13.38,8.28
2.07,15.43,1.33
0.38,5.52,-0.08
11.54,5.94,-1.92
5.13,8.73,2.15
1.84,7.97,0.11
3.34,8.05,0.8
4.56,6.93,-0.69
4.33,8.35,0.61
3.91,9.66,1.73
8.08,9.58,0.93
9.08,11.5,1.73
7.46,10.08,-2.96
-0.53,16.09,-0.53
2.26,15.36,-0.99
5.05,7.5,-0.11
1.18,5.05,1.42
-0.11,2.72,0.31
1.65,4.82,1.27
1.88,6.55,4.44
6.09,12.22,8.89
1.76,11.75,7.44
-0.53,16.89,2.64
4.75,6.66,-1.69
8.5,5.37,-1.53
4.37,10.0,1.69
1.14,8.05,-0.11
5.24,7.46,-0.27
5.37,7.44,0.34
5.22,7.5,0.65
3.91,9.15,0.99
6.66,9.28,1.84
8.01,10.92,1.69
9.38,11.41,-0.3
0.61,13.44,-2.49
2.87,16.32,0.31
5.48,8.08,-0.19
2.34,4.94,1.8
0.04,3.3,0.42
0.95,4.99,1.23
2.15,6.63,4.06
2.11,8.47,6.36
