x-axis,y-axis,z-axis
-0.5,9.72,1.54
0.19,10.31,1.76
0.08,11.6,-0.72
-1.04,13.57,-1.61
-4.86,12.87,0.23
-2.75,5.37,-0.38
-1.88,7.35,0.38
-1.73,12.45,2.34
-2.22,7.74,0.38
-1.88,7.5,0.57
-0.95,9.89,2.76
-0.57,8.24,1.95
-1.27,7.5,0.53
-4.59,8.12,3.38
-2.98,7.97,2.87
-2.6,10.15,4.29
-2.56,11.54,-0.42
2.18,15.79,-4.44
8.39,13.21,-2.96
-2.11,11.07,4.02
1.42,7.78,3.72
1.31,7.25,-0.91
1.38,7.44,0.27
1.14,10.04,1.42
2.37,12.18,0.42
-0.08,15.7,-1.18
-3.21,13.18,-1.69
-4.1,9.72,0.57
-0.65,10.27,-0.84
-0.15,6.51,-1.33
1.38,5.98,-0.38
1.84,9.04,2.68
0.53,8.28,0.8
-2.64,15.4,3.53
-1.84,13.95,2.6
-2.75,11.3,-0.15
-1.88,9.96,-2.56
0.95,6.85,-2.91
1.12,10.42,0.04
-2.07,9.51,0.93
-0.5,5.41,1.61
0.46,7.67,1.65
0.57,12.53,1.38
-0.38,10.84,0.89
0.76,10.5,0.8
-0.84,15.17,-1.53
-3.72,10.15,-1.92
-3.68,8.08,1.99
-0.19,9.96,-0.3
-0.11,6.89,-0.3
-0.08,6.78,1.12
0.11,11.07,3.15
-1.27,11.54,2.15
-1.99,14.33,-4.44
-1.18,8.77,-4.44
-1.18,8.77,-4.44
-0.57,7.31,-1.88
-2.22,10.42,0.89
-1.73,6.28,0.23
-0.69,3.87,2.34
-1.99,11.37,1.92
-0.95,11.75,1.18
0.95,10.84,1.12
1.27,12.98,-0.61
-4.48,14.82,-4.18
-4.56,7.89,-1.53
-0.8,8.16,-1.18
1.88,8.92,1.04
-0.5,6.85,2.34
-0.95,7.97,1.99
0.38,12.49,0.69
-0.5,15.7,3.99
-4.48,14.79,-0.11
-2.34,11.35,-2.72
-0.23,7.35,-3.36
0.19,8.31,-4.94
-2.79,10.57,4.18
0.5,3.79,0.61
-0.84,5.56,0.0
0.31,10.88,0.95
0.11,12.91,1.84
1.69,12.98,-0.99
-0.3,15.17,-1.12
-5.56,9.7,-4.06
-4.21,7.21,-2.49
1.12,8.77,1.61
0.57,5.86,0.15
-1.23,6.59,1.57
-0.72,10.42,1.33
2.45,14.82,3.06
-1.76,15.7,2.64
-3.53,13.14,-2.79
0.11,8.5,-4.94
3.3,9.0,-4.86
0.99,10.5,-1.61
-2.45,7.27,2.79
0.04,2.26,-0.91
-0.5,7.55,2.07
-2.53,14.56,3.21
1.54,9.81,-0.84
2.03,15.51,0.04
-2.72,14.75,-3.17
-5.41,8.28,-3.72
-3.72,7.55,0.27
3.11,8.08,0.8
0.57,6.66,0.11
-1.57,6.63,0.04
-0.84,12.64,2.56
-0.76,13.82,2.11
-2.91,15.09,1.76
-5.28,14.18,-2.49
0.84,8.73,-3.68
1.08,7.89,-4.56
0.27,7.46,-2.91
-1.99,6.51,3.11
1.31,4.14,-0.8
-0.89,8.89,2.34
-0.57,12.98,1.27
0.0,13.25,1.18
0.93,16.28,-0.04
-0.91,12.18,-4.21
-4.1,9.0,-4.9
-3.64,7.31,-0.3
1.95,9.08,1.84
0.19,6.02,0.34
-0.69,4.9,0.76
-2.07,9.7,1.69
-1.53,14.82,2.18
-0.27,15.4,3.72
-2.96,14.67,-1.23
0.0,9.23,-5.48
2.49,6.93,-3.49
1.04,8.08,-4.29
-2.49,9.23,1.8
1.84,4.82,1.76
0.08,6.17,1.42
-2.6,13.57,-0.61
0.23,12.91,1.46
2.22,15.83,-0.15
0.42,12.26,-4.79
-2.37,9.85,-5.86
-1.57,7.16,-2.18
0.61,8.5,0.65
0.34,6.36,1.57
-1.31,5.52,2.6
-0.99,10.34,1.46
1.38,14.02,1.08
-0.08,15.7,2.6
-4.02,16.13,-1.18
-1.04,9.15,-3.49
3.95,6.02,-3.21
1.12,9.08,-5.71
0.57,8.31,-2.41
-1.57,5.22,5.56
1.38,5.13,2.15
1.38,5.13,2.15
-0.15,14.06,-0.8
1.5,12.45,1.8
1.92,14.02,0.23
-0.8,11.26,-3.76
-4.82,10.27,-5.09
-5.67,9.62,3.57
3.41,6.47,-0.61
0.8,4.75,0.31
-0.19,7.63,3.15
1.27,12.53,1.84
-1.23,13.99,2.11
-2.03,14.63,2.91
-3.57,13.8,-0.89
-0.89,8.43,-3.49
5.63,7.7,-5.28
3.15,8.28,-3.64
-3.11,10.04,6.59
2.41,3.49,-2.45
0.99,7.21,-1.04
-1.95,15.47,4.75
0.38,10.95,-1.84
1.88,14.63,0.69
-0.19,12.49,-3.21
-3.26,9.15,-3.21
-5.18,10.38,3.53
