x-axis,y-axis,z-axis
1.8,12.3,-3.41
4.18,7.06,0.95
-0.34,10.53,1.95
1.18,9.96,-0.76
2.41,9.47,-1.76
2.41,9.47,-1.76
7.12,11.69,-1.33
5.48,13.48,1.73
-0.69,14.1,0.8
-0.19,13.06,-7.55
-1.8,11.45,0.95
1.31,7.74,-4.67
0.8,5.09,-3.06
-0.84,3.34,-2.49
-2.96,2.11,-0.34
-2.83,8.73,9.15
5.2,18.96,11.03
0.65,6.55,3.45
-1.95,5.28,1.95
-0.04,9.19,-3.87
-3.95,7.27,-1.65
-2.37,6.93,-2.07
-0.53,11.99,-3.17
5.09,12.15,-1.08
4.94,6.28,-0.61
-0.8,9.38,0.15
1.08,9.62,-1.04
3.02,10.53,0.04
4.18,11.26,-0.95
8.92,13.53,0.3
0.69,14.44,5.33
-0.42,13.53,-6.09
-3.87,12.34,2.41
0.23,9.3,-3.17
1.12,4.99,-3.53
-0.08,2.98,-1.12
-1.95,0.93,-2.56
-1.12,4.02,1.73
2.18,17.67,17.97
2.72,8.01,1.46
-3.6,1.33,1.61
-4.29,13.91,-1.99
-4.52,10.38,-4.71
-1.42,6.97,-3.49
0.72,11.73,-3.21
4.25,6.47,-0.19
0.0,7.67,2.26
-0.27,8.2,0.46
0.95,8.89,-0.99
1.42,11.84,0.23
3.21,12.03,-0.42
7.55,13.14,-0.8
5.13,12.49,1.95
-0.15,13.67,-6.47
-2.56,11.69,-6.28
-3.41,11.6,2.83
1.14,4.29,-1.08
-3.41,1.92,-1.08
-3.41,1.92,-1.08
-3.41,1.92,-1.08
1.84,19.0,17.35
2.3,10.38,2.75
-3.3,1.31,1.18
-3.91,8.24,-2.72
-3.64,13.25,-4.4
-2.07,6.51,-2.91
2.56,13.67,-2.11
5.6,9.19,0.34
0.84,6.44,1.5
-1.18,8.24,0.3
-0.57,9.81,-1.31
2.45,10.31,0.57
3.06,12.45,0.42
6.43,12.79,-0.72
6.82,14.02,3.26
-2.07,14.21,-6.21
-3.57,10.84,-5.9
-2.07,11.75,1.76
1.57,5.37,-3.72
-0.15,3.64,-1.65
-2.37,2.34,-2.76
-4.21,0.53,-1.18
-4.4,16.36,17.24
4.99,13.95,4.29
-3.45,3.26,3.79
-4.02,9.19,-1.73
-2.18,5.48,-3.17
-1.95,7.63,-3.21
0.15,14.06,-2.79
5.75,11.18,0.91
2.26,6.51,0.99
-2.07,7.63,0.15
0.15,9.77,-1.61
2.98,10.53,0.69
2.14,11.45,0.3
3.87,11.8,-1.18
2.96,14.02,3.72
-1.57,15.55,-2.87
-3.17,12.53,-7.74
-3.6,10.08,0.95
2.3,6.36,-4.4
-0.08,4.06,-2.49
-2.34,2.76,-2.83
-3.87,1.23,-1.31
-3.79,4.48,6.7
1.84,19.95,14.75
2.72,7.78,2.6
-2.45,10.15,-4.21
-4.18,6.21,-3.26
-3.53,6.44,-3.21
-2.87,8.43,-3.91
2.87,13.48,-1.18
5.94,9.85,0.95
-0.65,7.08,0.3
-2.26,8.31,-0.53
1.99,10.99,0.34
3.02,12.34,-0.69
6.17,12.64,-0.72
4.94,13.91,2.14
-3.06,14.21,-7.31
-4.79,11.41,-5.33
-2.98,11.03,2.41
1.95,5.01,-4.06
0.11,3.21,-2.79
-2.37,1.61,-3.45
-3.91,0.42,-1.76
-1.8,18.89,17.67
-1.8,18.89,17.67
-3.64,7.08,2.37
-0.65,7.89,-4.71
-3.45,4.82,-3.49
-5.94,7.59,-1.12
0.27,13.67,-4.56
6.82,12.41,0.19
4.1,5.41,0.91
-1.23,9.85,-0.46
0.15,9.47,-0.72
2.3,11.07,0.15
2.45,11.96,0.3
5.48,13.67,0.3
0.72,13.25,3.34
-0.84,14.86,-5.24
-1.88,13.1,-6.93
-1.57,9.81,-0.19
1.18,6.17,-4.6
0.65,4.4,-2.53
-1.61,3.11,-3.34
-4.21,1.46,2.83
-0.5,15.36,16.59
6.36,14.48,5.37
0.15,0.93,3.6
-1.8,15.51,-2.34
-5.01,11.45,-3.49
-1.88,5.13,-2.96
-2.07,7.5,-3.6
1.04,8.77,1.65
0.3,7.7,1.76
-1.5,8.47,0.19
0.0,9.28,-0.89
2.07,10.31,0.61
3.98,11.99,-0.04
5.82,13.18,-0.65
3.3,13.76,1.84
-2.22,14.67,-8.12
-3.11,11.69,-2.91
0.46,12.76,2.22
2.6,8.05,-5.01
1.95,3.17,-2.79
-2.15,1.99,-3.17
-3.57,1.31,-1.38
-4.48,3.3,4.56
6.13,10.34,4.18
0.53,-2.41,2.14
-1.27,9.11,-2.76
-5.56,15.17,-3.83
-2.15,5.48,-2.56
-1.84,11.37,-4.48
3.6,11.11,-1.8
3.57,7.35,1.84
-0.84,8.08,-0.57
-0.42,7.89,-1.84
0.53,9.89,-1.38
0.27,13.48,0.95
2.96,14.29,0.34
