x-axis,y-axis,z-axis
3.45,8.16,-5.18
3.41,8.12,-5.18
3.45,8.12,-5.24
3.41,8.16,-5.2
3.45,8.16,-5.13
3.45,8.2,-5.09
3.53,8.16,-5.05
3.64,8.16,-4.99
3.64,8.2,-4.94
3.64,8.2,-4.99
3.57,8.24,-4.82
3.76,8.2,-4.86
3.76,8.2,-4.9
3.64,8.24,-4.82
3.6,8.24,-4.79
3.79,8.12,-4.82
3.79,8.08,-5.05
3.79,7.97,-5.2
3.41,8.01,-5.48
3.57,7.97,-5.79
3.64,8.08,-4.9
3.68,8.12,-4.86
3.6,8.16,-4.94
3.64,8.08,-5.2
3.6,8.01,-5.01
3.06,8.16,-5.43
3.41,7.93,-6.05
4.14,8.08,-5.63
4.63,8.35,-4.33
3.41,8.62,-4.37
4.94,10.0,-4.99
5.43,8.43,-1.69
6.09,8.35,-2.3
6.21,7.82,-2.87
6.32,7.21,-2.83
5.48,7.93,-2.49
2.07,7.78,-1.99
0.57,8.16,-2.64
0.89,8.08,-2.3
2.49,9.15,-2.07
5.56,10.57,-4.99
7.46,7.67,-4.37
5.6,7.4,-5.63
5.41,7.25,-4.99
4.75,7.67,-4.75
4.67,7.63,-5.01
4.82,7.46,-5.37
4.63,7.5,-5.33
4.52,7.59,-5.33
4.67,7.5,-5.28
4.67,7.59,-5.09
4.63,7.59,-5.05
4.6,7.63,-5.13
4.52,7.63,-5.13
4.4,7.7,-5.2
4.33,7.7,-5.28
4.29,7.7,-5.28
4.29,7.63,-5.33
4.37,7.63,-5.37
4.33,7.63,-5.33
4.25,7.63,-5.33
4.29,7.63,-5.37
4.29,7.67,-5.24
4.29,7.63,-5.37
4.33,7.67,-5.33
4.29,7.63,-5.37
4.33,7.67,-5.41
4.37,7.59,-5.37
4.37,7.63,-5.33
4.33,7.63,-5.33
4.29,7.67,-5.37
4.29,7.63,-5.37
4.29,7.63,-5.41
4.29,7.59,-5.37
4.33,7.59,-5.37
4.29,7.59,-5.37
4.33,7.63,-5.41
4.29,7.63,-5.33
4.37,7.63,-5.43
4.33,7.63,-5.41
4.33,7.63,-5.41
4.33,7.63,-5.41
4.33,7.63,-5.41
4.33,7.63,-5.43
4.33,7.59,-5.41
4.29,7.63,-5.41
4.29,7.59,-5.37
4.33,7.59,-5.41
4.33,7.59,-5.37
4.33,7.63,-5.41
4.29,7.59,-5.41
4.37,7.63,-5.37
4.29,7.63,-5.37
4.33,7.63,-5.41
4.33,7.59,-5.37
4.33,7.59,-5.37
4.33,7.63,-5.43
4.37,7.63,-5.43
4.33,7.63,-5.48
4.37,7.63,-5.41
4.37,7.63,-5.48
4.33,7.67,-5.41
4.37,7.63,-5.43
4.29,7.63,-5.41
4.29,7.63,-5.43
4.37,7.63,-5.43
4.33,7.67,-5.43
4.33,7.67,-5.43
4.33,7.67,-5.43
4.33,7.63,-5.48
4.33,7.63,-5.43
4.33,7.63,-5.48
4.33,7.63,-5.43
4.33,7.67,-5.48
4.33,7.63,-5.43
4.33,7.67,-5.48
4.29,7.63,-5.48
4.33,7.63,-5.48
4.29,7.63,-5.48
4.33,7.63,-5.52
4.33,7.67,-5.43
4.33,7.67,-5.48
4.37,7.63,-5.48
4.33,7.63,-5.43
4.33,7.63,-5.43
4.21,7.67,-5.52
4.29,7.67,-5.48
4.25,7.63,-5.52
4.33,7.63,-5.48
4.29,7.63,-5.43
4.25,7.63,-5.41
4.29,7.63,-5.41
4.29,7.59,-5.43
4.37,7.63,-5.41
4.25,7.63,-5.43
4.25,7.59,-5.43
4.25,7.63,-5.43
4.33,7.59,-5.41
4.29,7.63,-5.41
4.29,7.63,-5.41
4.29,7.63,-5.43
4.29,7.63,-5.43
4.25,7.59,-5.43
4.21,7.63,-5.37
4.25,7.63,-5.41
4.25,7.63,-5.48
4.33,7.63,-5.48
4.25,7.63,-5.41
4.25,7.59,-5.43
4.25,7.63,-5.48
4.25,7.59,-5.48
4.29,7.59,-5.41
4.25,7.59,-5.48
4.21,7.59,-5.43
4.29,7.63,-5.48
4.29,7.59,-5.43
4.25,7.63,-5.43
4.25,7.63,-5.41
4.21,7.59,-5.43
4.25,7.59,-5.43
4.29,7.59,-5.43
4.21,7.63,-5.48
4.29,7.63,-5.48
4.21,7.63,-5.48
4.29,7.59,-5.52
4.25,7.67,-5.43
4.25,7.59,-5.43
4.29,7.63,-5.43
4.25,7.59,-5.41
4.25,7.63,-5.43
4.25,7.55,-5.48
4.25,7.67,-5.43
4.25,7.63,-5.48
4.29,7.59,-5.43
4.25,7.63,-5.41
4.25,7.59,-5.33
4.29,7.59,-5.41
4.25,7.59,-5.56
4.21,7.59,-5.6
4.1,7.59,-5.52
4.21,7.55,-5.52
4.18,7.67,-5.56
4.1,7.67,-5.48
4.06,7.63,-5.43
4.1,7.59,-5.52
4.18,7.63,-5.56
4.14,7.63,-5.52
4.1,7.63,-5.48
4.1,7.67,-5.48
4.14,7.59,-5.52
4.1,7.63,-5.52
4.1,7.63,-5.56
4.06,7.63,-5.56
3.87,7.78,-5.86
4.18,7.59,-4.82
4.48,7.59,-5.94
4.02,7.86,-4.86
4.52,7.63,-5.2
4.29,7.59,-5.63
4.18,7.7,-5.09
4.06,7.7,-5.67
4.25,7.55,-5.52
4.1,7.74,-5.33
4.4,7.59,-5.52
4.21,7.63,-5.33
4.29,7.59,-5.43
4.21,7.59,-5.56
4.18,7.59,-5.48
4.18,7.67,-5.48
4.21,7.63,-5.41
4.21,7.67,-5.37
4.21,7.63,-5.48
4.18,7.59,-5.48
4.21,7.63,-5.52
4.18,7.63,-5.48
4.21,7.59,-5.52
4.18,7.59,-5.52
4.25,7.55,-5.52
4.21,7.59,-5.52
4.21,7.63,-5.43
4.21,7.59,-5.52
4.25,7.63,-5.48
4.21,7.59,-5.48
4.25,7.59,-5.52
4.25,7.59,-5.56
4.18,7.63,-5.52
4.21,7.63,-5.43
4.21,7.63,-5.48
4.21,7.59,-5.52
4.21,7.55,-5.48
4.18,7.59,-5.48
4.18,7.59,-5.43
4.21,7.59,-5.52
4.21,7.59,-5.52
4.18,7.59,-5.48
4.21,7.59,-5.48
4.21,7.59,-5.52
4.14,7.63,-5.48
4.21,7.59,-5.52
4.25,7.59,-5.52
4.21,7.59,-5.48
4.21,7.59,-5.56
4.21,7.67,-5.63
4.21,7.67,-5.63
4.21,7.67,-5.2
4.21,7.67,-5.43
4.25,7.55,-5.56
4.18,7.59,-5.6
4.18,7.59,-5.52
4.18,7.63,-5.41
4.18,7.63,-5.48
4.21,7.59,-5.48
4.21,7.59,-5.48
4.21,7.63,-5.43
4.18,7.63,-5.43
4.18,7.67,-5.48
4.21,7.63,-5.48
4.21,7.59,-5.48
4.21,7.63,-5.48
4.18,7.59,-5.52
4.18,7.59,-5.52
4.29,7.59,-5.56
4.25,7.59,-5.52
4.21,7.63,-5.56
4.25,7.59,-5.52
4.25,7.63,-5.48
4.29,7.63,-5.52
4.25,7.63,-5.56
4.29,7.63,-5.56
4.25,7.63,-5.52
4.29,7.63,-5.52
4.21,7.59,-5.52
4.25,7.63,-5.56
4.25,7.59,-5.56
4.29,7.59,-5.52
4.21,7.59,-5.56
4.25,7.63,-5.56
4.29,7.59,-5.56
4.25,7.59,-5.52
4.29,7.59,-5.6
4.25,7.59,-5.52
4.29,7.63,-5.56
4.29,7.59,-5.56
4.25,7.59,-5.48
4.29,7.63,-5.6
4.29,7.63,-5.56
4.25,7.63,-5.52
4.29,7.63,-5.6
4.33,7.59,-5.56
4.25,7.63,-5.6
4.29,7.59,-5.56
4.29,7.63,-5.6
4.25,7.59,-5.56
4.29,7.59,-5.6
4.29,7.59,-5.52
4.25,7.55,-5.52
4.25,7.59,-5.52
4.21,7.59,-5.56
4.21,7.59,-5.6
4.25,7.63,-5.56
4.29,7.59,-5.56
4.25,7.59,-5.56
4.25,7.63,-5.63
4.25,7.63,-5.56
4.29,7.63,-5.52
4.29,7.59,-5.56
4.29,7.63,-5.56
4.25,7.59,-5.6
4.25,7.59,-5.48
4.25,7.59,-5.48
4.25,7.59,-5.56
4.25,7.59,-5.52
4.21,7.59,-5.6
4.25,7.63,-5.6
4.29,7.59,-5.6
4.25,7.59,-5.48
4.29,7.63,-5.56
4.29,7.59,-5.52
4.29,7.59,-5.56
4.29,7.55,-5.56
4.25,7.59,-5.52
4.25,7.59,-5.52
4.25,7.55,-5.52
4.25,7.59,-5.56
4.25,7.59,-5.52
4.25,7.59,-5.56
4.29,7.59,-5.6
4.29,7.59,-5.56
4.25,7.59,-5.52
4.25,7.59,-5.52
4.25,7.63,-5.48
4.25,7.59,-5.56
4.29,7.59,-5.52
4.25,7.63,-5.52
4.25,7.63,-5.56
4.21,7.63,-5.52
4.25,7.59,-5.52
4.21,7.59,-5.52
4.21,7.63,-5.6
4.21,7.59,-5.52
4.25,7.55,-5.52
4.21,7.59,-5.6
4.02,7.67,-5.56
4.14,7.63,-5.56
4.06,7.67,-5.43
4.18,7.63,-5.63
4.14,7.63,-5.6
3.99,7.63,-5.63
4.02,7.63,-5.63
4.06,7.63,-5.56
4.1,7.63,-5.63
4.1,7.63,-5.56
4.06,7.67,-5.56
4.1,7.63,-5.52
4.1,7.7,-5.6
4.06,7.67,-5.56
4.06,7.67,-5.52
4.06,7.63,-5.56
4.1,7.67,-5.52
4.1,7.63,-5.6
4.1,7.67,-5.56
4.06,7.67,-5.6
4.02,7.67,-5.52
4.06,7.63,-5.52
4.06,7.67,-5.52
4.06,7.67,-5.6
4.1,7.67,-5.63
4.06,7.63,-5.56
4.1,7.63,-5.56
4.1,7.67,-5.6
4.06,7.63,-5.56
4.06,7.67,-5.6
4.06,7.63,-5.63
4.06,7.67,-5.56
4.1,7.67,-5.6
4.02,7.7,-5.82
4.86,7.55,-4.14
4.02,7.74,-5.79
4.25,7.5,-5.82
3.95,7.67,-5.63
4.06,7.59,-5.52
4.18,7.63,-5.67
4.29,7.55,-5.52
4.18,7.67,-5.41
4.14,7.59,-5.52
4.06,7.7,-5.52
4.21,7.59,-5.6
4.18,7.59,-5.52
4.14,7.63,-5.56
4.18,7.63,-5.6
4.18,7.63,-5.52
4.21,7.63,-5.56
4.18,7.63,-5.6
4.18,7.63,-5.6
4.21,7.63,-5.52
4.18,7.59,-5.63
4.06,7.63,-5.63
4.06,7.63,-5.6
4.14,7.67,-5.56
3.95,7.67,-5.63
3.91,7.67,-5.71
3.95,7.67,-5.71
4.02,7.63,-5.67
3.99,7.67,-5.63
4.06,7.67,-5.63
4.02,7.67,-5.63
3.99,7.67,-5.56
3.95,7.63,-5.56
3.87,7.7,-5.6
3.87,7.7,-5.6
3.91,7.67,-5.63
3.91,7.63,-5.63
3.87,7.59,-5.63
3.91,7.59,-5.6
3.95,7.67,-5.52
4.06,7.59,-5.52
3.99,7.59,-5.56
3.95,7.67,-5.56
3.95,7.63,-5.56
3.95,7.67,-5.6
3.95,7.59,-5.63
3.95,7.67,-5.6
3.79,7.74,-6.13
4.06,7.67,-4.52
4.56,7.59,-5.28
4.02,7.67,-5.71
4.25,7.5,-5.63
3.68,7.89,-5.43
4.18,7.59,-5.41
4.21,7.59,-5.67
4.02,7.67,-5.43
4.02,7.7,-5.6
4.06,7.67,-5.48
4.02,7.74,-5.41
4.06,7.7,-5.43
4.06,7.67,-5.48
3.99,7.67,-5.52
4.02,7.7,-5.6
4.02,7.63,-5.52
4.06,7.67,-5.52
4.06,7.67,-5.48
4.06,7.7,-5.48
4.02,7.67,-5.48
4.02,7.67,-5.48
4.02,7.74,-5.48
