x-axis,y-axis,z-axis
5.43,2.49,8.2
5.48,2.49,8.2
5.48,2.53,8.24
5.41,2.45,8.24
5.37,2.49,8.24
5.41,2.45,8.28
5.43,2.45,8.24
5.43,2.45,8.2
5.48,2.49,8.28
5.43,2.53,8.24
5.43,2.49,8.2
5.41,2.49,8.24
5.41,2.45,8.16
5.43,2.49,8.24
5.48,2.45,8.24
5.43,2.45,8.2
5.43,2.45,8.24
5.41,2.49,8.28
5.43,2.45,8.2
5.48,2.45,8.2
5.43,2.49,8.2
5.41,2.41,8.24
5.41,2.49,8.28
5.43,2.49,8.24
5.43,2.53,8.28
5.43,2.53,8.31
5.43,2.49,8.28
5.43,2.49,8.24
5.43,2.45,8.24
5.43,2.53,8.24
5.41,2.49,8.28
5.37,2.49,8.24
5.48,2.53,8.24
5.48,2.49,8.2
5.48,2.53,8.28
5.43,2.56,8.2
5.43,2.49,8.16
5.48,2.49,8.2
5.37,2.45,8.2
5.48,2.45,8.24
5.52,2.49,8.2
5.52,2.49,8.2
5.52,2.56,8.16
5.43,2.53,8.2
5.43,2.49,8.28
5.41,2.45,8.24
5.48,2.53,8.24
5.52,2.53,8.24
5.48,2.49,8.24
5.43,2.49,8.16
5.41,2.53,8.24
5.41,2.49,8.2
5.41,2.45,8.24
5.48,2.49,8.16
5.48,2.53,8.2
5.43,2.53,8.2
5.43,2.53,8.2
5.43,2.49,8.2
5.43,2.53,8.24
5.48,2.53,8.24
5.48,2.49,8.24
5.43,2.49,8.2
5.48,2.49,8.24
5.48,2.45,8.24
5.48,2.49,8.24
5.48,2.49,8.2
5.48,2.53,8.16
5.52,2.53,8.31
5.48,2.49,8.28
5.48,2.49,8.24
5.48,2.53,8.2
5.48,2.49,8.16
5.43,2.53,8.2
5.43,2.45,8.2
5.43,2.49,8.2
5.43,2.45,8.24
5.52,2.45,8.2
5.48,2.49,8.28
5.43,2.49,8.28
5.43,2.53,8.24
5.43,2.49,8.24
5.43,2.49,8.24
5.43,2.49,8.16
5.52,2.49,8.24
5.43,2.49,8.2
5.43,2.49,8.28
5.41,2.49,8.28
5.43,2.53,8.24
5.41,2.53,8.16
5.43,2.53,8.2
5.43,2.53,8.2
5.48,2.53,8.31
5.41,2.53,8.28
5.41,2.45,8.28
5.48,2.49,8.24
5.43,2.53,8.2
5.43,2.49,8.28
5.43,2.49,8.24
5.41,2.53,8.28
5.43,2.53,8.28
5.41,2.49,8.24
5.43,2.53,8.28
5.41,2.45,8.24
5.41,2.45,8.24
5.52,2.53,8.24
5.43,2.53,8.2
5.43,2.53,8.31
5.43,2.53,8.24
5.37,2.53,8.24
5.41,2.49,8.28
5.43,2.53,8.28
5.43,2.53,8.2
5.43,2.53,8.28
5.37,2.45,8.28
5.41,2.53,8.2
5.43,2.49,8.24
5.41,2.49,8.28
5.43,2.45,8.24
5.48,2.45,8.24
5.48,2.56,8.24
5.41,2.53,8.24
