x-axis,y-axis,z-axis
0.84,5.05,8.54
0.93,5.13,8.47
0.69,4.94,8.43
0.65,5.01,8.62
0.93,5.01,8.54
0.72,5.05,8.5
0.69,5.09,8.66
0.57,5.24,8.73
0.61,5.18,8.62
1.04,5.37,8.39
1.23,5.24,8.39
1.08,5.13,8.35
1.23,5.24,8.28
0.95,5.24,8.62
0.76,5.22,8.62
1.12,5.33,8.43
1.31,5.33,8.28
1.46,5.33,8.24
1.33,5.28,8.31
1.14,5.18,8.5
1.08,5.09,8.54
0.84,5.05,8.58
1.04,5.05,8.5
0.95,5.18,8.66
0.65,5.18,8.54
0.76,5.01,8.69
0.8,4.94,8.66
0.8,4.94,8.66
0.84,4.9,8.66
0.5,4.9,8.73
0.15,4.9,8.81
0.08,4.82,8.92
0.27,4.79,8.77
0.46,4.82,8.85
0.46,4.9,8.77
0.42,4.9,8.69
0.5,4.9,8.73
0.61,4.75,8.66
0.38,4.9,8.77
0.31,4.9,8.62
0.53,4.9,8.69
0.5,4.94,8.73
0.5,4.94,8.62
0.65,4.99,8.69
0.5,4.86,8.66
0.31,4.9,8.69
0.57,4.86,8.69
0.46,4.82,8.77
0.42,4.86,8.77
0.5,4.79,8.73
0.42,4.75,8.77
0.38,4.71,8.81
0.34,4.79,8.85
0.31,4.82,8.81
0.5,4.82,8.77
0.5,4.75,8.81
0.34,4.67,8.85
0.38,4.63,8.89
0.19,4.75,8.77
0.38,4.75,8.73
0.46,4.79,8.85
0.38,4.79,8.73
0.57,4.82,8.77
0.61,4.82,8.69
0.42,4.75,8.77
0.27,4.71,8.85
0.31,4.71,8.89
0.38,4.79,8.77
0.46,4.82,8.81
0.5,4.82,8.73
0.57,4.75,8.77
0.42,4.82,8.81
0.46,4.82,8.81
0.61,4.86,8.66
0.69,4.86,8.62
0.61,4.67,8.69
0.57,4.75,8.69
0.5,4.79,8.77
0.53,4.86,8.77
0.5,4.79,8.77
0.53,4.75,8.77
0.42,4.67,8.81
0.42,4.63,8.81
0.53,4.9,8.81
0.53,4.9,8.81
0.57,4.86,8.73
0.53,4.86,8.81
0.42,4.82,8.73
0.53,4.75,8.77
0.5,4.56,8.81
0.69,4.67,8.81
0.61,4.82,8.77
0.65,5.01,8.62
0.72,5.13,8.54
0.95,5.13,8.5
0.93,5.05,8.58
0.65,5.05,8.66
0.42,4.99,8.77
0.5,5.05,8.73
0.57,5.01,8.62
0.61,5.05,8.66
0.65,5.01,8.58
0.61,4.94,8.69
0.61,4.99,8.73
0.53,4.94,8.66
0.57,4.99,8.62
0.57,4.99,8.69
0.5,4.94,8.69
0.46,4.9,8.77
0.46,4.86,8.73
0.38,4.86,8.81
0.38,4.86,8.81
0.42,4.86,8.77
0.46,4.82,8.73
0.53,4.9,8.73
0.42,4.86,8.81
0.46,4.86,8.69
0.42,4.9,8.77
0.38,4.86,8.77
0.42,4.9,8.73
0.38,4.9,8.85
0.5,4.86,8.69
0.65,4.9,8.69
0.46,4.86,8.66
0.23,4.82,8.81
0.23,4.82,8.85
0.23,4.82,8.77
0.38,4.86,8.73
0.46,4.79,8.77
0.57,4.79,8.73
0.57,4.82,8.73
0.5,4.82,8.77
0.5,4.9,8.77
0.72,5.05,8.66
0.8,5.18,8.58
0.93,5.24,8.39
0.99,5.41,8.43
1.04,5.43,8.35
1.23,5.6,8.24
1.38,5.67,8.2
1.5,5.63,8.12
1.54,5.83,8.05
1.57,5.9,7.93
1.88,5.9,7.74
1.88,5.94,7.89
1.65,5.79,7.86
1.65,5.86,7.97
1.65,5.86,8.01
1.54,5.9,7.97
1.5,5.83,8.05
1.57,5.86,8.05
1.46,5.79,8.05
1.5,5.79,8.08
1.54,5.83,8.08
1.54,5.86,8.01
1.65,5.86,7.93
1.61,5.83,8.01
1.61,5.79,8.08
1.54,5.83,7.97
1.54,5.83,7.97
1.65,5.83,8.08
1.46,5.75,8.12
1.46,5.79,8.08
1.57,5.83,8.05
1.5,5.75,8.12
1.54,5.71,8.05
1.54,5.83,8.05
1.61,5.75,8.01
1.57,5.79,8.12
1.42,5.75,8.16
1.42,5.79,8.16
1.54,5.75,8.08
1.46,5.75,8.08
1.5,5.75,8.01
1.57,5.75,8.08
1.57,5.71,8.05
1.46,5.75,8.12
1.46,5.71,8.08
1.27,5.71,8.16
1.38,5.71,8.2
1.27,5.6,8.24
1.18,5.6,8.2
1.27,5.63,8.2
1.14,5.56,8.28
1.18,5.52,8.24
1.12,5.48,8.31
0.93,5.37,8.39
0.76,5.33,8.47
0.76,5.18,8.5
0.65,5.13,8.66
0.65,5.09,8.66
0.57,5.13,8.73
0.5,4.9,8.47
0.46,4.9,8.66
0.34,4.71,8.81
0.53,4.52,8.85
0.42,4.52,9.04
0.19,4.4,8.81
0.15,4.1,8.96
0.11,4.06,9.3
0.31,4.4,9.11
0.57,4.6,9.28
0.95,4.37,9.08
0.72,3.95,9.15
0.8,3.41,8.92
0.76,2.83,9.15
0.69,2.64,9.66
0.65,2.53,9.28
0.38,2.76,9.58
0.19,2.98,9.58
0.15,3.11,9.53
0.15,3.21,9.53
-0.08,3.11,9.51
-0.23,3.34,9.53
0.11,3.64,9.38
-0.04,3.64,9.28
-0.11,3.41,9.38
-0.38,3.45,9.47
-0.23,3.76,9.51
-0.11,4.14,9.19
-0.34,4.1,9.34
-0.38,3.95,9.38
-0.34,3.76,9.43
-0.15,3.76,9.19
-0.15,3.87,9.34
-0.34,3.95,9.34
-0.38,3.87,9.34
-0.42,3.64,9.43
-0.27,3.64,9.38
-0.04,3.91,9.23
-0.23,3.91,9.28
-0.11,3.95,9.19
-0.46,3.72,9.3
-0.3,3.76,9.34
-0.19,3.83,9.34
-0.27,3.87,9.43
-0.38,3.72,9.34
-0.19,3.76,9.3
-0.15,3.91,9.3
-0.23,3.91,9.43
-0.38,3.83,9.38
-0.11,3.79,9.3
-0.11,3.79,9.3
-0.15,3.87,9.28
-0.23,3.91,9.38
-0.5,3.72,9.38
-0.27,3.64,9.38
-0.15,3.76,9.34
-0.23,3.87,9.3
-0.19,3.87,9.3
-0.27,3.87,9.28
-0.11,3.87,9.23
-0.08,3.87,9.28
0.0,3.79,9.23
-0.3,3.49,9.47
-0.46,3.41,9.47
-0.23,3.64,9.47
-0.5,3.83,9.58
0.0,3.95,9.34
-0.08,3.79,9.28
-0.04,3.83,9.23
0.11,3.99,9.23
0.08,3.91,9.23
-0.08,3.79,9.3
-0.15,3.72,9.34
0.0,3.87,9.28
-0.04,3.87,9.28
0.04,3.83,9.28
-0.08,3.76,9.3
-0.11,3.57,9.34
0.04,3.72,9.28
0.15,3.87,9.15
-0.08,3.79,9.43
-0.3,3.57,9.38
-0.11,3.72,9.34
0.11,3.87,9.28
-0.04,3.76,9.3
0.23,3.87,9.28
-0.15,3.57,9.3
0.0,3.72,9.28
-0.04,3.79,9.28
-0.11,3.79,9.34
0.19,3.83,9.28
-0.27,3.53,9.34
-0.08,3.6,9.38
0.27,3.87,9.19
-0.27,3.76,9.3
0.38,3.99,9.28
-0.3,3.6,9.3
-0.08,3.68,9.34
0.31,3.91,9.11
-0.23,3.79,9.3
0.46,3.95,9.23
-0.34,3.6,9.34
-0.04,3.57,9.38
0.15,3.76,9.3
-0.3,3.76,9.51
0.46,4.14,9.3
0.08,3.64,9.04
0.11,3.41,9.3
0.23,3.45,9.3
0.0,3.6,9.34
0.27,3.95,9.3
-0.27,3.53,9.43
0.0,3.49,9.38
-0.15,3.72,9.34
-0.15,3.83,9.53
0.19,4.14,9.08
-0.15,3.76,9.3
-0.11,3.79,9.38
-0.04,3.91,9.15
-0.08,3.95,9.3
-0.11,3.91,9.3
-0.11,3.87,9.28
-0.08,3.95,9.28
-0.08,3.95,9.23
-0.15,3.83,9.38
-0.23,3.87,9.34
-0.15,3.87,9.15
-0.04,4.02,9.19
-0.04,3.99,9.15
-0.11,3.95,9.23
-0.11,3.91,9.23
-0.15,3.91,9.34
-0.27,3.91,9.28
-0.23,3.91,9.23
-0.04,4.02,9.19
0.04,4.18,9.28
-0.3,4.25,9.58
-0.3,4.06,9.15
-0.23,3.91,9.23
-0.15,3.91,9.28
-0.23,3.79,9.15
-0.11,4.02,9.15
-0.04,4.37,9.23
-0.04,3.83,9.23
-0.23,3.53,9.28
-0.42,3.49,9.3
-0.46,3.53,9.11
-0.46,4.02,9.23
-0.69,4.25,9.7
-0.65,3.6,9.34
-0.84,4.18,9.38
-0.61,4.21,9.38
-0.61,4.21,9.38
-0.38,4.14,9.19
-0.72,4.1,9.38
-0.57,3.99,9.28
-0.3,4.21,9.43
-0.61,3.95,9.0
-0.53,3.95,8.96
-0.08,4.6,8.77
-0.46,4.56,8.92
0.31,4.63,9.19
0.15,4.33,8.66
-1.04,4.29,9.19
-0.61,4.14,8.69
-0.11,4.52,9.3
-0.42,5.05,9.28
-0.04,4.79,8.77
-0.38,4.44,8.81
-0.72,4.6,8.85
-0.23,4.71,8.69
-0.34,4.79,8.77
-0.27,5.13,9.04
-0.65,4.44,8.89
