x-axis,y-axis,z-axis
-5.05,-3.45,7.55
-5.05,-3.45,7.55
-5.05,-3.45,7.55
-5.43,-3.53,7.55
-5.75,-3.87,7.44
-5.63,-3.41,7.04
-5.86,-3.79,7.12
-5.86,-4.06,7.27
-5.86,-3.72,7.27
-5.71,-3.41,7.31
-6.05,-3.76,7.4
-6.09,-3.6,7.16
-5.83,-3.64,7.12
-5.48,-3.34,7.31
-5.63,-3.72,7.21
-5.9,-4.02,7.5
-5.56,-3.17,7.55
-5.63,-3.68,7.86
-6.13,-3.02,6.66
-5.86,-3.34,6.78
-5.56,-3.64,7.27
-5.52,-3.53,7.63
-6.28,-2.72,6.82
-5.75,-3.17,7.27
-5.01,-4.1,7.35
-5.41,-4.06,6.97
-6.97,-3.6,7.46
-7.01,-3.02,7.65
-5.6,-3.11,6.43
-5.28,-3.91,7.01
-6.17,-3.45,7.31
-5.9,-3.68,7.12
-5.41,-3.49,7.31
-5.18,-3.49,7.63
-5.71,-3.36,7.35
-5.63,-3.11,7.4
-5.63,-3.11,7.59
-5.43,-3.41,7.59
-5.75,-3.34,7.35
-5.75,-3.49,7.5
-5.71,-3.36,7.46
-5.63,-3.34,7.27
-5.75,-3.49,7.46
-5.79,-3.17,7.31
-5.79,-3.26,7.35
-5.83,-3.36,7.31
-5.75,-3.34,7.4
-5.83,-3.36,7.35
-5.86,-3.34,7.31
-5.79,-3.36,7.44
-5.75,-3.45,7.31
-5.83,-3.41,7.4
-5.79,-3.3,7.35
-5.83,-3.3,7.27
-5.75,-3.41,7.44
-5.67,-3.36,7.44
-5.67,-3.36,7.4
-5.67,-3.17,7.31
-5.9,-3.21,7.27
-5.94,-3.3,7.4
-5.9,-3.57,7.27
-5.86,-3.49,7.31
-5.63,-3.21,7.4
-5.48,-3.26,7.55
-5.6,-3.36,7.5
-5.6,-3.34,7.5
-5.79,-3.45,7.4
-5.75,-3.17,7.4
-5.63,-3.15,7.35
-5.52,-3.72,7.4
-5.71,-3.57,7.31
-5.94,-3.49,7.44
-5.86,-3.17,7.44
-5.43,-3.21,7.35
-5.67,-3.45,7.55
-5.75,-3.53,7.46
-5.67,-3.41,7.44
-5.63,-3.41,7.5
-5.52,-3.45,7.44
-5.52,-3.36,7.5
-5.6,-3.3,7.63
-5.43,-3.41,7.55
-5.24,-3.36,7.7
-5.37,-3.45,7.63
-5.43,-3.45,7.55
-5.43,-3.41,7.5
-5.6,-3.45,7.46
-5.67,-3.41,7.44
-5.67,-3.41,7.44
-5.56,-3.34,7.44
-5.41,-3.53,7.59
-5.48,-3.41,7.5
-5.52,-3.36,7.5
-5.63,-3.41,7.7
-5.37,-3.41,7.59
-5.48,-3.49,7.5
-5.37,-3.57,7.63
-5.37,-3.57,7.63
-5.52,-3.6,7.4
-6.05,-3.72,7.31
-5.94,-3.26,7.59
-4.9,-3.15,7.16
-5.22,-3.26,6.7
-6.28,-3.41,7.27
-5.75,-3.87,7.27
-5.9,-3.95,7.04
-5.79,-3.53,7.16
-5.67,-3.36,7.35
-5.56,-3.72,7.35
-5.41,-3.87,7.5
-5.28,-3.64,7.46
-5.83,-3.68,7.12
-5.98,-3.06,7.16
-5.98,-3.57,7.21
-5.6,-3.98,7.16
-5.22,-3.79,7.46
-5.94,-3.26,7.44
-6.02,-3.17,7.5
-5.6,-3.26,7.55
-5.41,-3.21,7.44
-5.71,-4.1,7.27
-5.52,-3.95,7.31
-5.37,-3.79,7.35
-5.33,-3.64,7.59
-5.18,-3.15,7.5
-5.28,-3.11,7.5
-5.71,-3.34,7.35
-5.94,-3.79,7.16
-5.98,-3.64,7.16
-6.02,-3.6,7.35
-5.79,-3.21,7.21
-5.71,-3.41,7.27
-5.79,-3.45,7.27
-5.86,-3.49,7.31
-5.79,-3.57,7.27
-5.83,-3.53,7.31
-5.67,-3.49,7.25
-5.83,-3.49,7.27
-5.83,-3.45,7.4
-5.79,-3.45,7.27
-5.75,-3.57,7.35
-5.52,-3.36,7.44
-5.75,-3.45,7.35
-5.83,-3.41,7.27
-5.75,-3.68,7.25
-5.94,-3.36,7.21
-5.83,-3.36,7.25
-5.79,-3.36,7.21
-5.79,-3.45,7.27
-5.75,-3.6,7.31
-5.71,-3.57,7.35
-5.63,-3.34,7.31
-5.67,-3.34,7.35
-5.63,-3.53,7.27
-5.33,-3.79,7.35
-5.67,-3.49,7.27
-5.86,-3.41,7.5
-5.63,-3.11,7.35
-5.79,-3.68,7.35
-5.79,-3.68,7.35
-5.79,-3.68,7.35
-5.79,-3.34,7.35
-5.56,-3.45,7.35
-5.52,-3.72,7.5
-5.28,-3.17,7.55
-5.18,-3.26,7.59
-4.94,-3.34,7.74
-5.22,-3.45,7.65
-5.9,-3.3,7.31
-5.71,-3.26,7.31
-5.75,-3.15,7.31
-5.75,-3.26,7.25
-5.98,-4.18,7.27
-5.98,-3.76,7.25
-5.71,-3.21,7.16
-5.79,-3.06,7.4
-6.05,-3.53,7.31
-5.98,-3.57,7.27
-5.56,-3.6,7.31
-5.52,-3.45,7.44
-5.56,-3.45,7.35
-5.67,-3.17,7.4
-5.71,-3.41,7.4
-5.67,-3.45,7.35
-5.63,-3.41,7.4
-5.83,-3.57,7.31
-5.79,-3.41,7.31
-5.79,-3.34,7.44
-5.71,-3.36,7.44
-5.43,-3.57,7.44
