x-axis,y-axis,z-axis
4.29,2.98,8.281172
4.21,2.98,8.117727
4.29,3.02,8.158588
4.29,2.83,8.076866
4.25,2.87,8.158588
4.25,2.87,8.117727
4.33,2.96,8.158588
4.33,2.96,8.158588
4.29,2.91,8.158588
4.25,2.91,8.158588
4.29,2.91,8.19945
4.25,2.87,8.19945
4.33,2.91,8.19945
4.29,2.91,8.19945
4.29,2.76,8.049625
4.18,2.91,8.19945
4.18,2.91,8.158588
4.29,2.96,8.117727
4.37,2.87,8.049625
4.33,3.06,8.049625
4.25,3.11,8.19945
4.33,2.91,8.117727
4.33,2.91,8.117727
4.37,3.02,8.117727
4.33,3.02,8.19945
4.33,2.96,8.076866
4.44,2.98,8.076866
4.4,2.91,8.076866
4.25,2.91,8.117727
4.25,2.98,8.117727
4.33,2.83,8.008764
4.29,3.02,8.076866
4.21,3.15,8.158588
4.25,3.15,8.117727
4.37,3.02,8.076866
4.33,2.98,8.158588
4.25,3.02,8.117727
4.25,3.06,8.076866
4.37,3.11,8.076866
4.29,3.11,8.049625
4.25,3.06,8.117727
4.21,2.98,8.076866
4.29,3.11,8.076866
4.25,3.11,8.049625
4.29,3.15,8.117727
4.29,3.11,8.076866
4.25,2.87,8.049625
4.25,3.06,8.158588
4.33,3.17,8.076866
4.21,3.17,8.158588
4.21,3.02,8.117727
4.4,2.72,8.117727
4.4,2.72,8.117727
4.37,2.98,8.076866
4.18,3.11,8.117727
4.14,3.15,8.117727
4.29,3.06,8.008764
4.44,3.06,8.076866
4.37,3.11,8.049625
4.33,2.91,8.049625
4.25,2.98,8.049625
4.29,3.17,8.049625
4.29,3.11,8.049625
4.33,2.96,8.076866
4.25,3.06,8.158588
4.37,3.11,8.008764
4.4,3.06,8.008764
4.37,3.06,8.076866
4.33,3.11,8.049625
4.33,3.11,8.008764
4.33,3.06,8.049625
4.29,3.02,8.008764
4.29,3.02,8.117727
4.29,3.02,8.076866
4.29,3.11,8.076866
4.37,3.06,8.049625
4.33,3.11,8.049625
4.25,3.06,8.076866
4.29,3.06,8.049625
4.33,3.02,8.049625
4.25,3.02,8.049625
4.25,3.06,8.076866
4.25,2.96,8.049625
4.29,3.02,8.076866
4.25,3.06,8.117727
4.29,3.02,8.117727
4.21,3.02,8.076866
4.21,3.02,8.158588
4.21,2.98,8.19945
4.21,2.98,8.117727
4.25,3.06,8.076866
4.21,3.06,8.117727
4.18,3.02,8.117727
4.21,3.02,8.117727
4.21,3.02,8.076866
4.25,3.02,8.19945
4.14,2.98,8.19945
4.14,2.98,8.158588
4.18,2.98,8.076866
4.18,3.02,8.117727
4.14,3.02,8.117727
4.18,3.02,8.076866
4.29,2.96,8.19945
4.18,3.02,8.117727
4.25,2.98,8.117727
4.14,2.96,8.19945
4.14,2.96,8.158588
4.1,3.02,8.049625
4.4,3.11,7.9679036
3.99,3.26,8.499097
4.29,2.98,8.117727
3.79,2.34,8.117727
4.25,3.15,8.281172
4.33,2.96,8.008764
4.21,3.06,8.117727
4.21,2.91,8.117727
4.29,2.98,8.240311
4.25,3.17,8.158588
4.14,3.11,8.19945
4.1,3.06,8.158588
4.1,2.96,8.240311
4.14,2.96,8.240311
4.14,2.98,8.19945
4.18,3.02,8.19945
4.18,3.02,8.117727
4.14,2.98,8.117727
4.06,3.02,8.117727
4.14,3.02,8.117727
4.18,2.98,8.158588
4.21,2.98,8.158588
4.14,3.02,8.117727
4.1,3.06,8.19945
4.14,3.06,8.158588
4.1,2.98,8.158588
4.14,3.06,8.158588
4.1,3.02,8.158588
4.18,3.02,8.19945
4.14,3.02,8.19945
4.14,3.02,8.158588
4.14,3.06,8.19945
4.14,3.02,8.158588
4.14,3.02,8.19945
4.14,2.98,8.117727
4.18,3.02,8.117727
4.14,3.02,8.158588
4.18,3.02,8.19945
4.18,3.02,8.158588
4.14,2.98,8.158588
4.14,3.02,8.158588
4.14,3.02,8.158588
4.14,3.02,8.158588
4.1,3.06,8.158588
4.1,3.06,8.158588
4.18,3.02,8.19945
4.14,3.02,8.158588
4.14,2.98,8.158588
4.18,3.02,8.158588
4.14,3.02,8.158588
4.14,2.98,8.240311
4.1,3.02,8.158588
4.14,2.98,8.19945
4.14,2.98,8.158588
4.18,3.06,8.158588
4.14,2.98,8.158588
4.14,3.02,8.19945
4.1,3.02,8.158588
4.1,3.02,8.117727
4.14,3.02,8.19945
4.14,2.98,8.19945
4.14,3.02,8.19945
4.14,2.98,8.19945
4.1,2.98,8.19945
4.1,3.02,8.240311
4.06,2.96,8.19945
4.14,2.98,8.158588
4.14,3.02,8.19945
4.14,3.02,8.158588
4.14,3.02,8.117727
4.1,3.02,8.158588
4.14,3.02,8.158588
4.14,3.02,8.158588
4.14,3.06,8.158588
4.1,3.06,8.19945
4.1,3.02,8.117727
4.14,3.02,8.158588
4.14,3.02,8.117727
4.1,3.02,8.117727
4.14,3.02,8.158588
4.1,2.96,8.19945
4.14,2.98,8.19945
4.14,3.02,8.158588
4.1,2.98,8.19945
4.14,3.02,8.19945
4.1,3.02,8.19945
4.1,3.02,8.117727
4.1,3.02,8.158588
4.1,2.98,8.19945
4.14,3.02,8.240311
4.06,2.98,8.19945
4.1,2.98,8.240311
4.1,2.98,8.240311
4.1,2.98,8.240311
4.06,2.98,8.19945
4.1,3.02,8.240311
4.1,3.02,8.240311
4.1,2.98,8.117727
4.1,2.98,8.19945
4.1,2.98,8.19945
4.1,3.02,8.158588
4.1,3.02,8.158588
4.1,3.02,8.158588
4.1,3.02,8.19945
4.14,2.98,8.19945
4.1,2.98,8.117727
4.14,3.02,8.158588
4.1,3.02,8.19945
4.1,2.98,8.19945
4.1,2.98,8.19945
4.14,3.02,8.19945
4.1,2.98,8.158588
4.14,2.98,8.240311
4.02,2.98,8.240311
4.1,3.02,8.19945
4.14,3.02,8.19945
4.1,3.02,8.158588
4.1,3.02,8.19945
4.1,3.02,8.19945
4.02,3.02,8.158588
4.14,3.02,8.117727
4.14,3.02,8.158588
4.14,3.02,8.19945
4.14,2.98,8.158588
4.14,3.02,8.19945
4.14,2.98,8.158588
4.1,3.02,8.158588
4.1,2.98,8.240311
4.1,2.98,8.19945
4.1,3.02,8.19945
4.1,2.98,8.19945
4.1,3.02,8.158588
4.14,2.98,8.158588
4.14,3.02,8.19945
4.1,3.02,8.117727
4.14,3.02,8.117727
4.14,3.02,8.117727
4.14,3.02,8.158588
4.1,3.02,8.158588
4.1,3.02,8.117727
4.14,3.02,8.19945
4.1,3.06,8.117727
4.14,3.02,8.117727
4.14,3.02,8.076866
4.14,3.02,8.076866
4.18,3.02,8.158588
4.18,3.02,8.158588
4.1,2.98,8.117727
4.1,3.02,8.158588
4.1,2.98,8.158588
4.1,3.02,8.19945
4.06,3.02,8.158588
4.02,3.02,8.158588
4.1,2.98,8.158588
4.02,3.02,8.117727
4.14,3.02,8.19945
4.06,2.98,8.117727
4.02,3.02,8.19945
4.1,3.02,8.19945
4.06,3.02,8.158588
4.1,2.98,8.19945
4.06,3.02,8.117727
4.1,2.98,8.076866
4.06,3.06,8.19945
4.06,3.02,8.076866
4.1,2.98,8.117727
4.1,2.98,8.158588
4.06,3.06,8.158588
4.06,3.02,8.158588
4.06,3.02,8.117727
4.1,3.02,8.158588
4.06,3.02,8.158588
4.1,3.02,8.076866
4.14,3.02,8.117727
4.1,3.02,8.117727
4.1,3.02,8.158588
4.06,2.98,8.158588
4.1,3.02,8.19945
4.1,3.02,8.158588
4.1,2.98,8.158588
4.06,3.02,8.158588
4.06,3.02,8.158588
4.1,3.02,8.158588
4.14,3.02,8.117727
4.1,3.02,8.117727
4.1,3.06,8.117727
4.1,3.02,8.158588
4.1,3.02,8.076866
4.06,3.02,8.117727
4.06,3.02,8.158588
4.1,3.02,8.158588
4.1,2.98,8.076866
4.1,3.02,8.117727
4.1,3.02,8.117727
4.1,3.06,8.117727
4.06,3.02,8.117727
4.1,3.02,8.158588
4.1,3.02,8.19945
4.06,3.02,8.158588
4.1,2.98,8.117727
4.1,3.02,8.158588
4.06,3.02,8.117727
4.14,3.02,8.117727
4.1,3.06,8.158588
4.1,3.02,8.19945
4.1,3.02,8.19945
4.1,3.02,8.158588
4.1,2.98,8.158588
4.06,3.06,8.076866
4.06,3.06,8.076866
4.02,3.02,8.158588
4.06,3.02,8.19945
4.1,2.98,8.19945
4.06,3.02,8.158588
4.1,3.02,8.240311
4.06,3.02,8.117727
4.06,3.02,8.19945
4.06,3.02,8.158588
4.02,3.02,8.19945
4.1,3.06,8.117727
4.1,3.02,8.158588
4.06,2.98,8.158588
4.06,3.02,8.117727
4.02,2.98,8.117727
4.02,3.02,8.281172
4.1,3.02,8.076866
4.1,3.06,8.158588
4.02,3.02,8.240311
4.1,3.02,8.076866
4.18,3.11,8.049625
4.18,3.02,8.076866
4.29,3.11,7.8861814
4.06,2.3,7.6954966
3.15,2.18,8.240311
1.76,2.56,9.425281
3.64,3.11,9.112013
5.75,4.1,8.049625
9.53,6.89,7.014479
8.73,6.85,4.8216033
3.76,2.72,2.4516625
6.66,0.08,7.504812
2.64,3.26,9.193735
3.15,3.53,7.6273947
2.11,1.38,7.8180795
2.98,2.72,9.234595
4.1,3.17,8.349273
4.29,3.6,7.5456724
5.56,3.95,7.8589406
5.05,3.95,7.5865335
3.76,3.11,8.117727
4.18,3.17,8.689782
4.18,2.98,8.049625
4.6,3.41,7.8861814
4.4,2.91,7.8861814
4.25,2.96,8.281172
3.95,3.11,8.240311
4.1,3.26,8.049625
4.18,3.17,8.049625
4.06,3.11,8.117727
3.99,3.06,8.19945
4.02,3.17,8.158588
4.18,3.11,8.076866
4.14,3.11,8.076866
4.06,3.11,8.008764
4.18,3.15,8.049625
4.25,3.06,8.008764
4.33,3.02,8.049625
4.21,3.15,8.049625
4.25,3.11,8.076866
4.33,3.11,8.008764
4.37,3.15,8.049625
4.25,3.17,8.076866
4.21,3.11,8.076866
4.21,3.11,8.076866
4.1,3.02,7.9679036
4.1,3.11,8.008764
4.25,3.21,8.049625
4.4,3.11,8.049625
4.44,2.87,7.9679036
4.29,2.98,8.076866
4.21,3.15,8.076866
4.33,3.15,7.8861814
4.29,2.98,7.9270425
4.1,2.91,8.076866
4.25,2.87,8.008764
4.25,2.96,7.9270425
4.1,3.06,8.008764
4.29,3.15,8.008764
4.44,2.98,8.008764
4.52,3.11,8.076866
4.56,3.17,8.076866
4.6,3.11,8.076866
4.33,3.02,8.076866
4.18,2.96,7.9270425
4.1,3.06,8.076866
4.37,3.06,7.9270425
4.25,3.02,8.049625
4.25,2.96,7.9679036
4.25,3.11,8.049625
4.33,3.11,8.008764
4.33,3.06,7.9679036
4.33,2.98,7.9270425
4.33,3.06,8.076866
4.25,2.96,7.9270425
4.21,2.83,7.8861814
4.63,3.26,8.390134
4.71,3.34,8.049625
4.63,3.38,7.8861814
