x-axis,y-axis,z-axis
-0.5,10.0,0.11
-0.42,10.0,0.08
-0.27,9.96,0.15
-0.19,9.96,0.08
-0.34,9.92,0.08
-0.38,10.0,0.08
-0.5,9.96,0.11
-0.5,10.0,0.11
-0.46,10.04,0.11
-0.42,10.0,0.27
-0.15,9.96,0.19
-0.19,10.0,0.23
-0.27,10.0,0.23
-0.3,9.96,0.19
-0.34,10.04,0.27
-0.27,9.96,0.31
-0.34,10.0,0.23
-0.38,9.96,0.23
-0.27,10.0,0.31
-0.23,9.96,0.27
-0.19,10.04,0.31
-0.23,9.96,0.31
-0.3,9.89,0.31
-0.3,9.92,0.27
-0.27,10.08,0.38
-0.23,10.0,0.5
-0.19,10.04,0.38
-0.19,10.0,0.42
-0.19,10.0,0.38
-0.19,10.0,0.38
-0.15,9.96,0.34
-0.27,9.96,0.34
-0.23,9.92,0.46
-0.08,10.0,0.46
-0.11,10.0,0.5
-0.15,10.04,0.57
-0.23,9.96,0.38
-0.23,9.96,0.5
-0.23,9.96,0.38
-0.23,10.0,0.5
-0.15,10.08,0.53
-0.19,10.0,0.46
-0.23,10.0,0.42
-0.27,9.96,0.31
-0.19,10.0,0.34
-0.19,10.0,0.42
-0.15,10.0,0.38
-0.19,10.0,0.38
-0.23,10.0,0.38
-0.19,10.04,0.46
-0.15,10.0,0.38
-0.15,10.04,0.42
-0.11,10.0,0.38
-0.15,10.0,0.46
-0.11,10.0,0.38
-0.19,10.0,0.42
-0.19,9.92,0.34
-0.19,10.0,0.38
-0.15,10.0,0.42
-0.15,10.0,0.46
-0.11,10.0,0.46
-0.15,9.96,0.46
-0.23,10.0,0.42
-0.19,9.92,0.42
-0.11,10.0,0.46
-0.08,10.08,0.46
-0.11,9.96,0.46
-0.19,10.0,0.38
-0.15,10.0,0.34
-0.19,10.0,0.38
-0.19,9.96,0.38
-0.15,10.0,0.46
-0.04,10.0,0.53
-0.27,10.12,0.46
-0.57,10.04,0.15
-0.19,9.92,0.15
0.04,9.96,0.34
0.11,10.04,0.46
0.08,10.04,0.46
-0.11,10.04,0.38
-0.34,9.92,0.34
-0.27,9.92,0.34
-0.19,9.96,0.42
-0.11,9.92,0.46
-0.04,10.0,0.53
-0.19,10.0,0.53
-0.27,9.96,0.38
-0.23,9.92,0.42
-0.23,9.96,0.5
-0.08,10.0,0.46
-0.42,10.19,0.19
-0.23,9.7,0.38
-0.23,9.85,0.42
-0.53,10.08,0.46
-0.3,10.0,0.53
-0.19,10.0,0.5
-0.23,9.96,0.5
-0.23,9.96,0.31
-0.3,9.96,0.38
-0.34,10.04,0.42
-0.27,9.96,0.5
-0.23,10.0,0.53
-0.19,10.0,0.46
-0.27,9.96,0.5
-0.27,10.0,0.5
-0.27,9.96,0.5
-0.27,10.0,0.57
-0.3,9.96,0.5
-0.27,10.04,0.53
-0.23,10.0,0.61
-0.3,9.96,0.53
-0.3,9.96,0.61
-0.27,10.0,0.61
-0.27,10.0,0.61
-0.19,10.0,0.65
