x-axis,y-axis,z-axis
-3.21,8.43,-1.23
-3.41,8.43,-1.33
-3.15,8.5,-1.18
-2.96,8.62,-1.04
-3.15,8.69,-0.89
-3.53,8.62,-1.18
-3.45,8.05,-1.12
-3.6,8.28,-1.31
-3.17,8.39,-1.23
-3.11,8.58,-1.18
-3.15,8.5,-0.76
-2.96,8.5,-0.95
-3.49,8.31,-1.42
-3.64,8.35,-1.38
-3.53,8.54,-1.08
-3.41,8.58,-0.89
-3.64,8.47,-1.12
-3.49,8.43,-1.12
-3.15,8.35,-1.04
-3.11,8.58,-1.23
-3.11,8.5,-0.99
-3.34,8.47,-0.95
-3.49,8.43,-0.95
-3.41,8.28,-0.95
-3.17,8.43,-1.12
-3.26,8.47,-1.08
-3.38,8.58,-1.08
-3.3,8.35,-0.84
-3.38,8.5,-0.99
-3.34,8.43,-1.04
-3.57,8.35,-1.27
-3.53,8.43,-1.23
-3.34,8.5,-1.14
-3.49,8.47,-1.18
-3.53,8.28,-1.12
-3.41,8.43,-1.23
-3.49,8.47,-1.38
-3.57,8.35,-1.33
-3.38,8.31,-1.18
-3.3,8.54,-1.14
-3.41,8.47,-1.18
-3.41,8.43,-1.31
-3.26,8.39,-1.33
-3.3,8.5,-1.31
-3.41,8.28,-1.27
-3.34,8.5,-1.31
-3.41,8.47,-1.31
-3.41,8.47,-1.31
-3.38,8.31,-1.31
-3.34,8.54,-1.42
-3.21,8.35,-1.38
-3.41,8.5,-1.42
-3.34,8.31,-1.31
-3.26,8.58,-1.33
-3.17,8.31,-1.31
-3.41,8.5,-1.31
-3.3,8.47,-1.33
-3.26,8.54,-1.42
-3.3,8.47,-1.33
-3.41,8.35,-1.31
-3.26,8.5,-1.27
-3.3,8.43,-1.18
-3.34,8.31,-1.23
-3.3,8.43,-1.38
-3.38,8.43,-1.31
-3.41,8.43,-1.31
-3.38,8.35,-1.18
-3.26,8.47,-1.18
-3.3,8.43,-1.38
-3.41,8.43,-1.38
-3.38,8.47,-1.38
-3.38,8.47,-1.33
-3.26,8.5,-1.42
-3.38,8.24,-1.46
-3.38,8.39,-1.5
-3.17,8.47,-1.38
-3.45,8.5,-1.33
-3.45,8.24,-1.33
-3.38,8.43,-1.46
-3.17,8.47,-1.42
-3.57,8.5,-1.33
-3.34,8.31,-1.23
-3.34,8.54,-1.33
-3.53,8.28,-1.42
-3.02,8.62,-1.42
-3.02,8.5,-1.18
-3.34,8.5,-1.18
-3.34,8.58,-1.14
-3.17,8.39,-1.08
-3.26,8.5,-1.61
-3.3,8.31,-1.5
-3.41,8.43,-1.38
-3.45,8.35,-1.14
-3.34,8.47,-0.95
-3.34,8.39,-1.42
-3.34,8.28,-1.5
-3.11,8.43,-1.5
-3.17,8.54,-1.38
-3.41,8.5,-1.23
-3.38,8.35,-1.04
-3.38,8.43,-1.31
-3.17,8.47,-1.33
-3.26,8.47,-1.46
-3.15,8.43,-1.31
-3.06,8.66,-1.14
-3.17,8.54,-0.89
-3.34,8.5,-0.93
-3.21,8.5,-1.23
-3.26,8.5,-1.23
-3.26,8.5,-1.23
-3.26,8.5,-1.23
-3.26,8.43,-1.08
-3.38,8.35,-1.12
-3.49,8.47,-1.23
-3.41,8.28,-1.31
-3.21,8.62,-1.27
-3.06,8.54,-0.93
-3.38,8.39,-0.93
-3.57,8.5,-0.95
-3.45,8.39,-1.18
-3.49,8.47,-1.31
-3.15,8.39,-1.14
-3.41,8.47,-1.12
-3.17,8.5,-0.99
-3.45,8.47,-1.18
-3.41,8.24,-1.14
-3.3,8.58,-1.27
-3.34,8.39,-1.27
-3.41,8.47,-1.38
-3.3,8.39,-1.33
-3.21,8.54,-1.23
-3.45,8.35,-1.14
-3.34,8.43,-1.18
-3.21,8.58,-1.31
-3.26,8.39,-1.23
-3.41,8.43,-1.14
-3.26,8.43,-1.14
-3.34,8.54,-1.31
-3.34,8.35,-1.18
-3.34,8.39,-1.18
-3.11,8.43,-1.23
-3.3,8.47,-1.27
-3.49,8.43,-1.18
-3.38,8.54,-1.14
-3.26,8.43,-1.23
-3.3,8.43,-1.18
-3.26,8.31,-0.99
-3.26,8.5,-1.14
-3.38,8.43,-1.14
-3.45,8.31,-1.12
-3.45,8.47,-1.14
-3.26,8.5,-1.27
-3.26,8.5,-1.31
-3.38,8.24,-1.18
-3.45,8.24,-1.27
-3.11,8.43,-0.99
-3.49,8.35,-1.23
-3.49,8.35,-1.31
-3.15,8.47,-1.14
-3.41,8.39,-1.18
-3.34,8.5,-1.08
-3.45,8.31,-1.14
-3.41,8.5,-1.18
-3.45,8.39,-1.18
-3.49,8.43,-1.23
-3.3,8.35,-1.23
-3.34,8.39,-1.18
-3.41,8.47,-1.18
-3.45,8.31,-1.27
-3.26,8.43,-1.31
-3.21,8.5,-1.23
-3.38,8.39,-1.23
-3.49,8.35,-1.33
-3.21,8.54,-1.31
-3.21,8.54,-1.31
-3.45,8.24,-1.14
-3.45,8.43,-1.27
-3.21,8.58,-1.23
-3.21,8.39,-1.18
-3.34,8.31,-1.27
-3.15,8.47,-1.27
-3.3,8.54,-1.31
-3.3,8.39,-1.23
-3.41,8.39,-1.33
-3.26,8.47,-1.27
-3.34,8.43,-1.14
-3.34,8.43,-1.27
-3.26,8.35,-1.33
-3.26,8.43,-1.33
-3.21,8.43,-1.08
-3.3,8.39,-1.18
-3.26,8.5,-1.23
-3.3,8.35,-1.18
-3.45,8.47,-1.33
-3.21,8.35,-1.31
-3.34,8.5,-1.18
-3.3,8.39,-1.12
-3.45,8.43,-1.33
-3.34,8.28,-1.42
-3.38,8.47,-1.23
-3.49,8.35,-1.18
-3.34,8.35,-1.31
-3.26,8.35,-1.5
-3.34,8.39,-1.18
-3.49,8.43,-1.08
-3.3,8.39,-1.18
-3.21,8.39,-1.31
-3.38,8.47,-1.23
-3.38,8.31,-1.23
-3.3,8.39,-1.31
-3.38,8.5,-1.31
-3.38,8.54,-1.27
-3.26,8.24,-1.31
-3.21,8.5,-1.46
-3.34,8.31,-1.14
-3.38,8.47,-1.18
-3.3,8.28,-1.23
-3.3,8.47,-1.38
-3.3,8.5,-1.38
-3.49,8.28,-1.23
-3.3,8.39,-1.42
-3.11,8.54,-1.27
-3.34,8.47,-1.04
-3.38,8.24,-1.31
-3.3,8.47,-1.54
-3.26,8.43,-1.33
-3.41,8.43,-1.12
-3.26,8.35,-1.27
-3.17,8.54,-1.31
-3.38,8.39,-1.23
-3.38,8.39,-1.12
-3.45,8.43,-1.23
-3.3,8.47,-1.27
-3.41,8.62,-1.08
-3.34,8.31,-1.08
-3.3,8.43,-1.31
-3.3,8.35,-1.18
-3.41,8.54,-1.12
-3.26,8.35,-1.18
-3.21,8.43,-1.27
-3.34,8.35,-1.08
-3.41,8.39,-1.23
-3.21,8.43,-1.38
-3.15,8.47,-1.23
-3.41,8.43,-1.14
-3.17,8.47,-1.31
-3.3,8.43,-1.42
-3.34,8.39,-1.33
-3.45,8.5,-1.12
-3.17,8.35,-1.18
-3.26,8.54,-1.42
-3.34,8.35,-1.18
-3.41,8.43,-1.14
-3.17,8.5,-1.12
-3.26,8.39,-1.31
-3.38,8.39,-1.14
-3.34,8.35,-1.18
-3.21,8.54,-1.18
-3.11,8.43,-1.33
-3.34,8.43,-1.33
-3.34,8.43,-1.33
-3.34,8.43,-1.33
-3.38,8.39,-1.27
-3.41,8.5,-1.12
-3.15,8.5,-1.33
-3.21,8.62,-1.18
-3.41,8.31,-0.95
-3.38,8.43,-1.12
-3.17,8.39,-1.31
-3.41,8.43,-1.27
-3.41,8.39,-1.18
-3.26,8.35,-1.27
-3.26,8.47,-1.12
-3.45,8.47,-1.08
-3.38,8.39,-1.18
-3.17,8.39,-1.38
-3.34,8.47,-1.12
-3.38,8.35,-1.12
-3.38,8.43,-1.31
-3.02,8.5,-1.23
-3.45,8.39,-1.14
-3.26,8.47,-1.08
-3.3,8.35,-1.31
-3.34,8.39,-1.38
-3.15,8.47,-1.04
-3.49,8.54,-1.14
-3.3,8.31,-1.18
-3.17,8.54,-1.18
-3.34,8.43,-0.95
-3.45,8.39,-1.23
-3.3,8.47,-1.14
-3.15,8.5,-1.12
-3.57,8.5,-1.08
-3.26,8.31,-0.95
-3.26,8.66,-1.08
-3.17,8.43,-0.95
-3.41,8.43,-1.12
-3.21,8.47,-0.95
-3.26,8.54,-1.12
-3.3,8.43,-1.04
-3.45,8.31,-1.12
-3.3,8.54,-1.14
-3.17,8.54,-0.89
-3.38,8.47,-1.08
-3.26,8.35,-1.14
-3.34,8.54,-1.08
-3.34,8.5,-0.93
-3.3,8.43,-0.99
-3.17,8.5,-1.12
-3.21,8.5,-0.84
-3.53,8.43,-1.08
-3.3,8.39,-1.18
-3.3,8.54,-1.12
-3.26,8.35,-0.95
-3.41,8.5,-1.08
-3.26,8.47,-0.99
-3.34,8.62,-1.12
-3.21,8.31,-1.18
-3.38,8.39,-1.14
-3.21,8.54,-1.12
-3.17,8.5,-0.93
-3.41,8.43,-0.95
-3.53,8.47,-0.93
-3.3,8.5,-0.84
-3.3,8.58,-1.12
-3.3,8.43,-0.89
-3.41,8.39,-1.08
-3.34,8.58,-0.89
-3.38,8.31,-1.23
