x-axis,y-axis,z-axis
-5.13,8.16,1.31
-5.05,8.16,1.31
-5.41,8.16,1.38
-5.48,8.16,1.31
-5.33,8.16,1.18
-5.28,8.12,1.18
-5.18,8.12,1.23
-5.33,8.16,1.33
-5.37,8.12,1.33
-5.33,8.16,1.33
-5.13,8.2,1.38
-5.13,8.2,1.38
-5.22,8.16,1.33
-5.37,8.08,1.27
-5.22,8.16,1.31
-5.13,8.16,1.31
-5.24,8.2,1.33
-5.24,8.2,1.42
-5.24,8.2,1.38
-5.18,8.12,1.33
-5.18,8.12,1.33
-5.33,8.16,1.27
-5.22,8.16,1.27
-5.22,8.16,1.18
-5.22,8.16,1.18
-5.28,8.16,1.18
-5.28,8.12,1.23
-5.28,8.16,1.27
-5.24,8.2,1.33
-5.28,8.16,1.33
-5.22,8.08,1.31
-5.33,8.16,1.23
-5.24,8.12,1.31
-5.33,8.12,1.27
-5.33,8.08,1.27
-5.37,8.12,1.31
-5.33,8.12,1.31
-5.24,8.16,1.31
-5.33,8.12,1.31
-5.33,8.16,1.31
-5.22,8.12,1.27
-5.18,8.16,1.31
-5.24,8.16,1.38
-5.24,8.16,1.31
-5.28,8.08,1.27
-5.28,8.12,1.27
-5.22,8.12,1.27
-5.13,8.2,1.38
-5.24,8.16,1.33
-5.24,8.16,1.42
-5.24,8.16,1.42
-5.22,8.16,1.38
-5.24,8.16,1.33
-5.28,8.12,1.33
-5.33,8.01,1.31
-5.37,8.08,1.33
-5.33,8.08,1.38
-5.24,8.12,1.42
-5.22,8.2,1.38
-5.33,8.16,1.38
-5.28,8.12,1.33
-5.22,8.12,1.33
-5.24,8.12,1.38
-5.22,8.12,1.42
-5.33,8.2,1.42
-5.18,8.16,1.38
-5.24,8.16,1.33
-5.24,8.16,1.42
-5.28,8.12,1.33
-5.33,8.08,1.31
-5.28,8.12,1.38
-5.24,8.12,1.38
-5.24,8.16,1.33
-5.33,8.12,1.33
-5.41,8.08,1.31
-5.28,8.12,1.38
-5.28,8.12,1.38
-5.22,8.16,1.42
-5.24,8.16,1.46
-5.22,8.16,1.5
-5.24,8.12,1.38
-5.28,8.08,1.38
-5.28,8.08,1.33
-5.24,8.2,1.38
-5.18,8.2,1.42
-5.28,8.12,1.31
-5.33,8.16,1.38
-5.24,8.12,1.38
-5.24,8.16,1.33
-5.13,8.2,1.38
-5.22,8.2,1.33
-5.22,8.2,1.33
-5.24,8.16,1.33
-5.13,8.2,1.31
-5.13,8.2,1.33
-5.18,8.2,1.42
-5.24,8.2,1.38
-5.24,8.16,1.31
-5.24,8.12,1.31
-5.18,8.16,1.31
-5.24,8.24,1.38
-5.24,8.08,1.23
-5.24,8.16,1.18
-5.22,8.16,1.27
-5.33,8.16,1.31
-5.22,8.2,1.42
-5.24,8.2,1.27
-5.22,8.08,1.23
-5.28,8.2,1.27
-5.28,8.08,1.12
-5.28,8.2,1.33
-5.24,8.28,1.42
-5.33,8.2,1.27
-5.41,8.12,1.14
-5.28,8.08,1.12
-5.13,8.2,1.23
-5.28,8.24,1.27
-5.01,8.24,1.27
-5.01,8.28,1.46
-5.24,8.16,1.31
-5.22,8.12,1.42
-5.33,8.2,1.31
-5.22,8.24,1.38
-5.22,8.2,1.18
-5.18,8.12,1.23
-5.43,8.08,1.12
-5.28,8.35,1.61
-4.99,8.35,1.38
-5.13,8.35,1.42
-5.33,8.12,1.31
-5.33,8.08,1.18
-5.13,8.16,1.38
-5.05,8.2,1.42
-5.18,8.2,1.57
-5.09,8.16,1.46
-5.13,8.12,1.53
-5.18,8.12,1.53
-5.18,8.24,1.42
-5.24,8.16,1.46
-5.09,8.2,1.57
-5.22,8.16,1.33
-5.18,8.16,1.27
-5.28,8.12,1.38
-5.05,8.24,1.38
-5.05,8.2,1.33
-5.13,8.24,1.33
-5.13,8.24,1.38
-5.09,8.24,1.33
-5.22,8.2,1.33
-5.09,8.28,1.5
-5.22,8.24,1.33
-5.13,8.2,1.46
-5.05,8.24,1.33
-5.05,8.2,1.38
-5.13,8.2,1.33
-5.24,8.2,1.31
-5.13,8.24,1.33
-5.13,8.2,1.31
-5.22,8.16,1.27
-5.18,8.16,1.33
-5.18,8.2,1.38
-5.22,8.16,1.27
-5.18,8.2,1.31
-5.22,8.16,1.31
-5.09,8.28,1.42
-5.09,8.24,1.18
-5.09,8.12,1.12
-5.18,8.12,1.12
-5.18,8.12,1.12
-5.13,8.16,1.27
-5.13,8.24,1.46
-5.13,8.2,1.38
-5.24,8.24,1.38
-5.13,8.2,1.33
-5.24,8.2,1.23
-5.28,8.2,1.23
-5.18,8.24,1.31
-5.22,8.16,1.18
-5.24,8.16,1.18
-5.22,8.16,1.08
-5.33,8.2,1.18
-5.22,8.2,1.27
-5.28,8.24,1.23
-5.22,8.2,1.27
-5.24,8.16,1.23
-5.24,8.16,1.18
-5.09,8.24,1.38
-5.09,8.24,1.42
-5.09,8.24,1.5
-5.22,8.2,1.38
-5.13,8.2,1.33
-5.13,8.28,1.27
-5.22,8.16,1.27
-5.18,8.16,1.23
-5.09,8.2,1.38
-5.01,8.24,1.38
-5.22,8.28,1.27
-5.13,8.24,1.33
-5.22,8.16,1.38
-5.09,8.2,1.33
-4.94,8.2,1.31
-5.01,8.2,1.27
-5.22,8.24,1.42
-5.28,8.16,1.31
-5.24,8.12,1.33
-5.13,8.2,1.27
-5.18,8.24,1.38
-5.22,8.2,1.33
-5.22,8.16,1.38
-5.18,8.2,1.33
-5.13,8.2,1.33
-5.18,8.16,1.33
-5.22,8.16,1.46
-5.18,8.2,1.33
-5.28,8.16,1.27
-5.22,8.16,1.27
-5.22,8.16,1.27
-5.22,8.24,1.31
-5.22,8.2,1.31
-5.18,8.2,1.31
-5.09,8.2,1.33
-5.18,8.16,1.33
-5.22,8.2,1.31
-5.24,8.24,1.33
-5.22,8.12,1.27
-5.22,8.2,1.27
-5.22,8.16,1.31
-5.24,8.2,1.31
-5.28,8.16,1.27
-5.13,8.16,1.33
-5.18,8.16,1.27
-5.18,8.16,1.31
-5.24,8.16,1.33
-5.24,8.16,1.33
-5.18,8.2,1.33
-5.24,8.2,1.31
-5.13,8.12,1.27
-5.13,8.12,1.31
-5.13,8.24,1.42
-5.13,8.24,1.38
-5.24,8.16,1.27
