x-axis,y-axis,z-axis
0.65,9.34,0.46
1.04,8.89,-1.04
1.5,8.96,-1.23
1.8,8.89,-0.65
1.61,8.92,-0.5
0.84,9.19,-0.53
1.04,8.96,-0.76
1.14,8.96,-0.72
1.46,9.04,-0.5
1.31,8.92,-0.69
1.38,9.15,-0.89
0.95,9.0,-0.8
0.8,9.11,-0.8
0.95,9.11,-0.93
0.84,9.0,-1.18
1.04,8.92,-1.27
1.18,9.08,-1.23
1.31,8.92,-1.5
1.31,8.92,-1.5
1.31,8.92,-1.5
0.34,9.38,-0.99
0.91,9.53,-0.57
1.12,8.73,-1.42
0.46,9.28,-1.92
1.46,8.66,-1.38
1.73,8.58,-1.23
1.53,8.66,-1.23
1.12,9.15,-1.23
0.99,9.15,-1.27
1.38,9.04,-1.18
1.14,8.85,-1.38
1.18,8.89,-1.14
1.14,9.08,-1.27
1.46,8.81,-1.57
0.91,8.96,-1.46
1.04,8.92,-1.23
1.08,9.0,-1.27
1.23,8.96,-1.27
1.53,8.92,-1.57
1.61,8.66,-1.38
1.65,8.77,-1.27
1.04,9.0,-1.31
0.99,9.0,-1.33
1.31,8.85,-1.5
1.33,8.92,-1.33
1.27,9.0,-1.27
1.18,8.92,-1.5
1.12,8.96,-1.57
1.23,9.0,-1.38
1.57,8.69,-1.46
1.38,8.81,-1.33
1.53,8.77,-1.42
1.5,8.81,-1.5
0.99,8.92,-1.38
1.27,9.0,-1.5
1.53,8.89,-1.04
1.27,9.0,-1.14
1.18,8.92,-1.18
1.5,8.81,-1.42
1.73,8.69,-1.54
1.84,8.58,-1.54
1.61,8.69,-1.38
1.61,8.81,-1.12
1.57,8.77,-1.12
1.38,8.89,-1.42
1.53,8.85,-1.38
1.53,8.89,-1.23
1.33,8.96,-1.38
1.08,8.96,-1.54
0.95,8.96,-1.65
1.46,8.92,-1.31
1.38,8.89,-1.38
1.46,8.81,-1.69
1.46,8.77,-1.54
1.61,8.73,-1.5
1.65,8.77,-1.5
1.42,8.85,-1.65
1.33,8.85,-1.57
1.76,8.73,-1.33
1.42,8.89,-1.33
1.23,8.96,-1.38
1.23,8.96,-1.38
1.57,8.85,-1.33
1.5,8.89,-1.33
1.53,8.81,-1.42
1.69,8.89,-1.27
1.57,8.85,-1.31
1.61,8.81,-1.38
1.57,8.77,-1.42
1.53,8.81,-1.38
1.57,8.81,-1.54
1.31,8.89,-1.31
1.38,8.81,-1.5
1.42,8.81,-1.46
1.38,8.89,-1.38
1.23,9.0,-1.46
1.31,8.89,-1.42
1.57,8.73,-1.57
1.53,8.92,-1.18
1.42,8.89,-1.23
1.42,8.85,-1.23
1.57,8.81,-1.38
1.5,8.89,-1.18
1.57,8.85,-1.33
1.57,8.85,-1.31
1.65,8.73,-1.23
1.38,8.89,-1.5
1.23,8.92,-1.46
1.42,8.89,-1.42
1.65,8.85,-1.27
1.46,8.96,-1.14
1.23,9.11,-1.27
1.53,8.85,-1.31
1.57,8.92,-1.18
1.53,8.69,-1.12
1.53,8.92,-1.12
1.57,8.85,-1.18
1.61,8.92,-1.12
1.46,8.77,-1.12
2.18,8.47,-0.84
2.53,8.66,-0.53
2.6,8.96,-0.38
2.3,8.73,-0.61
2.14,8.85,-0.8
1.99,8.69,-0.69
1.88,8.92,-0.69
1.5,8.81,-0.84
1.88,8.58,-0.72
2.87,8.47,-0.38
3.64,8.62,0.04
3.6,8.43,0.57
2.56,8.62,0.11
2.41,9.04,-0.23
2.3,8.92,-0.46
2.56,8.69,-0.69
3.41,8.2,0.0
3.83,8.16,0.19
3.79,8.12,0.3
3.41,8.24,0.11
2.79,8.85,0.04
2.83,8.77,-0.11
2.83,8.66,-0.11
2.72,8.62,0.0
3.02,8.43,0.08
2.98,8.54,0.08
2.6,8.69,0.15
2.98,8.47,0.15
2.96,8.5,0.15
2.79,8.47,0.04
2.6,8.69,-0.04
2.64,8.69,0.08
2.75,8.35,0.04
2.98,8.43,-0.11
2.75,8.89,-0.15
2.22,8.92,0.11
2.83,8.58,0.42
3.15,8.39,0.69
2.98,8.54,0.89
2.49,8.85,0.34
2.53,8.92,-0.31
2.49,8.24,-0.04
2.6,8.81,0.11
3.17,8.43,0.53
4.06,8.05,1.18
3.76,8.05,1.12
3.49,8.24,0.84
3.53,8.16,0.3
2.75,8.66,-0.08
2.75,8.66,-0.08
2.75,8.66,-0.08
2.98,8.5,0.04
3.02,8.5,0.65
2.98,8.47,0.34
2.96,8.66,0.08
2.53,8.77,0.0
2.53,8.85,0.27
2.83,8.62,0.11
2.91,8.58,0.0
2.96,8.47,0.23
3.53,8.35,0.27
3.34,8.16,0.08
3.06,8.31,-0.19
2.72,8.43,-0.31
2.3,9.04,-0.27
2.56,8.81,0.0
3.06,8.69,0.0
3.06,8.35,-0.15
2.79,8.66,-0.57
