x-axis,y-axis,z-axis
-4.86,8.62,0.31
-4.9,8.58,0.31
-4.82,8.58,0.42
-4.82,8.54,0.42
-4.82,8.66,0.53
-4.86,8.58,0.5
-4.9,8.62,0.38
-4.9,8.62,0.38
-4.99,8.5,0.23
-4.99,8.47,0.19
-4.82,8.58,0.42
-4.71,8.66,0.65
-4.63,8.62,0.69
-4.59,8.66,0.76
-4.63,8.66,0.84
-4.67,8.69,0.95
-4.82,8.39,0.65
-4.99,8.62,0.76
-4.71,8.58,0.93
-4.59,8.5,0.8
-4.99,8.12,0.89
-5.6,8.31,1.46
-4.52,8.77,1.8
-4.63,8.69,0.99
-5.13,8.69,0.65
-3.98,9.11,0.65
-5.01,8.66,0.38
-4.94,8.28,0.04
-4.9,8.69,-0.11
-5.41,8.47,0.27
-5.43,8.35,0.19
-5.09,8.47,-0.08
-5.33,8.28,0.76
-4.56,8.92,1.42
-5.48,8.12,0.99
-5.09,8.28,1.23
-4.9,8.31,1.31
-4.99,8.24,1.5
-5.24,8.2,1.5
-5.18,8.35,1.73
-5.2,8.28,1.33
-5.33,8.24,1.23
-5.18,8.16,1.18
-5.43,8.12,1.04
-4.9,8.47,1.14
-4.9,8.47,1.14
-5.09,8.28,1.14
-5.37,8.2,0.84
-5.28,8.39,0.72
-5.48,8.24,0.72
-5.43,8.24,0.53
-5.05,8.35,0.84
-4.9,8.5,0.76
-4.82,8.81,0.89
-4.71,8.85,0.42
-5.13,8.5,0.42
-4.82,8.35,0.11
-5.33,8.12,0.11
-4.71,8.58,0.04
-5.37,8.24,0.08
-4.75,8.85,0.38
-6.13,7.97,0.61
-3.72,8.96,0.19
-4.9,8.28,0.08
-4.9,8.58,0.38
-5.41,8.47,0.23
-5.48,8.24,0.19
-4.71,8.69,-0.11
-3.34,9.3,0.27
-5.43,8.5,-0.11
-6.66,8.39,0.19
-7.74,8.5,1.08
-5.71,7.89,0.61
-4.63,7.31,1.18
-4.29,7.06,1.57
-4.82,6.93,1.12
-6.17,6.66,1.08
-3.98,8.89,-0.27
-5.94,9.11,0.72
-5.37,9.0,0.8
-6.24,7.21,0.93
-5.56,8.96,-0.19
-4.52,9.11,0.19
-4.86,8.05,-1.33
-5.9,8.2,-0.23
-4.4,8.73,-0.65
-4.44,8.35,-0.53
-4.75,8.35,-0.84
-4.56,8.62,-0.61
-4.79,8.54,-0.46
-4.67,8.47,-0.84
-4.67,8.62,-0.42
-4.67,8.58,-0.15
-4.59,8.92,0.04
-4.75,8.66,-0.27
-4.67,8.31,-0.76
-4.71,8.66,0.04
-4.48,8.69,-0.53
-4.86,8.47,-0.57
-4.71,8.43,-0.42
-4.75,8.54,-0.34
-4.18,8.89,0.04
-3.98,8.85,-0.04
-4.18,8.89,0.0
-4.33,8.81,-0.19
-4.52,7.63,-0.19
-6.24,9.23,-0.08
-4.25,8.47,-0.23
-4.9,8.43,0.27
-4.9,8.5,0.19
-4.86,8.54,0.23
-4.86,8.66,0.11
-4.86,8.47,-0.08
-4.94,8.47,0.0
-4.94,8.54,-0.15
-4.9,8.47,-0.15
-4.9,8.47,-0.11
-4.82,8.39,-0.04
-4.94,8.47,-0.11
-4.75,8.54,-0.11
-4.94,8.58,0.11
-4.75,8.62,0.23
-4.75,8.54,-0.04
-4.82,8.47,-0.11
-4.99,8.47,-0.15
-4.99,8.47,-0.15
-4.86,8.58,-0.11
-4.9,8.47,-0.08
-4.9,8.5,-0.15
-4.9,8.47,-0.11
-4.82,8.54,-0.08
-4.82,8.54,-0.04
-4.79,8.5,-0.04
-4.75,8.62,0.04
-4.75,8.66,0.08
-4.67,8.62,0.0
-4.79,8.58,-0.08
-4.79,8.5,-0.11
-4.82,8.54,-0.11
-4.82,8.54,-0.08
-4.82,8.54,-0.11
-4.86,8.5,-0.08
-4.82,8.5,-0.11
-4.63,8.58,-0.11
-4.67,8.62,-0.04
-4.59,8.73,0.11
-4.59,8.73,0.11
-4.71,8.66,0.04
-4.59,8.69,0.0
-4.67,8.58,-0.08
-4.79,8.39,-0.11
-5.01,8.58,0.15
-5.05,8.47,-0.04
-5.18,8.24,-0.19
-5.33,8.08,-0.04
-5.24,8.31,0.04
-5.24,8.35,0.08
-5.2,8.31,-0.08
-5.13,8.08,-0.19
-4.9,8.47,-0.15
-5.24,8.16,-0.27
-5.6,8.12,-0.3
-5.9,7.89,-0.53
-5.28,8.05,-0.11
-4.71,8.58,0.11
-4.52,8.69,0.27
-4.25,8.85,0.15
-4.21,9.04,-0.11
-5.2,8.77,-0.65
-5.43,7.82,-0.89
-5.18,7.4,-0.72
-5.98,8.16,0.5
-5.33,8.85,0.08
-5.24,8.54,0.0
-4.75,8.12,0.19
-4.86,8.16,-0.23
-5.82,8.16,0.5
-5.6,8.39,0.19
-5.79,8.54,0.15
-5.43,8.85,0.89
-5.18,8.39,0.46
-6.82,7.63,0.38
-4.82,6.55,0.5
-4.29,7.44,0.11
-4.75,7.89,0.8
-5.05,8.92,-0.23
-6.4,9.81,1.38
-5.2,7.63,0.93
-5.56,7.97,0.46
-5.37,8.62,0.93
-5.41,8.01,-0.27
-5.2,8.12,0.42
-4.82,8.54,0.34
-4.56,8.73,0.27
-4.48,8.73,0.15
-4.52,8.62,0.04
-4.63,8.66,-0.11
-5.01,8.39,-0.42
-5.37,8.39,-0.3
-4.9,8.58,-0.19
-4.63,8.73,-0.08
-4.14,8.89,0.0
-4.02,9.11,0.11
-4.06,9.0,0.38
-3.87,9.04,0.38
-4.06,9.11,0.46
-4.29,8.92,0.53
-3.57,9.08,-0.19
-4.02,9.04,0.0
-4.56,9.0,0.46
-4.52,8.69,-0.27
-4.82,8.54,-0.69
-4.4,8.69,-1.31
-4.29,8.62,-0.27
