x-axis,y-axis,z-axis
1.76,9.7,0.38136974
1.5,10.12,0.7218784
1.27,10.15,0.88532263
1.5,10.04,1.1441092
1.8,9.66,0.8036005
2.3,9.66,0.95342433
1.92,9.77,0.7627395
1.69,10.15,0.95342433
1.65,9.81,0.5720546
1.57,10.08,0.6537767
1.23,9.96,0.3405087
1.46,10.15,0.50395286
1.57,9.89,0.53119355
1.92,9.85,0.61291564
1.61,9.89,0.5720546
1.69,10.04,0.6946377
1.54,9.85,0.61291564
1.84,9.96,0.6537767
1.54,9.81,0.7627395
2.18,9.89,1.0760075
2.3,9.62,1.2666923
2.11,9.85,1.1441092
1.69,9.89,1.0351465
1.54,9.96,0.92618364
1.38,9.96,0.88532263
1.46,9.89,0.88532263
1.73,9.81,1.0760075
2.11,9.77,1.1441092
1.84,9.77,1.3075534
1.76,9.89,1.0760075
1.57,9.89,0.88532263
1.65,9.96,0.7218784
1.69,9.85,0.84446156
1.65,9.96,1.0351465
1.76,9.77,1.2258313
1.95,9.85,1.3075534
1.8,9.72,1.3075534
1.73,9.85,1.0351465
1.57,9.92,1.2666923
1.69,9.81,1.0760075
1.54,9.92,1.1168685
1.38,9.85,0.9942854
1.27,10.0,1.0351465
1.5,9.89,1.0351465
1.95,9.81,1.0760075
2.11,9.72,1.0760075
1.95,9.81,1.2666923
2.03,9.72,1.3756552
2.15,9.72,1.2666923
1.92,9.85,1.3075534
1.8,9.81,1.2666923
1.73,9.85,1.2258313
1.73,9.81,1.0351465
1.61,9.92,0.95342433
1.69,9.85,0.88532263
1.54,9.96,0.88532263
1.69,9.85,1.0760075
1.76,9.81,0.95342433
1.8,9.89,1.0760075
1.95,9.77,1.0760075
1.8,9.85,1.0351465
1.76,9.92,0.95342433
1.65,10.0,1.0351465
1.8,9.89,1.1849703
2.07,9.81,1.1849703
2.11,9.72,1.2258313
1.92,9.89,1.1168685
1.73,9.85,1.1849703
1.76,9.85,1.1168685
1.73,9.81,1.1849703
1.84,9.81,1.1168685
1.8,9.77,1.0351465
1.73,9.85,1.0760075
1.69,9.89,1.1168685
1.65,9.85,1.1441092
1.69,9.85,1.1441092
1.61,9.89,1.1168685
1.76,9.89,1.0760075
1.76,9.92,1.0351465
1.73,9.89,1.0760075
1.76,9.85,0.9942854
1.69,9.89,0.92618364
1.73,9.89,1.0760075
1.69,9.92,0.9942854
1.76,9.89,0.9942854
1.73,9.85,0.88532263
1.69,9.85,0.84446156
1.65,9.92,0.7627395
1.54,10.0,0.8036005
1.73,9.85,0.7627395
1.73,9.92,0.7627395
1.69,9.92,0.84446156
1.76,9.89,0.7627395
1.73,9.89,0.8036005
1.76,9.89,0.7627395
1.69,9.89,0.8036005
1.69,9.96,0.7627395
1.69,9.85,0.84446156
1.8,9.89,0.8036005
1.76,9.89,0.92618364
1.84,9.85,0.8036005
1.76,9.85,0.88532263
1.8,9.92,0.7627395
1.76,9.85,0.84446156
1.76,9.92,0.61291564
1.76,9.89,0.92618364
1.8,9.92,0.6946377
1.8,9.81,0.92618364
1.76,9.92,0.6946377
1.8,9.81,0.92618364
1.84,9.89,0.7627395
1.73,9.85,0.92618364
1.8,9.92,0.8036005
1.8,9.81,0.95342433
1.76,9.89,0.8036005
1.73,9.81,1.0351465
1.69,10.0,0.6946377
1.76,9.81,1.0760075
1.8,9.92,0.88532263
1.73,9.85,1.0760075
1.73,9.89,0.95342433
1.76,9.81,1.0351465
1.69,9.85,0.84446156
1.73,9.85,1.0760075
1.73,9.85,0.92618364
1.65,9.92,0.9942854
1.76,9.85,0.84446156
1.65,9.92,0.9942854
1.73,9.81,0.8036005
1.57,9.96,1.0351465
1.76,9.81,0.92618364
1.76,9.89,1.0351465
1.73,9.85,0.92618364
1.69,9.89,1.0351465
1.8,9.85,0.88532263
1.65,9.85,0.9942854
1.76,9.85,0.95342433
